title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label
"Register of families serving as members of the Nuremberg Council (eighty-five), other office-holding families (twenty-three), and other influential families (twenty-eight), with descriptions of their coats of arms and other information culled from annals, church memorials, and other archival records from the 12th-17th centuries",,,,Archival records from the 12th-17th centuries
Register of writs,,,,Writs
Registre des marches passes pour la reconstruction et les restaurations du chateau de Cancon,,,,Registre des marches passes pour la reconstruction et les restaurations
Registro del peage d'Arle,,,,Registro del peage d'Arle
"Registro di lettere di monsignore archivescovo di Rossana che fu poi Papa Urbano Settimo della sua nunciatura di Spagna sotto Pio Quarto, Pio Quinto, e Gregorio Decimoterzo",,,,Registro di lettere
Registrum Alphabeticum super octo libros Ptolomei Incipit feliciter,,,,Registrum Alphabeticum
Registrum aplphabeticum super octo libros Ptolomei,,,,Registrum Alphabeticum
Registrum brevium and other legal texts,,,,Legal texts
Registrum epistolarum (Register of Letters),,,,Registrum epistolarum
Registrum ordinis Cysterciensis,,,,Registrum ordinis Cysterciensis
Regla de la orden serafica de san francisco,,,,Regla de la orden serafica de san francisco
Regolatori delle entrate e delle uscite order,,,,Regulations
"Regula, with Latin commentary",,,,Regula
Regulae artificialis memoriae,,,,Regulae
Regulae de longis et brevibus syllabis,,,,Regulae
Regulae grammaticales,,,,Regula
Regulae parvorum,,,,Regula
Regula et catalogus fratrum et sororum congregationis S. Bernardini Senensis,,,,Rule and catalog of congregation
Regulations for mills and bakeries,,,,Regulations
Reisen durch das gelobte Land,,Itinerarium.,,Itinerary
Relacion de la manera et forma que tienen en España en su justicia civil y criminal,,,,Relacion de la manera et forma
"Relatione di Messer Vincenzo Fidele ritornato ambasciatore per la serenissima signoria di Venetia dal Signor Duca di Fiorenza, del Conte Filippo Maria Anguissola",,,,Report
Relatione di Savoia del Clarissimo Gio. Cornero al tempo del Duca Emanuel Filiberto,,,,Report
"Relation of France, together with his negotiations",,,,Negotiations
Relazione d'Inghilterra,,,,Relazione d'Inghilterra
Religiosorum status triplex,,,,Religiosorum status triplex
Religious manual,,,,Religious manual
Religious text,,,,Religious text
Religious verse,,,,Religious verse
Renaissance miscellany,,,,Miscellany
Rental agreement for property in Bonana,,,,Agreement
Repartimientto de las tierras de Écija quando segano delos moros,,,,Repartimientto de las tierras
Repertorium juris civilis (Catalog of Civil Law),,,,Repertorium juris civilis
"Report, 1667 September 18, London of a meeting ordering Dutch prisoners in Devon and Cornwall to be sent to workhouses, each man to be supported by his Magesties commisioners for Prisoners at War",,,,Report on Dutch prisoners in London
Report of a miracle,,,,Miracles
"Reports, letters, discourses and treaties",,,,Reports;Letters;Discourses;Treaties
Requesens family papers,,,,Family documents
Requiem Mass and Office for the dead,,,,Office for the dead
"Rerum vulgarium fragmenta, etc.",,,,Rerum vulgarium fragmenta
"Rerum vulgarium fragmenta, etc.",,Rime,,Rerum vulgarium fragmenta
Reshut le-nishmat le-Fesah leha-R. Binyamin,רשות לנשמת לפסח לה״ר בנימין.,Siddur (Roman rite).,סידור.,Siddur
Responsorium,,,,Responsorium
Revelation 1:20 - 2:17,,,,Bible;Apocalypse
Revelations,,,,Bible;Apocalypse
Revelations /,,Revelationes.,,Revelations
Rhetorica ad Herennium,,,,Rhetorica ad Herennium
Rhyming verse,,,,Poems
Ricettario,,,,Recipes
Riḥlat al-Amīr ʻAbd al-Qādir al-Jazāʼirī wa-ʻArūḍ wa-ghayrihi adab,رحلة الامير عبد القادر الجزائري وعروض وغيره ادب.,,,Riḥlat al-Amīr ʻAbd al-Qādir al-Jazāʼirī wa-ʻArūḍ wa-ghayrihi adab
Riḥlat al-shitāʼ wa-al-ṣayf /,رحلة الشتاء والصيف /,,,Riḥlat al-shitāʼ wa-al-ṣayf
Rime,,,,Rime
Rime burlesche,,,,Poetry
Rime disperse,,,,Rime disperse
Risālah al-dāmighah lil-fāsiq ... etc,رسالة الدامغة للفاسق ... الخ..,,,Risālah al-dāmighah lil-fāsiq
Risālah fī al-ḥisāb ... etc,رسالة في الحساب ... الخ.,,,Risālah fī al-ḥisāb
Risālah fī al-waqf,رسالة في الوقف.,,,Risālah fī al-waqf
Risālah fī al-ʻamal bi-dāyirat al-muʻaddal fī al-bilād jamīʻan wa-kayfīyat istikhrāj al-ḥiṣaṣ wa-al-aʻmāl ... etc,"رسالة في العمل بدايرة المعدل في البلاد جميعا وكيفية استخراج الحصص والاعمال
				... الخ.",,,Risālah fī al-ʻamal bi-dāyirat al-muʻaddal fī al-bilād jamīʻan wa-kayfīyat istikhrāj al-ḥiṣaṣ wa-al-aʻmāl
Risālah fī bayān aqsām al-ḥadīth ... etc,رسالة في بيان اقسام الحديث ... الخ.,,,Risālah fī bayān aqsām al-ḥadīth
Risālah fī faḍāʼil ahl al-bayt /,رسالة في فضائل اهل البيت /,,,Risālah fī faḍāʼil ahl al-bayt
Risālah fī rumūz kutub al-ḥadīth /,رسالة في رموز كتب الحديث /,Ḍawʼ al-qabas al-munīr li-rumūz rijāl al-Jāmiʻ al-ṣaghīr,ضوء القبس المنير لرموز رجال الجامع الصغير,Ḍawʼ al-qabas al-munīr li-rumūz rijāl al-Jāmiʻ al-ṣaghīr
Risālah fī tafsīr baʻḍ al-āyāt al-sharīfah,رسالة في تفسير بعض الايات الشريفة.,,,Risālah fī tafsīr baʻḍ al-āyāt al-sharīfah
Risālah fī tafsīr qawlihi taʻālá li-dulūk al-shams wa-al-adillah al-handasīyah wa-fīhā samt al-qiblah,"رسالة في تفسير قوله تعالى لدلوك الشمس والادلة الهندسية وفيها سمت
				القبلة.",,,Risālah fī tafsīr qawlihi taʻālá li-dulūk al-shams wa-al-adillah al-handasīyah wa-fīhā samt al-qiblah
Risālah fī tafsīr qawlihi taʻālá satajidūna ākhirīn yurīdūna an yaʼmanūkum ilakh,رسالة في تفسير قول تعالى ستجدون آخرين يريدون ان يأمنوكم الخ.,,,Risālah fī tafsīr qawlihi taʻālá satajidūna ākhirīn yurīdūna an yaʼmanūkum ilakh
Risālah fī ʻalāmāt al-sāʻah,رسالة في علامات الساعة.,Kharīdat al-ʻajāʼib wa-farīdat al-gharāʼib.,خريدة العجائب وفريدة الغرائب.,Kharīdat al-ʻajāʼib wa-farīdat al-gharāʼib
Risālah laṭīfah fī sīrat Nabīnā Muḥammad /,رسالة لطيفة في سيرة نبينا محمد /,Risālah fī sīrat al-Nabī,رسالة في سيرة النبي,Risālah fī sīrat al-Nabī
Risālah lil-tawfīq bayna āyah Qurʼānīyah wa-ḥadīth Nabawī,رسالة للتوفيق بين آية قرآنية وحديث نبوي,,,Risālah lil-tawfīq bayna āyah Qurʼānīyah wa-ḥadīth Nabawī
Risālah tashtamilu ʻalá majālis sanad al-Imām al-Bukhārī,رسالة تشتمل على مجالس سند الامام البخاري.,,,Risālah tashtamilu ʻalá majālis sanad al-Imām al-Bukhārī
Risālah ʻalá faḍl al-dāʼir,رسالة على فضل الدائر.,,,Risālah ʻalá faḍl al-dāʼir
Risālatān fī irth dhawī al-arḥām,رسالتان في ارث ذوي الارحام.,Works.,اعمال.,Works
Risālat Bayān ghurbat al-Islām bi-wāsiṭat ṣinfay al-mutafaqqihah wa-al-mutafaqqirah min ahl Miṣr wa-al-Shām wa-mā yalīhima min bilād al-aʻjām,"رسالة بيان غربة الاسلام بواسطة صنفي المتفقهة والمتفقرة من اهل مصر والشام
				وما يليهم من بلاد الاعجام.","Bayān ghurbat al-Islām bi-wāsiṭat ṣinfay al-mutafaqqihah
				wa-al-mutafaqqirah min ahl Miṣr wa-al-Shām wa-mā yalīhima min bilād
				al-aʻjām","بيان غربة الاسلام بواسطة صنفي المتفقهة والمتفقرة من اهل مصر والشام وما
				يليهما من بلاد الاعجام",Bayān ghurbat al-Islām bi-wāsiṭat ṣinfay al-mutafaqqihah wa-al-mutafaqqirah min ahl Miṣr wa-al-Shām wa-mā yalīhima min bilād al-aʻjām
Risālat Sharḥ al-Farāʼiḍ. Sayf ṣārim ʻalá Risālat Abū al-Saʻūd fī waqf al-nuqūd / lil-Birkawī,"رسالة شرح الفرائض. سيف صارم على رسالة ابو السعود في وقف النقود /
				للبركوي.",,,Risālat Sharḥ al-Farāʼiḍ. Sayf ṣārim ʻalá Risālat Abū al-Saʻūd fī waqf al-nuqūd
"Ritual, including the Order for the consecration of nuns, genealogies for Epiphany and Christmas, and the blessing of the Paschal candle",,,,Ritual
Rituale Dominicanum (Dominican Ritual),,,,Rituale Dominicanum
Roger Bigod deed,,,,Deed
Roman de la Rose,,Roman de la rose,,Roman de la rose
Roman-- des sept sages de Rome,,,,Seven sages of Rome
"Roman de Troie, fragment",,Roman de Troie.,,Roman de Troie
Roman law,,,,Roman law
Romuleon,,,,Romuleon
Rosarium psalter,,,,Psalter
Rosarium Theologiae,,,,Rosarium Theologiae
"Royal decree, appointing Hernando CorteÌ¹s Captain-General of New Spain",,,,Royal decree (Spain)
Royal Writ,,,,Writ
Rubric: Predictis repetit ut alia addat differentias ponens de gratia et libero arbitrio,,,,Sententiae
Rūḥ al-shurūḥ,روح الشروح.,,,Rūḥ al-shurūḥ
Rule,,,,Rules
"Rule, statutes, and customs of the Teutonic Order",,,,"Rule, statutes, and customs"
Rule of Living,,,,Rule of Living
Rule of Saint Augustine; Sermon on Matthew 25:6,,,,Rule of St. Augustine;Sermons
Rule of St. Augustine /,,Regula,,Regula;Rule of St. Augustine
Rule of St. Benedict,,Regula,,Regula
Rule of St. Clare,,,,Rule of Saint Clare
Rule of St. Clare,,Rule of Saint Clare.,,Rule of Saint Clare
Rule of the Heilig-Geist-Spital in Eichstätt,,,,Rule of the heilig geist
"Rule of the order of the Jesuati of San Giusto alle mura, Florence",,,,Rule of Jesuati of San Giusto alle mura
Rule of the Third Order of Franciscans,,,,Franciscan Rule
Rules of the Brotherhood of the Archangel Michael,,,,Rules of the Brotherhood of the Archangel Michael
Rumori di Napoli in tempo del governo del vicere Don Pietro di Toledo,,,,Rumori di Napoli
Rumūz al-kunūz alladhī baraza ibrīzihi aḥsan burūz /,رموز الكنوز الذي برز ابريزه احسن بروز /,Rumūz al-kunūz,رموزالکنوز,Rumūz al-kunūz
Sacramentale,,,,Sacramentary
Sacramental handbook,,,,Sacramentary
Sacramentary,,,,Sacramentary
Safīnah /,سفينة /,,,Safīnah
Safīnat al-mulk wa-nafīsat al-fulk,سفينة الملك ونفيسة الفلك.,,,Safīnat al-mulk wa-nafīsat al-fulk
Safīnat al-najāh muḥtawiyah ʻalá biḍāʻah muzjāh min al-fawāyid al-muntaqāh,سفينة النجاه محتوية على بضاعة مزجاه من الفوايد المنتقاة.,,,Safīnat al-najāh muḥtawiyah ʻalá biḍāʻah muzjāh min al-fawāyid al-muntaqāh
Ṣaḥīḥ,صحيح :,Jāmiʻ al-ṣaḥīḥ.,جامع الصحيح.,Jāmiʻ al-ṣaḥīḥ
Saint's Life,,,,Lives of the Saints
Saints' Lives,,,,Saints' Lives
Saints Lives,,,,Lives of the Saints
Saints lives,,,,Lives of the Saints
"Saint Vincent Ferrer, Sermons, Incunabulum printed at Cologne by Quentell, 1485",,,,Sermons
Sale records,,,,Record of sale
Sālikūtī ʻalá al-Muṭawwal,سالكوتى على المطول.,Ḥāshiyah ʻalá al-Muṭawwal.,حاشية على المطول.,Ḥāshiyah ʻalá al-Muṭawwal
Samaritan liturgy.,,,,Samaritan liturgy
Saṃkṣepaśārīraka,संक्षेपशारीरक.,Saṅkṣepaśārīraka.,,Saṃkṣepaśārīraka
Saṃkṣepaśārīraka,"संक्षेपशारीरक,",Saṅkṣepaśārīraka.,,Saṃkṣepaśārīraka
Samminiati notarial document excerpts,,,,Notarial documents
Sanad,سند.,,,Sanad
Sancti Augustini opera quaedam,,,,The works of saint augustine
Sanctus hieronymus ad nepotianum de modo vivendi sic ait,,,,Epistola ad Nepotianum
Sandra de Bascoli power of attorney,,,,Power of attorney
Sangalletti family accounts,,,,Family documents
Sangoku tsūran yochi rotei zenzu /,三国 通覧 輿地 路程 全図 /,,,Sangoku tsūran yochi rotei zenzu
Satires,,,,Satires
Sayings,,,,Sayings
Sayyid Sharīf ʻalá al-Kashshāf,سيد شريف على الكشاف.,Ḥāshiyah ʻalá tafsīr al-Kashshāf,حاشية على تفسير الکشاف,Ḥāshiyah ʻalá tafsīr al-Kashshāf
Sayyid ʻalá al-Muṭawwal,سيد على المطول,Ḥāshiyah ʻalá al-Muṭawwal.,حاشية على المطول.,Ḥāshiyah ʻalá al-Muṭawwal
Scartafaccio di Bartolomeo Corsini di fiera di Piacenza,,,,Scartafaccio
Scenes from story of Joseph and his brethren,,,,Series of illustrations
Schedule of tariffs on goods entering the city of Siena,,,,Schedule of tariffs
Scholastic Philosophical Treatise,,,,Scholastic philosophical treatise
Scholastic Philsophical Treatise on the Senses,,,,Scholastic philosophical treatise
Scholastic Theological Treatise,,,,Scholastic theological treatise
Scholastic Theological Treatise on Creation and Grace,,,,Scholastic theological treatise
Scholastic Treatise on Baptism,,,,Scholastic treatise
Scholastic Treatise on Logic,,,,Scholastic treatise
Scholastic work,,,,Scholastic work
Scholastic work (Fragment Kenneth Spencer Research Libary. MS 9/1:B2),,,,Scholastic literature
Scholia ex Georgicorum P. Vergilii carminibus undique excerpta,,,,Georgics
Scholia in Novem Testamentum,,Bible.,,Bible
School miscellany,,,,School miscellany
School Text with Marginal Commentary,,,,School text
Schwabenspiegel,,,,Schwabenspiegel
Schwebell zuem Pulffer unnd Feuuerwercken zue Beraitten,,,,Schwebell zuem pulffer unnd feuuerwercken zue beraitten
Scientific miscellany,,,,Scientific miscellany
Scriptum super Sententiis,,,,Scriptum super Sententiis
Seals of the planets,,,,Seals of the planets
Sebastiano Benivieni will,,,,Will
Secreta secretorum (Secrets of Secrets),,,,Secrets of secrets
"Secrets and collects for the Proper of Saints, 9-4 Kalends of September",,Missal ((Manuscript Kenneth Spencer Research Library. MS 9/2:2),,Missal
Section of al-Jāmiʻ al-ṣaḥīḥ,جزء من الجامع الصحيح,Jāmiʻ al-ṣaḥīḥ.,جامع الصحيح.,Jāmiʻ al-ṣaḥīḥ
Secundum consuetudinem ecclesie yspalensis,,,,Book of hours
Sefer ha-Ḳanon ... etc,,Qānūn fī al-ṭibb.,قانون في الطب.,Qānūn fī al-ṭibb
Sefer ha-Ḳanon ... etc,,Qānūn fī al-ṭibb.,,Qānūn fī al-ṭibb
Sefer ha-seder ha-ḳaṭan ... etc,,Qānūn fī al-ṭibb.,,Qānūn fī al-ṭibb
"Sehr schone trost spruche fur die engstigen gewissen, welche der Erwirdige und selig man D. Martin Luther so ehr tzum hochwirdigen Sacramentum gangen, vielmaln gebraucht hatt",,,,Writings of Martin Luther
Seiyakuchō hi,製薬帳秘.,,,Seiyakuchō hi
Selections from commentaries on Alfīyat Ibn Mālik,,,,Commentaries on Alfīyat Ibn Mālik
Selections from Majmaʻ biḥār al-anwār fī gharāʼib al-tanzīl wa-laṭāʼif al-akhbār ... etc,"مختارات من مجمع بحار الانوار في غرائب التنزيل ولطائف الاخبار ...
				الخ.",,,Selections from Majmaʻ biḥār al-anwār fī gharāʼib al-tanzīl wa-laṭāʼif al-akhbār
Selections from the Ḥadīth,,,,Ḥadīth
Selections from the Qurʼān.,,,,Selections from the Qurʼān
Sentencia contra el Almine,,,,Sentencia contra el almine
Sententiae,,,,Sententiae
Sententiae /,,Sentences,,Sententiae
Sententiae (Sentences),,,,Sentences
Sententia ex Augustino delibitae,,,,Sententiae
Sentenzia arbitraria ... por los conzejos de Quintana? y Valdenozeda y Lapuente,,,,Sentenzia arbitraria
"Sentenzia arbitraria ... sobre el monte de Axzaedo, y otras cosas ano 1459 ante Juan Alfonso de Bene",,,,Sentenzia arbitraria
Sentenzie,,,,Sententiae
Sentiarium libri quatuor,,,,Sententiae
Sequentiary with commentary,,,,Sequentiary
Sequitur ad complectorium,,,,Ad complectorium
Sequitur invective Alani ad invidum et detractorem,,,,Invectiva ad invidum et detractorem
Sequitur liber octavus lactantii firmani de ira dei ad donatum,,,,De ira Dei
Sermo Beati Bernardi de perfectione monastice discipline,,,,Sermo de perfectione monastice discipline
"Sermo beati bernardi de perfectione monstice discipline Incipit, lege foeliciter",,,,Sermo de perfectione monastice discipline
Sermo Beati Bernardi de regno Christi et diaboli,,,,De regno Christi et diaboli
Sermo beati bernardi de regno christi et diaboli,,,,De regno Christi et diaboli
Sermo de spiritu sancto,,,,Sermo de spiritu sancto
Sermon,,,,Sermons
Sermon (Maximus of Turin),,,,Sermons
Sermon at the Dedication of a Church,,,,Sermons
"Sermon collection, with lists of contributors and several medicinal recipes at front and back",,,,Sermon collection
Sermone,,,,Sermons
Sermones,,,,Sermons
Sermones,,Miscellany,,Sermons
Sermones a cena Domini usque ad vigiliam Paschae,,,,Sermons
Sermones anonymi,,,,Sermons
Sermones de mortuis secundum evangelia dominicalia /,,,,Sermons
Sermones de sanctis,,,,Sermons
"Sermones de tempore, sanctis et variis causis",,,,Sermons
Sermones de Tempore et de Sanctis; Summa Sermonum (fragment),,,,Sermones de Tempore et de Sanctis;Summa Sermonum
Sermones de Tempore et de Sanctis ; Summa Sermonum (fragment),,,,Summa sermonem
