subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
Caste--Religious aspects--Hinduism,a--x--x,0,http://id.loc.gov/authorities/subjects/sh2020001278,Caste--Religious aspects--Hinduism,http://id.worldcat.org/fast/848407
Caste--Religious aspects--Hinduism,a--x--x,fast,http://id.worldcat.org/fast/848407,Caste--Religious aspects--Hinduism,http://id.worldcat.org/fast/848407
Castelfranco di Sotto (Italy),a,0,http://id.loc.gov/authorities/names/nr98038475,Italy--Castelfranco di Sotto,http://id.worldcat.org/fast/1285824
"Castello (Florence, Italy)--History--16th century",a--x--y,0,,Italy--Castello (Florence);History;Sixteenth century,http://id.worldcat.org/fast/1318902;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851
"Castello (Florence, Italy)--History--16th century.",a--x--y,0,,Italy--Castello (Florence);History;Sixteenth century,http://id.worldcat.org/fast/1318902;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851
Castiglione della Pescaia (Italy)--History,a--x,0,,Italy--Castiglione della Pescaia;History,http://id.worldcat.org/fast/1229317;http://id.worldcat.org/fast/958235
Castiglione della Pescaia (Italy)--History.,a--x,0,,Italy--Castiglione della Pescaia;History,http://id.worldcat.org/fast/1229317;http://id.worldcat.org/fast/958235
"Castile (Spain)--History--Henry IV, 1454-1474",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85020687,Spain--Castile;History;1454-1474,http://id.worldcat.org/fast/1244238;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355543
"Castile (Spain)--History--Henry IV, 1454-1474.",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85020687,Spain--Castile;History;1454-1474,http://id.worldcat.org/fast/1244238;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355543
Castino (Italy)--History,a--x,0,,History,http://id.worldcat.org/fast/958235
Castino (Italy)--History.,a--x,0,,History,http://id.worldcat.org/fast/958235
Castino (Italy)--Politics and government,a--x,0,,Politics and government,http://id.worldcat.org/fast/1919741
Castino (Italy)--Politics and government.,a--x,0,,Politics and government,http://id.worldcat.org/fast/1919741
Castino (Italy)--Statutes,a--x,0,,Statutes,http://id.worldcat.org/fast/1132185
Castino (Italy)--Statutes.,a--x,0,,Statutes,http://id.worldcat.org/fast/1132185
Castles,a,fast,http://id.worldcat.org/fast/848428,Castles,http://id.worldcat.org/fast/848428
Castles--France,a--z,0,http://id.loc.gov/authorities/subjects/sh85020712,Castles;France,http://id.worldcat.org/fast/848428;http://id.worldcat.org/fast/1204289
Castles--France.,a--z,0,http://id.loc.gov/authorities/subjects/sh85020712,Castles;France,http://id.worldcat.org/fast/848428;http://id.worldcat.org/fast/1204289
Castles.,a,fast,http://id.worldcat.org/fast/848428,Castles,http://id.worldcat.org/fast/848428
"Castres (Tarn, France)",a,0,http://id.loc.gov/authorities/names/n50058601,France--Castres (Tarn),http://id.worldcat.org/fast/1312058
"Catalonia (Spain)--Charters, grants, privileges--12th century",a--x--y,0,,Spain--Catalonia;Twelfth century,http://id.worldcat.org/fast/1206043;http://id.worldcat.org/fast/1159791
"Catalonia (Spain)--Charters, grants, privileges--12th century.",a--x--y,0,,Spain--Catalonia;Twelfth century,http://id.worldcat.org/fast/1206043;http://id.worldcat.org/fast/1159791
Catalonia (Spain)--Church history,a--x,0,,Spain--Catalonia;Church history,http://id.worldcat.org/fast/1206043;http://id.worldcat.org/fast/1411629
Catalonia (Spain)--Church history.,a--x,0,,Spain--Catalonia;Church history,http://id.worldcat.org/fast/1206043;http://id.worldcat.org/fast/1411629
Catalonia (Spain)--Economic conditions,a--x,0,http://id.loc.gov/authorities/subjects/sh2008114599,Spain--Catalonia;Economic conditions,http://id.worldcat.org/fast/1206043;http://id.worldcat.org/fast/1919582
Catalonia (Spain)--Economic conditions.,a--x,0,http://id.loc.gov/authorities/subjects/sh2008114599,Spain--Catalonia;Economic conditions,http://id.worldcat.org/fast/1206043;http://id.worldcat.org/fast/1919582
Catalonia (Spain)--History--11th century--Sources,a--x--y--v,0,,Spain--Catalonia;History;Eleventh century;Sources,http://id.worldcat.org/fast/1206043;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/908096;http://id.worldcat.org/fast/1423900
Categories (Philosophy)--Early works to 1800,a--v,0,,Categories (Philosophy);Early works,http://id.worldcat.org/fast/849003;http://id.worldcat.org/fast/1411636
Categories (Philosophy)--Early works to 1800.,a--v,0,,Categories (Philosophy);Early works,http://id.worldcat.org/fast/849003;http://id.worldcat.org/fast/1411636
Catholics--Japan--Fujimaki-mura--Sources,a--z--z--v,0,,Catholics;Japan--Fujimaki-mura;Sources,http://id.worldcat.org/fast/849297;http://id.worldcat.org/fast/1305970;http://id.worldcat.org/fast/1423900
Catholics--Japan--Fujimaki-mura--Sources.,a--z--z--v,0,,Catholics;Japan--Fujimaki-mura;Sources,http://id.worldcat.org/fast/849297;http://id.worldcat.org/fast/1305970;http://id.worldcat.org/fast/1423900
Cattle--Diseases--Treatment,a--x--x,0,http://id.loc.gov/authorities/subjects/sh85021314,Cattle--Diseases--Treatment,http://id.worldcat.org/fast/849516
Cattle--Diseases--Treatment--Pictorial works,a--x--x--v,0,,Cattle--Diseases;Diseases--Treatment;Pictorial works,http://id.worldcat.org/fast/849499;http://id.worldcat.org/fast/895203;http://id.worldcat.org/fast/1423874
Cattle--Diseases--Treatment--Pictorial works.,a--x--x--v,0,,Cattle--Diseases;Diseases--Treatment;Pictorial works,http://id.worldcat.org/fast/849499;http://id.worldcat.org/fast/895203;http://id.worldcat.org/fast/1423874
Cattle--Diseases--Treatment.,a--x--x,0,http://id.loc.gov/authorities/subjects/sh85021314,Cattle--Diseases--Treatment,http://id.worldcat.org/fast/849516
Causation,a,0,http://id.loc.gov/authorities/subjects/sh85021459,Causation,http://id.worldcat.org/fast/849829
Causation.,a,0,http://id.loc.gov/authorities/subjects/sh85021459,Causation,http://id.worldcat.org/fast/849829
Caṇḍi (Hindu deity),a,fast,http://id.worldcat.org/fast/849999,Caṇḍi (Hindu deity),http://id.worldcat.org/fast/849999
Caṇḍi (Hindu deity),a,0,http://id.loc.gov/authorities/subjects/sh85019562,Caṇḍi (Hindu deity),http://id.worldcat.org/fast/849999
Caṇḍi (Hindu deity)--Early works to 1800,a--v,0,,Caṇḍi (Hindu deity);Early works,http://id.worldcat.org/fast/849999;http://id.worldcat.org/fast/1411636
"Censures, Ecclesiastical",a,0,http://id.loc.gov/authorities/subjects/sh85021831,"Censures, Ecclesiastical",http://id.worldcat.org/fast/850585
"Censures, Ecclesiastical",a,fast,http://id.worldcat.org/fast/850585,"Censures, Ecclesiastical",http://id.worldcat.org/fast/850585
"Censures, Ecclesiastical.",a,0,http://id.loc.gov/authorities/subjects/sh85021831,"Censures, Ecclesiastical",http://id.worldcat.org/fast/850585
"Censures, Ecclesiastical.",a,fast,http://id.worldcat.org/fast/850585,"Censures, Ecclesiastical",http://id.worldcat.org/fast/850585
Cesena (Italy)--History,a--x,0,,Italy--Cesena;History,http://id.worldcat.org/fast/1205413;http://id.worldcat.org/fast/958235
Cesena (Italy)--History.,a--x,0,,Italy--Cesena;History,http://id.worldcat.org/fast/1205413;http://id.worldcat.org/fast/958235
Chained books,a,0,,Chained books,http://id.worldcat.org/fast/851786
Chakra (Hinduism),a,fast,http://id.worldcat.org/fast/851843,Chakra (Hinduism),http://id.worldcat.org/fast/851843
Chakra (Hinduism),a,0,http://id.loc.gov/authorities/subjects/sh85022364,Chakra (Hinduism),http://id.worldcat.org/fast/851843
Chakras,a,fast,http://id.worldcat.org/fast/851845,Chakras,http://id.worldcat.org/fast/851845
Chakras,a,0,http://id.loc.gov/authorities/subjects/sh85022366,Chakras,http://id.worldcat.org/fast/851845
Chakras--Early works to 1800,a--v,0,,Chakras;Early works,http://id.worldcat.org/fast/851845;http://id.worldcat.org/fast/1411636
Chansons arabes,a,6,,"Songs, Arabic",http://id.worldcat.org/fast/1126251
Chansons arabes.,a,6,,"Songs, Arabic",http://id.worldcat.org/fast/1126251
Chansons de geste--Early works to 1800,a--v,0,,Chansons de geste;Early works,http://id.worldcat.org/fast/852146;http://id.worldcat.org/fast/1411636
"Charitable uses, trusts, and foundations (Islamic law)--Early works to 1800",a--v,0,,"Charitable uses, trusts, and foundations (Islamic law);Early works",http://id.worldcat.org/fast/852398;http://id.worldcat.org/fast/1411636
"Charitable uses, trusts, and foundations (Islamic law)--Early works to 1800.",a--v,0,,"Charitable uses, trusts, and foundations (Islamic law);Early works",http://id.worldcat.org/fast/852398;http://id.worldcat.org/fast/1411636
Charter,,openn-keywords,,Charters,http://id.worldcat.org/fast/852538
Charters,a,fast,http://id.worldcat.org/fast/852538,Charters,http://id.worldcat.org/fast/852538
Charters--England,a--z,0,,Charters;England,http://id.worldcat.org/fast/852538;http://id.worldcat.org/fast/1219920
Charters--History--Early works to 1800,a--x--y,0,,Charters;History;Early works,http://id.worldcat.org/fast/852538;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636
Charters--Specimens,a--v,0,,Charters;Specimens,http://id.worldcat.org/fast/852538;http://id.worldcat.org/fast/1423861
Charters--Specimens.,a--v,0,,Charters;Specimens,http://id.worldcat.org/fast/852538;http://id.worldcat.org/fast/1423861
Charters.,a,fast,http://id.worldcat.org/fast/852538,Charters,http://id.worldcat.org/fast/852538
"Châtenois (Bas-Rhin, France)--History--Sources.",a--x--v,0,,France--Châtenois (Bas-Rhin);History;Sources,http://id.worldcat.org/fast/1312521;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900
Châtillon (Italy),a,0,http://id.loc.gov/authorities/names/n90705018,Italy--Châtillon,http://id.worldcat.org/fast/1256391
Chemistry,a,fast,http://id.worldcat.org/fast/853344,Chemistry,http://id.worldcat.org/fast/853344
"Chemistry, Technical--Manuscripts",a--v,0,,"Chemistry, Technical;Manuscripts",http://id.worldcat.org/fast/853546;http://id.worldcat.org/fast/1424060
Chemistry--History,a--x,0,http://id.loc.gov/authorities/subjects/sh85022997,Chemistry;History,http://id.worldcat.org/fast/853344;http://id.worldcat.org/fast/958235
Chemistry--History--Early works to 1800,a--x--v,0,,Chemistry;History;Early works,http://id.worldcat.org/fast/853344;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636
Chemistry--History--Early works to 1800.,a--x--v,0,,Chemistry;History;Early works,http://id.worldcat.org/fast/853344;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636
Chemistry--History.,a--x,0,http://id.loc.gov/authorities/subjects/sh85022997,Chemistry;History,http://id.worldcat.org/fast/853344;http://id.worldcat.org/fast/958235
Chemistry.,a,fast,http://id.worldcat.org/fast/853344,Chemistry,http://id.worldcat.org/fast/853344
Chengde (China)--History,a--x,0,,China--Chengde;History,http://id.worldcat.org/fast/1303653;http://id.worldcat.org/fast/958235
Chengde (China)--History.,a--x,0,,China--Chengde;History,http://id.worldcat.org/fast/1303653;http://id.worldcat.org/fast/958235
Cheshire (England)--History--15th century,a--x--y,0,,England--Cheshire;History;Fifteenth century,http://id.worldcat.org/fast/1211757;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962
Cheshire (England)--History--15th century.,a--x--y,0,,England--Cheshire;History;Fifteenth century,http://id.worldcat.org/fast/1211757;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962
Chess,a,fast,http://id.worldcat.org/fast/853777,Chess,http://id.worldcat.org/fast/853777
Chess in art,a,0,http://id.loc.gov/authorities/subjects/sh96012287,Chess in art,http://id.worldcat.org/fast/853807
Chess in art,a,fast,http://id.worldcat.org/fast/853807,Chess in art,http://id.worldcat.org/fast/853807
Chess in art.,a,fast,http://id.worldcat.org/fast/853807,Chess in art,http://id.worldcat.org/fast/853807
Chess in art.,a,0,http://id.loc.gov/authorities/subjects/sh96012287,Chess in art,http://id.worldcat.org/fast/853807
Chess--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2009118886,Chess;Early works,http://id.worldcat.org/fast/853777;http://id.worldcat.org/fast/1411636
Chess--Early works to 1800.,a--v,0,http://id.loc.gov/authorities/subjects/sh2009118886,Chess;Early works,http://id.worldcat.org/fast/853777;http://id.worldcat.org/fast/1411636
Chess.,a,fast,http://id.worldcat.org/fast/853777,Chess,http://id.worldcat.org/fast/853777
Chidambaram (India),a,0,http://id.loc.gov/authorities/names/n81033454,India--Chidambaram,http://id.worldcat.org/fast/1212557
Chieti (Italy)--History--16th century,a--x--y,0,,Italy--Chieti;History;Sixteenth century,http://id.worldcat.org/fast/1210815;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851
Chieti (Italy)--History--16th century.,a--x--y,0,,Italy--Chieti;History;Sixteenth century,http://id.worldcat.org/fast/1210815;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851
Child marriage,a,fast,http://id.worldcat.org/fast/854482,Child marriage,http://id.worldcat.org/fast/854482
Child marriage--India,a--z,0,,Child marriage;India,http://id.worldcat.org/fast/854482;http://id.worldcat.org/fast/1210276
Childbirth,a,fast,http://id.worldcat.org/fast/854780,Childbirth,http://id.worldcat.org/fast/854780
Childbirth--India,a--z,0,,Childbirth;India,http://id.worldcat.org/fast/854780;http://id.worldcat.org/fast/1210276
Childbirth--Religious aspects,a--x,fast,http://id.worldcat.org/fast/854793,Childbirth--Religious aspects,http://id.worldcat.org/fast/854793
Childbirth--Religious aspects,a--x,0,http://id.loc.gov/authorities/subjects/sh85023405,Childbirth--Religious aspects,http://id.worldcat.org/fast/854793
Childbirth--Religious aspects--Hinduism,a--x--x,0,http://id.loc.gov/authorities/subjects/sh2020001447,Childbirth--Religious aspects--Hinduism,http://id.worldcat.org/fast/2015655
Childbirth--Religious aspects--Hinduism,a--x--x,fast,http://id.worldcat.org/fast/2015655,Childbirth--Religious aspects--Hinduism,http://id.worldcat.org/fast/2015655
Childhood of Jesus Christ,a,fast,http://id.worldcat.org/fast/1352277,Childhood of Jesus Christ,http://id.worldcat.org/fast/1352277
Childhood of Jesus Christ.,a,fast,http://id.worldcat.org/fast/1352277,Childhood of Jesus Christ,http://id.worldcat.org/fast/1352277
Children,a,fast,http://id.worldcat.org/fast/854835,Children,http://id.worldcat.org/fast/854835
Children--India,a--z,0,,Children;India,http://id.worldcat.org/fast/854835;http://id.worldcat.org/fast/1210276
Children--Religious aspects,a--x,fast,http://id.worldcat.org/fast/855113,Children--Religious aspects,http://id.worldcat.org/fast/855113
Children--Religious aspects,a--x,0,http://id.loc.gov/authorities/subjects/sh2008004813,Children--Religious aspects,http://id.worldcat.org/fast/855113
Children.,a,fast,http://id.worldcat.org/fast/854835,Children,http://id.worldcat.org/fast/854835
China--Biography,a--v,0,http://id.loc.gov/authorities/subjects/sh2008114650,China;Biographies,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/1919896
China--Biography.,a--v,0,http://id.loc.gov/authorities/subjects/sh2008114650,China;Biographies,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/1919896
China--History,a--x,0,http://id.loc.gov/authorities/subjects/sh85024032,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
China--History--221 B.C.-960 A.D,a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024042,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
China--History--221 B.C.-960 A.D.,a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024042,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
China--History--960-1644,a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024068,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
China--History--960-1644.,a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024068,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
"China--History--Ming dynasty, 1368-1644",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024072,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
"China--History--Ming dynasty, 1368-1644.",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024072,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
"China--History--Song dynasty, 960-1279",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024066,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
"China--History--Song dynasty, 960-1279.",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024066,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
China--History--To 221 B.C,a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024033,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
China--History--To 221 B.C.,a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024033,China;History,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235
"China--History--Warring States, 403-221 B.C",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024038,China;History;403-221 B.C.,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/2010884
"China--History--Warring States, 403-221 B.C.",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85024038,China;History;403-221 B.C.,http://id.worldcat.org/fast/1206073;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/2010884
