title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label
Prenosticatio,,Prognosticatio,,Prognosticatio
Presentation in the Temple,,,,Miniature
Priorista fiorentino dal 1282-1466,,,,Priorista fiorentino
Privilege of citizenship,,,,Privileges
Privileges for the Eremite Friars of St. Augustine,,,,Privileges
Privilegia et documenta de monasterium S. Zenonis aiorii Veronae spectantia ab anno 883 usque ad annum 1533,,,,Privileges
Privilegia et libertates,,,,Privileges
Probate of a Will,,,,Will
Probi Emilii liber de excellentissimus ducibus exterarum gentium feliciter incipit,,,,De excellentibus ducibus exterarum gentium
Proceedings of the inquisition under the podestà of Perugia and the administration of Alessandro Zeno,,,,Proceedings
Procès criminel contre Girard Didelot blasphémateur (1569) (Dossier original),,,,Procès criminel contre blasphémateur
Processi contra il vescovo di Valva del 1500 ... etc,,,,Processi contra il vescovo
Processional,,,,Processional
Processional; Astronomical Text binding fragment,,,,Processional;Astronomy
"Processional or Gradual: Holy Saturday and Easter, with neumes",,,,Processional;Gradual
Processi per la signora Francesca di Vincenzo de' Medici... etc,,,,Processi per la signora Francesca
"Processo contra Ysabel Rodriguez, natural dela Salceda en Portugal, muger de Manuel Diaz, mercader de Mexico ... etc",,,,Processo contra Ysabel Rodriguez
Processus? honorabilis procuratoris fiscalis heretice et apostatice pravitatis Archiepiscopatus civitatis Ceserauguste contra Johannem de Gurrea Pelliparinum habitatorem ville Exee militum super causa fidei,,,,Processus honorabilis procuratoris fiscalis
Pro Cluentio,,,,Pro Cluentio
Prolegomena in Aristotelem,,,,Prolegomena in Aristotelem
Prologue to Liber questionum hebraicarum in Genesim,,,,Liber quaestionum Hebraicarum in Genesim
Prologue to the Vitaspatrum Life of Macarius,,,,Life of Macarius
Promissory Note,,,,Promissory note
Property inventory of Bivigliano de' Medici,,,,Inventory
Property survey,,,,Property survey
Proprium de tempore ... etc,,,,Proprium de tempore
Pros mathēmatikous ... etc,,,,Pros mathēmatikous
Prosper of Aquitaine,,,,Life of St. Prosper of Aquitaine
Protocol-book B,,,,Protocols
"Proverbs 13:21 - 14:18, with marginal and interlinear commentary",,,,Bible;Proverbs
Provinciale secundum provincias,,,,Provinciale secundum provincias
Psalm 117:16-28,,,,Bible;Psalms
"Psalm 143:9 - end, with canticles",,,,Bible;Psalms
Psalm 73:2-23,,,,Bible;Psalms
Psalms,,,,Bible;Psalms
"Psalms 10:7 - 12:6, with contemporary and later interlinear and marginal glosses",,,,Bible;Psalms
Psalms 102:14 - 103:4,,,,Bible;Psalms
Psalms 103:33 - 104:15,,,,Bible;Psalms
Psalms 118:5 - 130:3,,,,Bible;Psalms
Psalms 27:7 - 31:9,,,,Bible;Psalms
Psalms 31:10 - 33:14,,,,Bible;Psalms
Psalms 76:9 - 77:1,,,,Bible;Psalms
Psalms 90:7 - 91:3,,,,Bible;Psalms
Psalms and Canticles,,,,Psalter
Psalter,,,,Psalter
"Psalter, diurnal",,,,Psalter
"Psalter, ferial",,,,Psalter
"Psalter, glossed",,,,Psalter
"Psalter, noted",,,,Psalter
Psalter (Smith College Ms. 291),,,,Psalter
Psalter bifolium,,Bible.,,Bible;Psalter
Psalter for choir use,,,,Psalter
Psalter fragment,,Bible.,,Bible;Psalter
Psalter-Hours,,,,Psalter;Book of hours
Psalterium abreviatum,,,,Psalms
Psalterium cum canticis,,,,Psalter
Psalter leaf,,Bible.,,Bible;Psalter
Psalter of the Breviary,,,,Psalter;Breviary
Psalter of the Virgin,,,,Psalter
Psalter or Breviary,,,,Psalter;Breviary
Puccino Ferri deed,,,,Deed
Pupilla oculi,,,,Pupilla oculi
Quadragesimale,,,,Quadragesimale
Quadragesimale Rothimata /,,,,Quadragesimale Rothimata
Quaestiones quodlibetales,,,,Quaestiones quodlibetales
Quaestionum canonisticarum collectio Aragonensis,,,,Quaestionum canonisticarum
Quaternus protocollorum,,,,Quaternus protocollorum
Questiones logicales ... etc,,,,Questiones logicales
Questiones Super Secundo Sententiarum,,,,Questiones super secundo sententiarum
Questions on Aristotle's Physics,,,,Commentary on Aristotle's Physics
Quid sit annus solaris,,,,Quid sit annus solaris
Quinque libri Egesippi nacione Judei de excidio iudeorum,,De bello Judaico.,,De bello Judaico
Quit claim,,,,Quitclaim
Quodlibeta / James of Viterbo ...et al,,,,Quodlibet
Quod unigentius dei filius propter formam servi minor patri dicatur qui informa dei aequalis est patri ex eodem de trinitate libro primo titulo viii.,,,,Unigenitus Dei Filius
Qur'ān leaf,,Qurʼan.,قرآن.,Qurʼan
Quran Leaf,,,,Qurʼan
Quran Leaves,,,,Qurʼan
Qurʼān leaves,,Qurʼan.,قرآن.,Qurʼan
Qurʼān selections and prayers,,Qurʼan.,,Qurʼan
Rabanus de origine rerum,,,,De rerum naturis
Racccolti del entrata delle gabelle delle bestie di Firenze,,,,Racccolti del entrata delle gabelle delle bestie
Raccolta di celebri arcani chimici da diversi famosi filosofi dati in luce et esperimentati,,,,Raccolta di celebri arcani
Raginamento d'amore /,,,,Ragionamenti d'amore
"Ranulph Higden, Polychronicon Translation by John Trevisa",,,,Polychronicon
Ratiffication pour noble Gaolon Garnier dit de la Galliniere,,,,Ratification
Rationale divinorum officiorum,,,,Rationale divinorum officiorum
Rawḍat al-adhhān fī maʻrifat tashrīḥ badan al-insān,روضة الاذهان في معرفة تشريح بدن الانسان.,Tashrīḥ-i Manṣūrī,تشريح منصورى,Tashrīḥ-i Manṣūrī
Rayḥānat murtāḥ min Kitāb Rayḥān al-arwāḥ,,Rayḥān al-arwāḥ,,Rayḥān al-arwāḥ
Re'gime du corps,,,,Régime du corps
Readings on Statutes,,,,Statutes
Receipt,,,,Receipts
Receipt against sickness that comes of cold,,,,Receipt
Receipt book,,,,Receipts
Rechnung vom Schiffmeister Ampt,,,,Invoice
Recipe against worms,,,,Medicine miscellany
Recognizance,,,,Recognizance
"Recognoyssenssas et fieux novels appertenens al noble Joham de Vernoils, seigneur de Peyrat et conseigneur de Pompinhan an los locs de Pompinhan et de Gresolas",,,,Notarial documents
Reconoychenssas de Salelas e de Lemosis,,,,Reconoychenssas
"Record of an Agreement made in the Queen's Court, Westminster, 1572",,,,Records
Record of the heresy trial of Johann von Wesel,,,,Records
"Records of agreements between members of the Bragadin family, regarding property and obligations",,,,Family documents
Records of lawsuit,,,,Records
"Records of the Priorista of the city of Florence, 1282-1509",,,,Records
Recueil de diverses recettes médécinales,,,,Medicine miscellany
Regensburg indulgence,,,,Indulgence
Register of accounts,,,,Accounts book
Register of writs,,,,Writs
Registre des marches passes pour la reconstruction et les restaurations du chateau de Cancon,,,,Registre des marches passes pour la reconstruction et les restaurations
Registro del peage d'Arle,,,,Registro del peage d'Arle
"Registro di lettere di monsignore archivescovo di Rossana che fu poi Papa Urbano Settimo della sua nunciatura di Spagna sotto Pio Quarto, Pio Quinto, e Gregorio Decimoterzo",,,,Registro di lettere
Registrum Alphabeticum super octo libros Ptolomei Incipit feliciter,,,,Registrum Alphabeticum
Registrum aplphabeticum super octo libros Ptolomei,,,,Registrum Alphabeticum
Registrum brevium and other legal texts,,,,Legal texts
Registrum epistolarum (Register of Letters),,,,Registrum epistolarum
Registrum ordinis Cysterciensis,,,,Registrum ordinis Cysterciensis
Regolatori delle entrate e delle uscite order,,,,Regulations
"Regula, with Latin commentary",,,,Regula
Regulae artificialis memoriae,,,,Regulae
Regulae de longis et brevibus syllabis,,,,Regulae
Regulae grammaticales,,,,Regula
Regulae parvorum,,,,Regula
Regulations for mills and bakeries,,,,Regulations
Reisen durch das gelobte Land,,Itinerarium.,,Itinerary
Relacion de la manera et forma que tienen en España en su justicia civil y criminal,,,,Relacion de la manera et forma
"Relatione di Messer Vincenzo Fidele ritornato ambasciatore per la serenissima signoria di Venetia dal Signor Duca di Fiorenza, del Conte Filippo Maria Anguissola",,,,Report
Relatione di Savoia del Clarissimo Gio. Cornero al tempo del Duca Emanuel Filiberto,,,,Report
Relazione d'Inghilterra,,,,Relazione d'Inghilterra
Religiosorum status triplex,,,,Religiosorum status triplex
Religious manual,,,,Religious manual
Religious text,,,,Religious text
Religious verse,,,,Religious verse
Renaissance miscellany,,,,Miscellany
Rental agreement for property in Bonana,,,,Agreement
Repartimientto de las tierras de Écija quando segano delos moros,,,,Repartimientto de las tierras
Repertorium juris civilis (Catalog of Civil Law),,,,Repertorium juris civilis
Report of a miracle,,,,Miracles
"Reports, letters, discourses and treaties",,,,Reports;Letters;Discourses;Treaties
Requesens family papers,,,,Family documents
Requiem Mass and Office for the dead,,,,Office for the dead
Reshut le-nishmat le-Fesah leha-R. Binyamin,רשות לנשמת לפסח לה״ר בנימין.,Siddur (Roman rite).,סידור.,Siddur
Revelation 1:20 - 2:17,,,,Bible;Apocalypse
Revelations,,,,Bible;Apocalypse
Rhetorica ad Herennium,,,,Rhetorica ad Herennium
Rhyming verse,,,,Poems
Ricettario,,,,Recipes
Rime,,,,Rime
Rime burlesche,,,,Poetry
Rime disperse,,,,Rime disperse
Rituale Dominicanum (Dominican Ritual),,,,Rituale Dominicanum
Roger Bigod deed,,,,Deed
Roman de la Rose,,Roman de la rose,,Roman de la rose
Roman-- des sept sages de Rome,,,,Seven sages of Rome
"Roman de Troie, fragment",,Roman de Troie.,,Roman de Troie
Roman law,,,,Roman law
Royal Writ,,,,Writ
Rubric: Predictis repetit ut alia addat differentias ponens de gratia et libero arbitrio,,,,Sententiae
Rule,,,,Rules
"Rule, statutes, and customs of the Teutonic Order",,,,"Rule, statutes, and customs"
Rule of Living,,,,Rule of Living
Rule of Saint Augustine; Sermon on Matthew 25:6,,,,Rule of St. Augustine;Sermons
Rule of St. Augustine /,,Regula,,Regula;Rule of St. Augustine
Rule of the Heilig-Geist-Spital in Eichstätt,,,,Rule of the heilig geist
"Rule of the order of the Jesuati of San Giusto alle mura, Florence",,,,Rule of Jesuati of San Giusto alle mura
Rules of the Brotherhood of the Archangel Michael,,,,Rules of the Brotherhood of the Archangel Michael
Rumori di Napoli in tempo del governo del vicere Don Pietro di Toledo,,,,Rumori di Napoli
Sacramentale,,,,Sacramentary
Sacramental handbook,,,,Sacramentary
Sacramentary,,,,Sacramentary
Saint's Life,,,,Lives of the Saints
Saints Lives,,,,Lives of the Saints
Saints lives,,,,Lives of the Saints
"Saint Vincent Ferrer, Sermons, Incunabulum printed at Cologne by Quentell, 1485",,,,Sermons
Sale records,,,,Record of sale
Saṃkṣepaśārīraka,संक्षेपशारीरक.,Saṅkṣepaśārīraka.,,Saṃkṣepaśārīraka
Saṃkṣepaśārīraka,"संक्षेपशारीरक,",Saṅkṣepaśārīraka.,,Saṃkṣepaśārīraka
Samminiati notarial document excerpts,,,,Notarial documents
Sancti Augustini opera quaedam,,,,The works of saint augustine
Sanctus hieronymus ad nepotianum de modo vivendi sic ait,,,,Epistola ad Nepotianum
Sandra de Bascoli power of attorney,,,,Power of attorney
Sangalletti family accounts,,,,Family documents
Satires,,,,Satires
Sayings,,,,Sayings
Scartafaccio di Bartolomeo Corsini di fiera di Piacenza,,,,Scartafaccio
Scenes from story of Joseph and his brethren,,,,Series of illustrations
Schedule of tariffs on goods entering the city of Siena,,,,Schedule of tariffs
Scholastic Philosophical Treatise,,,,Scholastic philosophical treatise
Scholastic Philsophical Treatise on the Senses,,,,Scholastic philosophical treatise
Scholastic Theological Treatise,,,,Scholastic theological treatise
Scholastic Theological Treatise on Creation and Grace,,,,Scholastic theological treatise
Scholastic Treatise on Baptism,,,,Scholastic treatise
Scholastic Treatise on Logic,,,,Scholastic treatise
Scholastic work,,,,Scholastic work
Scholastic work (Fragment Kenneth Spencer Research Libary. MS 9/1:B2),,,,Scholastic literature
Scholia ex Georgicorum P. Vergilii carminibus undique excerpta,,,,Georgics
Scholia in Novem Testamentum,,Bible.,,Bible
School miscellany,,,,School miscellany
School Text with Marginal Commentary,,,,School text
Schwabenspiegel,,,,Schwabenspiegel
Schwebell zuem Pulffer unnd Feuuerwercken zue Beraitten,,,,Schwebell zuem pulffer unnd feuuerwercken zue beraitten
Scientific miscellany,,,,Scientific miscellany
Scriptum super Sententiis,,,,Scriptum super Sententiis
Seals of the planets,,,,Seals of the planets
Sebastiano Benivieni will,,,,Will
Secreta secretorum (Secrets of Secrets),,,,Secrets of secrets
"Secrets and collects for the Proper of Saints, 9-4 Kalends of September",,Missal ((Manuscript Kenneth Spencer Research Library. MS 9/2:2),,Missal
Secundum consuetudinem ecclesie yspalensis,,,,Book of hours
Sefer ha-Ḳanon ... etc,,Qānūn fī al-ṭibb.,قانون في الطب.,Qānūn fī al-ṭibb
Sefer ha-Ḳanon ... etc,,Qānūn fī al-ṭibb.,,Qānūn fī al-ṭibb
Sefer ha-seder ha-ḳaṭan ... etc,,Qānūn fī al-ṭibb.,,Qānūn fī al-ṭibb
Selections from commentaries on Alfīyat Ibn Mālik,,,,Commentaries on Alfīyat Ibn Mālik
Selections from the Ḥadīth,,,,Ḥadīth
Sentencia contra el Almine,,,,Sentencia contra el almine
Sententiae,,,,Sententiae
Sententiae /,,Sentences,,Sententiae
Sententiae (Sentences),,,,Sentences
Sententia ex Augustino delibitae,,,,Sententiae
Sentenzia arbitraria ... por los conzejos de Quintana? y Valdenozeda y Lapuente,,,,Sentenzia arbitraria
"Sentenzia arbitraria ... sobre el monte de Axzaedo, y otras cosas ano 1459 ante Juan Alfonso de Bene",,,,Sentenzia arbitraria
Sentenzie,,,,Sententiae
Sentiarium libri quatuor,,,,Sententiae
Sequentiary with commentary,,,,Sequentiary
Sequitur ad complectorium,,,,Ad complectorium
Sequitur invective Alani ad invidum et detractorem,,,,Invectiva ad invidum et detractorem
Sequitur liber octavus lactantii firmani de ira dei ad donatum,,,,De ira Dei
Sermo Beati Bernardi de perfectione monastice discipline,,,,Sermo de perfectione monastice discipline
"Sermo beati bernardi de perfectione monstice discipline Incipit, lege foeliciter",,,,Sermo de perfectione monastice discipline
Sermo Beati Bernardi de regno Christi et diaboli,,,,De regno Christi et diaboli
Sermo beati bernardi de regno christi et diaboli,,,,De regno Christi et diaboli
Sermo de spiritu sancto,,,,Sermo de spiritu sancto
Sermon,,,,Sermons
Sermon (Maximus of Turin),,,,Sermons
Sermon at the Dedication of a Church,,,,Sermons
Sermone,,,,Sermons
Sermones,,,,Sermons
Sermones,,Miscellany,,Sermons
Sermones a cena Domini usque ad vigiliam Paschae,,,,Sermons
Sermones anonymi,,,,Sermons
Sermones de mortuis secundum evangelia dominicalia /,,,,Sermons
Sermones de sanctis,,,,Sermons
"Sermones de tempore, sanctis et variis causis",,,,Sermons
Sermones de Tempore et de Sanctis; Summa Sermonum (fragment),,,,Sermones de Tempore et de Sanctis;Summa Sermonum
Sermones de Tempore et de Sanctis ; Summa Sermonum (fragment),,,,Summa sermonem
Sermones de tribus partibus penitencie ... etc,,,,Sermons
Sermones de vitiis et de penitentia,,,,Sermons
Sermones dominicales,,,,Sermons
Sermones dominicales per circulum anni,,,,Sermons
Sermones et miscellanea,,,,Sermons
Sermones quadragesimales,,,,Sermons
Sermones varii,,,,Sermons
Sermoni alli soi frati heremitani,,,,Sermons
Sermon Lectionary,,,,Lectionary
Sermon material,,,,Sermons
Sermons,,,,Sermons
Sermons (Manuscript Kenneth Spencer Research Library. MS 9/1:A21),,,,Sermons
Sermons (Manuscript Kenneth Spencer Research Library. MS 9/1:B9),,,,Sermons
Sermons and Epistles,,,,Sermons;Epistles
Sermons for the temporale,,,,Sermons for the temporale
"Sermons of Barnardine Ochine of Sena, Godly frutfull and very necessary for all treue Christians translatid owt of Italian into Englishe",,,,Sermons
"Sermons of Barnardine Ochine of Sena ... Christopher Hegendorff, and John Oecolampadius",,,,Sermons
"Sermon-writing aid, in alphabetical order",,,,Sermons
Service book,,Benedictional (Manuscript Kenneth Spencer Research Library. MS 9/2:1),,Missal
Service-book,,Missal (Manuscript Kenneth Spencer Research Library. MS 9/2:19),,Missal
Service-book,,Gradual (Manuscript Kenneth Spencer Research Library. MS 9/2:18),,Missal
Service-book,,Antiphonary (Manuscript Kenneth Spencer Research Library. MS 9/2:20),,Missal
Sette salmi penitenziali ... etc,,Penitential Psalms.,,Penitential Psalms
Seven petitions of the Lord's Prayer,,,,Seven petitions of the Lord's Prayer
Shah-nameh,,Shāhnāmah,,Shāhnāmah
Shāh Qāsim wa-ghayruhu min taṣānīfih,شاه قاسم وغيره من تصانيفه.,Poems,,Poetry
Shānāmah,,Shānāmah,,Shāhnāmah
Sharḥ al-Mulakhkhaṣ fī al-hayʼah,شرح الملخص في الهيئة.,Sharḥ al-Jaghmīnī,شرح الجغميني,Sharḥ al-Jaghmīnī
Sharḥ Fuṣūl Buqurāṭ. Masāʼil Ḥunayn ibn Isḥāq,شرح فصول بقراط. مسائل حنين بن اسحاق.,Sharḥ Fusūl Ibuqrāṭ,شرح فصول ابقراط,Sharḥ Fusūl Ibuqrāṭ
Sharḥ-i Nahj al-balāghah,شرح فارسى نهج البلاغه,Sharḥ Nahj al-balāghah.,شرح نهج البلاغة.,Sharḥ-i Nahj al-balāghah
Sharḥ-i Zīj Gūrgānī,شرح زیج گورگانی.,,,Sharḥ-i Zīj Gūrgānī
Sharḥ-i Zīj-i Ulugh Bēg,شرح زيج الغ بيگ.,Sharḥ-i Zīj-i jadīd-i Sulṭānī.,شرح زيج جديد سلطانى.,Sharḥ-i Zīj-i jadīd-i Sulṭānī
Sharḥ Jighmīnī fī fann al-hayʼah,شرح جغميني في فن الهيئه.,Sharḥ al-Jaghmīnī,شرح الجغميني,Sharḥ al-Jaghmīnī
Shesh kenafayim,,,,Shesh kenafayim
Sidur =,סדור.,Siddur (Italian),,Siddur
Siege of a castle,,,,Miniature
Signoria order,,,,Order
Simone di Nicholo Petroni petition,,,,Petition
Simone di San Miniato will,,,,Will
Sirr al-asrār,سر الاسرار.,Secretum secretorum.,,Secretum secretorum
Six antiphonal vellum leaves,,,,Antiphonary
"Societas Sanctae Annae per Poloniam, Lithuaniam, Russiam, et alias sancti? regis Poloniae ditiones instituta",,,,Societas sanctae annae
Sommaria relatione et breve avviso della gran corte di Roma solo per istruttione di nuovo cardinale,,,,Sommaria relatione et breve avviso
Somme le roi,,Somme des vices et vertus,,Somme le roi
Sonnets,,,,Sonnets
Spanish Forger illumination,,,,Forgery
Specchio de coscienza,,Omnis mortalium cura.,,Omnis mortalium cura
Speculum ecclesiae sive expositio missae,,,,Expositio missae sive Speculum ecclesiae
"Speculum historiale, Books 25-28",,Speculum historiale.,,Speculum historiale
Speculum monachorum ... etc,,,,Speculum monachorum
Spiritualis philosophia,,,,De anima
Spirto gentil magnanimo et sublime ...,,,,Spirto gentil magnanimo et sublime
Splendor solis oder Sonnen Glantz,,,,Splendor solis
Sportula fragmentorum /,,,,Sportula fragmentorum
St. Bartholomew,,,,Miniature
St. Dominic,,,,Historiated initial
St. Francis exalts the spring and the tree,,,,Miniature
"St. Francis meets Chastity, Poverty, and Obedience",,,,Miniature
St. Martha,,,,Miniature
St. Notburga,,,,Miniature
St. Peter preaching the Gospel,,,,Miniature
St. Theodore,,,,Miniature
Statements from the Council of Basel,,,,Statements from the Council of Basel
Statuta,,,,Statutes
Statuta Amelie,,,,Statutes
Statuta Angliae,,,,Statuta Angliae
Statuta civitatis Castelli,,,,Statutes
"Statuta communitatis Viglani edita per homines et communitatem dicti loci Viglani, diocesis et capitaneatus Astensis",,,,Statutes
Statuta Ecclesiae Tullensis,,,,Statutes
Statuta et ordinamenta communis et hominum Montis Dolii,,,,Statutes
Statuta nova (New Statutes),,,,New statutes
Statuta sive capitula loci Castini,,,,Statutes
Statuta vetera (Old Statutes),,,,Antiqua statuta
Statuta vetera (Old statutes),,,,Antiqua statuta
Statutes,,,,Statutes
Statutes and constitution of the Ordre de Saint-Michel,,,,Statutes
Statutes and membership lists,,,,Statutes
Statutes and ordinances,,,,Statutes
Statutes of a confraternity,,,,Statutes
Statuti del Bosco,,,,Statutes
Statuti della Dogana di Livorno etc,,,,Statutes
Statutum habelle communum et terrarum Barge,,,,Statute
Stefano d'Andrea appointment,,,,Appointment
Stefano Orlandini power of attorney,,,,Power of attorney
Steinhardt Antiphonary,,Antiphonary (Steinhardt),,Antiphonary
Steinhardt Gradual,,,,Gradual
Stella di salute,,,,Stella di salute
Stephen Langton Interpretation of Hebrew Names of Bible,,,,Interpretationes Hebraicorum nominum
"Storia d'Ungheria, dalle origini al 1539",,,,Storia d'Ungheria
Strozzi family power of attorney,,,,Power of attorney
Summa,,,,Summa
Summa aurea in quattuor libros sententiarum,,Summa aurea,,Summa aurea
Summa codicis,,,,Summa codicis
Summa confessionis,,,,Summa confessionis
Summa contra gentiles,,,,Summa contra gentiles
Summa de casibus conscientiae,,,,Summa de casibus conscientiae
"Summa de casibus poenitentia, glossed",,,,Summa de casibus poenitentia
"Summa delas coronicas de Vizcaya y algunos otros linajes de aquel señorio, la qual yo Castilla Rey de armas del susodicho Emperador y Rey nostro señor halle escritas en un quaderno, escrito ano M.cccc.iiii (corrected in later hand to fortè anno MCCCCC.IIII)",,,,Summa delas coronicas de Vizcaya
Summa de virtutibus (Treatise on the virtues); Summa vitiorum (Treatise on the vices),,,,Summa de virtutibus;Summa vitiorum
Summa de vitiis,,Summa de vitiis,,Summa de vitiis
Summa dictaminis ...etc,,,,Summa dictaminis
Summa metrica,,,,Summa metrica
Summarium totius Biblie distinctum per libros et capitula,,,,Bible
Summary of the Moralia in Job,,,,Moralia in Job
Summa totius logicae,,Summa logicae,,Summa logicae
Summer Missale,,,,Missal
Summula de casibus,,,,Summula de casibus
Summula de Summa Raymundi,,,,Summa
Summula de summa Raymundi,,,,Summa
Super Matheum cum tabula in fine /,,,,Gospel of Matthew
Sureties for peaceable behavior,,,,Sureties for peaceable behavior
Survey of property in Tarn,,,,Survey of property
Susanna family ledger,,,,Family documents
Synonyma,,,,Synonyma
Table of Contents,,,,Table of contents
Tabula aurea,,,,Tabula aurea
Tabulae directionum et profectionum,,,,Tabulae directionum et profectionum
Tabula Ethicorum Aristotelis,,,,Ethics
Tabule illustrissimi principis regis alfonsii ... etc,,Alphonsine Tables.,,Alphonsine tables
Taddea Salamon will,,,,Will
Tafsīr al-Taḥrīr,تفسير التحرير.,,,Tafsīr al-Taḥrīr
Taḥrīr Uṣūl al-handasah wa-al-ḥisāb,تحرير اصول الهندسة والحساب.,,,Taḥrīr Uṣūl al-handasah wa-al-ḥisāb
Taḥṣīl al-munā fī sharḥ Talkhīṣ Ibn al-Bannāʼ,تحصيل المنا في شرح تلخيص ابن البناء.,,,Taḥṣīl al-munā fī sharḥ Talkhīṣ Ibn al-Bannāʼ
Tailles de Blois,,,,Tailles de Blois
Tanbīh al-ghāfilīn,,,,Tanbīh al-ghāfilīn
Tanbīh al-ghāfilīn wa-īḍāḥ sabīl al-murshidīn,تنبيه الغافلين وايضاح سبيل المرشدين.,Tanbīh al-ghāfilīn.,تنبيه الغافلين.,Tanbīh al-ghāfilīn
Tattvaviveka,"तत्त्वविवेक,",Vedāntatattvaviveka,,Vedāntatattvaviveka
Taxe cancellarie apostolice,,,,Taxes
Tax payment receipt,,,,Taxes
Tax table,,,,Taxes
Terentii Comedie,,,,Comedies
Terms of payment,,,,Terms of payment
Teseide,,,,Teseida
Tessoro,,,,Tresor
Text Fragment,,,,Text fragment
Texts for the Commemorative Office of the Virgin Mary and notated Office of the Dead,,,,Book of hours
Textus tertius libri sententiarum,,Libri quattuor sententiarum,,Libri quattuor sententiarum
The names and armes of all the nobilitie who were in England at the tyme of King William the Conqueror,,,,Names and armies of the nobility
Theologia naturalis,,,,Theologia naturalis
Theological fragment,,,,Theological treatise
Theological material,,,,Theological miscellany
Theological material?,,,,Theological miscellany
Theological miscellany,,,,Theological miscellany
Theological Notes,,,,Theological notes
Theological Tract,,,,Theological treatise
Theological Treatise,,,,Theological treatise
Theological Treatise on Love as a Virtue,,,,Theological treatise
Theological Treatise on the State of Man Before Sin,,,,Theological treatise
Theological Treatise on Virtues,,,,Theological treatise
"The Ordinary of Christian Men, printed by Wynkyn de Worde, 1502",,,,The ordinary of Christian men
The romance of Troilus and Criseida,,,,Troilus and Criseida
Thesaurus pauperum ... etc,,,,Thesaurus pauperum
Théseus de Cologne,,,,Théseus de Cologne
The voyages and travels of Sir John Mandeville /,,Itinerarium.,,Voyages and travels
Three devotional works,,,,Religious miscellany
Three itineraries,,,,Itineraries
"Three legal treatises on civil and ecclesiastical law, with medicinal recipes, and notes and accounts related to the quartering of soldiers, probably in and near Hertfordshire (Broxbourne, Hoddesdon, and Epping), dated from 1639-1647",,,,Legal treatises;Medicinal recipes
Three Marys at the tomb,,,,Historiated initial
Tituli Metrici de S.o Martino or Sylloge Epigraphica Turonensis de Sancto Martino,,,,Sylloge epigraphica Turonensis de S. Martino
Titus Flavius et alii opera tragica manuscripta,,,,Titus Flavius et alii opera tragica
Tobias (History of Tobias),,,,Bible;Tobit
Tommaso di Aringhello power of attorney,,,,Power of attorney
Tommaso di San Miniato will,,,,Will
Topica ... etc,,,,Topics
"Torah with Masorah, and haftarot",,Bible.,,Bible
Tractato breve della via della salute ... etc,,,,Tractato breve della via della salute
Tractatum de spera ... etc,,Sphaera mundi,,Sphaera mundi
Tractatus 'De Causis',,,,Tractatus de causis
Tractatus de horis canonicis ...et al,,Miscellany.,,Miscellany
Tractatus de maleficiis (Treatise on evil deeds),,,,Treatise on evil deeds
Tractatus de militia,,,,Tractatus de militia
Tractatus de veneno spirituali,,,,De veneno spirituali
Tractatus iudiciarii ordinis divisus in octo partes sive subtractatus,,,,Tractatus iudiciarii ordinis
Tractatus juris,,,,Legal texts
Tractatus moralis de virtutibus (Moral Tract on the Virtues),,,,Tractatus moralis de virtutibus
Tractatus optimus de arte bene moriendi,,,,De arte bene moriendi
Tractatus Ricardi Heremite de emendacione Vite sive Regula vivendi,,,,Emendatio Vitae
Tractatus Ricardi Heremite de hoc nomine Ihesus,,,,De nomine Ihesu
Tractatus sancti bernardi de hedifficanda domo spirituali atque interni et de nobilitate conscientie et septem columpnis eius,,,,De hedifficanda domo spirituali atque interni et de nobilitate conscientie et septem columpnis eius
Tractatus super Cantica Canticorum. Expositio super Psalumum XXVIII,,,,Cantica Canticorum
"Transaction dated July 4, 1447, relating to the disagreement between the clergy of the cathedral church of Arles and the vicar Dr. Jean Albalet",,,,Transaction
Transfer of goods,,,,Legal texts
Trattato de'sette vitii capitali cioè de peccati mortali,,Confessionale: Specchio di Coscienza.,,Trattato dei sette vizi capitali
Trattato dei peccati,,Omnis mortalium cura.,,Omnis mortalium cura
Trattato dei peccati mortali,,,,Omnis mortalium cura
Trattato delle proportioni et proportionalità,,,,Trattato delle proportioni et proportionalità
Travels of Sir John Mandeville,,,,Travels of Sir John Mandeville
Treatise on canon law,,,,Canon law
Treatise on composing letters,,,,Treatise on composing letters
Treatise on conveyancing,,,,Treatises
Treatise on Ethics,,,,Ethical treatise
Treatise on Logic,,,,Treatise on logic
Treatise on Poverty,,,,Treatise on poverty
Treatise on practical mathematical calculation,,,,Treatise on practical mathematical calculation
Treatise on the construction of an astrolabe,,,,Treatise on the construction of an astrolabe
Treatise on the seven deadly sins,,,,Treatise on the seven deadly sins
Treatises on astronomical instruments,,,,Treatises on astronomical instruments
Tribunal arbitration,,,,Arbitration
Tribunal nomination of guardian,,,,Nomination
Tribunal notarial document,,,,Notarial documents
Triumphal Entry of a Princely Couple,,,,Miniature
Triumpho de la morte contra li magni et valenti homini de Italia,,,,Triumpho de la morte
"Trumpet or organ? tablature, music notation principally to accompany sacred texts",,,,Tablature
Tsurat ha-arets ... etc,,,,Tsurat ha-arets
Tusculanae disputationes,,,,Tusculanae disputationes
Twelve ivy leaf initials from a French Gothic manuscript,,,,Decorated initials
"Two documents relating to Halfhead Farm, near Shallowford in Staffordshire, 1660-1683",,,,Documents
