ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre_as_recorded_lcsh,genre_as_recorded_aat,genre_as_recorded_rbprov,genre_as_recorded_lcgft,genre,named_subject_as_recorded,subject_as_recorded,subject,author_as_recorded,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified,source_file
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 28,"",,England,"","1895|s. XV(2/4), 1425-1450",1425^1450,15,http://vocab.getty.edu/aat/300404465,true,,"","",Psalter,"","",,,,,,,"",,"","",,|,"",,|,"",,"","","Inscribed at foot of fol. 1r, Sum Liber Johannis Hunt ex dono Mariae Lussher 1.5.8.5i doubtless John Hunt (c. 1560-1612), of Gaydon, Staffordshire, etc., given to him in 1585 by Mary Lusher (c. 1564-1634, daughter of Nicholas Lusher, of Shooland in Putterham, Surrey), whom he had married in 1582; by descent to their daughter Bridget, who in 1633 married George Starkey (d. 1679); and to Bridget’s daughter Elizabeth, who in 1690 married Richard Sanders (d. 1723) all of whom appear in the genealogical notes added in the margins of fols. 103v-109v; sale at Sotheby’s, 6 August 1878, lot 1440 (among ‘other properties’), to Quaritch (his General Catalogue, 1880, no. 8575; cat. 332, 1880, no. 41; General Catalogue VIII, 1884, no. 17397; and cat. 369, 1886, no. 35668); Henry Yates Thompson (1838-1928), bought from Quaritch, 14 March 1895, with his bookplate, his no. 29; his sale, Sotheby’s, 23 March 1920, lot 43, to Tregaskis (his cat. 850, 1922, no. 17, and cat. 871, 1923, no. 15); C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",paper|parchment,Extent: f. 1r; 0 x 0 mm. Extent: ff. 138; 278 x 184 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153524.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 30,"",,England,"","s. XV(2/4), 1425-1450",1425^1450,15,http://vocab.getty.edu/aat/300404465,false,,"","",Calendar table|Calendar|Psalms and Canticles|Here begynneth matins of oure ladi|Hours of the Virgin|Here bigynneth ye vii P|Penitential Psalms and fifteen Gradula Psalms|Here bigynneth ye letanye|Litany,"","",,,,,,,"",,"","",,"","",,"","",,"","","Signature Ann MoneyIon fol. 84r, probably eighteenth-century; George C. Thomas (1839-1909), banker and picture collector; his sale, Philadelphia, 18 November 1924, lot 205; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 1r- 246; 110 x 72 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153525.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 120,"",,"France, Normandy","","s. XV(2/4), 1425-1450",1425^1450,15,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours,"","",,,,,,,"",,"","",,"","",,"","",,"","","Draycot House (eighteenthcentury inscription on front pastedown), presumably the former country house near Chippenham, Wiltshire, built in 1784 for Sir James Tylney-Long (1736-1794), seventh baronet; C. L. Ricketts, bought from Maggs, December 1922; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 1-170v; 237 x 164 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153526.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 117,"",,Netherlands,"","s. XV(2/4), 1425-1450",1425^1450,15,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours,"","",,,,,,,"",,"","",,"","",,"","",,"","","C. L. Ricketts, bought from the bookseller E. Parsons in 1907; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 1-42; 223 x 165 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153527.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Medieval and Renaissance 30,"",,"France, Anjou?","","s. XV(2/4), 1425-1450",1425^1450,15,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours,"","",,,,,,,"",,"","",,"","",,"","",,"","","Ce livre est et appartient à Escuyer Charles Busnel, sieur de la Retardaye, 1645i and by descent in the Busnel family of Montoray, to Henri-Jacques-François Busnel (1774) and Françoise Busnel (1824), who in 1842 gave it to her niece Julie de Busnel; Librairie Belin, Paris, cat. 171 (1892), no. 1331; Elisabeth Ball 1897-1982), of Muncie, Indiana; part of her bequest to the Lilly Library, 1982.","",,"",parchment,Extent: ff. 1-213v; 230 x 163 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153528.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Medieval and Renaissance 26,"",,Italy,"",c. 1447|1448,"",,,false,,"","",Capitoli della Scuola di Purificatone della Vergine e di Sancto Zenobiot|Statutes of a confraternity|Ratification,"","",,,,,,,"",,"","",,|,"",,|,"",,"","","The Scuola di Purificatione della Vergine Maria e di Sancto Zenobio, in Florence (founded 1427, closed c. 1802); Charles Fairfax-Murray (1849-1919), with his booklabel; Charles William Dyson Perrins (1864-1958), with his bookplate and ticket, with numbers ‘36’ and ‘62’; his sale, Sotheby’s, 9 December 1958, lot 18, to Breslauer; his cat. 92 (1960), no. 12; Lathrop C. Harper Inc., and acquired by the Lilly Library with the Harper stock, given by Mrs. Juana Mendel in November 1967.","",,"",parchment,Extent: ff. 1-40v; 249 x 172 mm. Extent: f. 36r; 249 x 172 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153529.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 240,"",,"Italy, Ferrara","",1450,"",,,true,,"","",Pattern-book,"","",,,,,,,"",,"","",,"","",,"","",,"","","Possibly owned by the renaissance writing-master Francesco Alunno (c. 1500-1556), of Ferrara, and probably acquired by Canon Giuseppe Antonelli (1803-1881), librarian of the Biblioteca comunale of Ferrara, with the patternbooks of Alunno; consigned, with one of the Alunno pattern-books, to Sotheby’s, 25 June 1867, among ""other properties"" added to the sale of Sir Thomas Gage (who did not own this manuscript, despite what is generally said), lot 457, £52. 10s. to Ellis; Quaritch, General Catalogue, 1868, p. 1080; William H. Crawford (1812-1888), of Lakelands, Blackrock, Cork, with his bookplate inside lower cover; his sale, Sotheby’s, 12 March 1891, lot 3248; Robert Hoe (1839-1909), of New York, with his leather booklabel, his by 1892, when it was exhibited at the Grolier Club; his sale, Anderson, New York, 24 April 1911, lot 2182, to G. D. Smith, for C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 19; 343 x 233 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153530.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Poole 11,"",,"Italy, Lombardy","","s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,"","","Il Filostrato|Chomincia lo libro di lamore di troiolo & da chriseida, Capitulum primum,|The romance of Troilus and Criseida","","",,,,,,,"",,"","",,"","",,"","",,"","","The arms on fol. 1r are flanked by the initials ‘A’ and ‘M’, similar to but not precisely identical with those of Marin, of Genoa, and Marini, of Naples; Payne and Foss, their cat. May 1825, no. 83; Sir Thomas Phillipps (1792-1872), bought from Payne, his MS 4194; doubtless Messrs. W. H. Robinson, who bought the residue of the Phillipps library in 1945-46; George A. Poole (bought from Lawrence Witten, 1955), and acquired by the Lilly Library with the Poole Collection in 1958.","",,"",parchment,Extent: ff. 1r-119v; 203 x 137 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153531.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 17,"",,Austria,"","s. XV(2/4), 1425-1450",1425^1450,15,http://vocab.getty.edu/aat/300404465,false,,"","",Bible,"","",,,,,,,"",,"","",,"","",,"","",,"","","C. L. Ricketts, bought from Erik von Scherling, Leiden, cat. 11 (November 1930), no. 953; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: 3 leaves; 490 x 33 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153532.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 198,"",,Germany,"","s. XV(med), 1440-1460",1440^1460,15,http://vocab.getty.edu/aat/300404465,true,,"","","Das Amtbuch|Das Amtbuch|Das Amtbuch|Das Amtbuch|Constitution and rules|Bull of Innocent VIII, 1405|Chronicle, Dominican","","",,,,,,,"",,"","",,"","",,"","",,"","","The Dominican convent of Sankt Katharina in Nuremberg (founded 1296, suppressed 1803), with their contemporary inscription inside the upper cover, ""das puch gehort in das Closter zu Sant katharein prediger orden in Nurenberg"" (see below); Alexander Augustus Smets (1795-1862), of Savannah, GA, bought in February 1839 (signature on fol. 1r); his sale, Leavitt, New York, 25 May 1868, lot 1461; Catalogue of a Private Library, Containing an Exceedingly Valuable Collection of Fine-Art and Illustrated Books, Illuminated Manuscripts, Original Drawings, &c, &c identified in the Grolier Club copy as being the library of E. Tasker, Leavitt, New York, 3 March 1880, lot 620; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",paper and parchment,Extent: ff. 1r-244v; 291 x 200 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153533.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Poole 20,"",,England,"","s. XV(med), 1440-1460|s. XV(med), 1440-1460",1440^1460|1440^1460,15|15,http://vocab.getty.edu/aat/300404465|http://vocab.getty.edu/aat/300404465,false,,"","",Inscription|De Amore Dei|Incipit tractatus Ricardi Heremite de Ampoll de amore dei contra amatores mundi|Horologium Sapientiae|Tractatus Ricardi Heremite de hoc nomine Ihesus|Commentary|De Emendacione Vite sive Regula Vivendi|Tractatus Ricardi Heremite de emendacione Vite sive Regula vivendi|Rule of Living,"","",,,,,,,"",,"","",,|,"",,|,"",,"","","Sixteenth-century calligraphic signature W: Newmanat end; Ralph Palmer (1684-1752), first earl Verney, of Little Chelsea, near London, with his armorial bookplate and partially-erased inscription Bibliotheca Palmeriana, Londini, 1747 by descent to Sotheby’s, 12 November 1919, lot 187; Sir (Robert) Leicester Harmsworth (1870-1937); his sale, Sotheby’s, 15 October 1945, lot 2089; George A. Poole, bought from Lawrence Witten, 1957; acquired by the Lilly Library with the Poole collection in 1958.","",,"",parchment,Extent: Flyleaf; 262 x 180 mm. Extent: ff. 40; 262 x 180 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153534.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 75,"",,Spain,"","s. XV(2), 1450-1499",1450^1499,15,http://vocab.getty.edu/aat/300404465,false,,"","",Secundum consuetudinem ecclesie yspalensis|Missale,"","",,,,,,,"",,"","",,"","",,"","",,"","","Quaritch, Handlist of Books offered for Sale by Bernard Quaritch Ltd., of 11 Grafton Street, London, W.1, whose representative, Mr. F. S. Ferguson, will have them on view at the Vanderbilt Hotel, Park Avenue, New York, towards the end of February, 1923, and for some weeks thereafter, 1923, no. 26; bought by C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 1-366; 328 x 231 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153535.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 222,"",,Italy,"","s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,"","",Tusculanae disputationes|De finibus|De legibus,"","",,,,,,,"",,"","",,"","",,"","",,"","","Count Giacomo Maria Manzoni (1816-1889), Roman minister of finance, Guglielmo Libri’s executor; his sale, IV, Rome, 23 April 1894, lot 67; Edward Robinson (1858-1931), classicist and later director of the Metropolitan Museum, New York, bought in Venice from L. S. Olschki, 1894, given by him on 31 January 1906 to Henry W. Poor (1844-1915), ""as a souvenir of the happy days with which I have begun my life in New York"" (letter enclosed), with Poor’s leather booklabel; his sale, New York, 17 November 1908, lot 799, to Morris; Walter T. Wallace (1866-1922), with his armorial bookplate; his sale, New York, 22 March 1920, lot 229, to C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 204; 335 x 228 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153536.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 225,"",,Italy,"","s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,"","","De Vita Imperatorum|Lives of the Caesars|Familie nobiles Romanorum, Familie eorundem plebeie|List of noble families of Rome","","",,,,,,,"",,"","",,"","",,"","",,"","","Perhaps Michel d’Ailly, sixth duc de Chaulnes (1714-1769, but not identifiable in his sale catalogue, Paris, 19 March 1770 and following days); probably George Watson Taylor (1771-1841), M. P. and owner of plantations in Jamaica, whose sale, Evans, 20 March 1823, included as lot 463, a fifteenth-century illuminated manuscript of Caesar and Suetonius, on vellum; Thomas Thorpe, cat. II (1823), no. 5745, and cat. III (1824), no. 16518; Sir Thomas Phillipps (1792–1872), bought from Thorpe, his MS 2665; his sale, Sotheby’s, 10 June 1896, lot 1182 (it was at one time in the library of the Duc de Chaulnes), unsold, re-offered 5 June 1899, lot 1107; Alfred Higgins, F.S.A. (d. 1903; bought in May 1903: he died in October), with his signature and booklabel; his sale, Sotheby’s, 2 May 1904, lot 228; Michael Tomkinson (1841-1921); his sale, Sotheby’s, 3 April 1922, lot 878, to Quaritch; C. L. Ricketts, bought in 1923; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 74; 254 x 161 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153537.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Poole 13,"",,Italy,"","s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,"","",Epitome historiarum Trogi Pompeii|Epitome,"","",,,,,,,"",,"","",,"","",,"","",,"","","Giulantonio di Acquaviva, duke of Atri 1464-81, or possibly his young son, Andrea Matteo Acquaviva (1458-1529), with their arms on fol. 1r; Gilhofer and Ranschburg, cat. 265 (1936), no. 12a; evidently confiscated by the Nazis, with the purple stamp of the Zentralstelle für Denkmalschutz dated 26.III.37 inside the lower cover; apparently returned; A. Rosenthal, cat. 1 (1939), no. 21; Reichner cat. 2 (1940), no. 113; Lathrop Harper, cat. 3 (1953), no. 72; George A. Poole, bought from Harper in 1955, and acquired by the Lilly Library with the Poole Collection in 1958.","",,"",parchment,Extent: ff. 1r-164; 243 x 165 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153538.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Adomeit 21,"",,Netherlands,"","s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours,"","",,,,,,,"",,"","",,"","",,"","",,"","","""1756 Ex libris Presbiteri Joseph Marie Sormani"" (inscription on flyleaf ); H. C. (Harley) Drayton (1901-1966), bought at Sotheby’s, 29 January 1951, lot 13; his sale, Sotheby’s, 12 December 1967, lot 63; re-sold at Christie’s, 28 June 1972, lot 8; Ruth E. Adomeit (1910-1996), bequeathed by her to the Lilly Library.","",,"",parchment,Extent: ff. 1r-226r; 97 x 66 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153539.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Allen 7,"",,Netherlands,"","s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,"","",Itinerarium|Nobilis et discretus vir dominus marcuspaulo de veneciis cum xxvi annis continuis|Travelog,"","",,,,,,,"",,"","",,"","",,"","",,"","","Pieter Bondam (1727-1800), of the University of Utrecht, with his extensive notes; perhaps his sale, Utrecht, 1 October 1800; Sir Thomas Sharpe Powell (1849-1927); his sale, Sotheby’s, 16 December 1929, lot 766; William G. Kelso, New York, bought from Lathrop Harper, 1930, with his notes inside front cover, dated June 1932; Sir Percival Victor David (1892-1964), of Friar Park, Henley, by 1938; W. E. D. Allen (1901-1973), of Cappagh, Co. Waterford; acquired by the Lilly Library with his collection in 1976.","",,"",paper,Extent: ff.1r-38; 301 x 218 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153540.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Medieval and Renaissance 29,"",,France,"","s. XV(2), 1450-1499",1450^1499,15,http://vocab.getty.edu/aat/300404465,false,,"","","Book of Hours, Use of Rome, Heures Mixtes|Book of Hours","","",,,,,,,"",,"","",,"","",,"","",,"","","Damascène Morgand, Bulletin mensuel 29 (November 1891), no. 19790 (cutting inside upper cover); Elisabeth Ball (1897-1982); part of her bequest to the Lilly Library, 1982.","",,"",parchment,Extent: ff. 219; 121 x 83 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153541.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 144,"",,Italy,"","s. XV(3/4), 1450-1475",1450^1475,15,http://vocab.getty.edu/aat/300404465,false,,"","",Book of Hours,"","",,,,,,,"",,"","",,"","",,"","",,"","","Franciscus Aloysius Phillipus, with his eighteenth-century booklabel (Gelli 1908, p. 168); C. L. Ricketts, bought in November 1924 from Lathrop Harper; acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: ff. 242; 125 x 88 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153542.xml
,,,digital-scriptorium,Q1079140,"Indiana University, Bloomington",Ricketts 101,"",,Italy,"","s. XV(4/4), 1475-1499",1475^1499,15,http://vocab.getty.edu/aat/300404465,false,,"","","","","",,,,,,,"",,"","",,"","",,"","",,"","","William Young Ottley (1771-1836) probably; John Rushout, second Baron Northwick (1770-1859); Northwick Park sale, Sotheby’s, 21 May 1928, part of lot 14; C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.","",,"",parchment,Extent: One cutting; 102 x 114 mm.,"",2022-04-12T18:29:27-04:00,2021-10-01,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/digitalassets.lib.berkeley.edu/ds/indiana/mets/ds_50_40_00153543.xml
