subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value,ds_qid
Bukhoro (Uzbekistan),a,0,http://id.loc.gov/authorities/names/n82115501,Uzbekistan--Bukhoro,http://id.worldcat.org/fast/1221549,Q76441
Bulgaria--Plovdiv,a--z,fast,http://id.worldcat.org/fast/1209819,Bulgaria--Plovdiv,http://id.worldcat.org/fast/1209819,Q75215
Bulles pontificales--Ouvrages avant 1800,a--v,6,,"Bulls, Papal;Early works",http://id.worldcat.org/fast/841552;http://id.worldcat.org/fast/1411636,Q27337;Q300
Bullets,a,0,http://id.loc.gov/authorities/subjects/sh85017956,Bullets,http://id.worldcat.org/fast/841495,Q48794
"Bulls, Papal",a,0,http://id.loc.gov/authorities/subjects/sh85017972,"Bulls, Papal",http://id.worldcat.org/fast/841552,Q27337
"Bulls, Papal",a,fast,http://id.worldcat.org/fast/841552,"Bulls, Papal",http://id.worldcat.org/fast/841552,Q27337
"Bulls, Papal.",a,0,http://id.loc.gov/authorities/subjects/sh85017972,"Bulls, Papal",http://id.worldcat.org/fast/841552,Q27337
"Bulls, Papal.",a,fast,http://id.worldcat.org/fast/841552,"Bulls, Papal",http://id.worldcat.org/fast/841552,Q27337
"Bulls, Papal--Early works to 1800",a--v,0,,"Bulls, Papal;Early works",http://id.worldcat.org/fast/841552;http://id.worldcat.org/fast/1411636,Q27337;Q300
"Bulls, Papal--Early works to 1800.",a--v,0,,"Bulls, Papal;Early works",http://id.worldcat.org/fast/841552;http://id.worldcat.org/fast/1411636,Q27337;Q300
"Bulls, Papal--Specimens",a--v,0,,"Bulls, Papal;Specimens",http://id.worldcat.org/fast/841552;http://id.worldcat.org/fast/1423861,Q27337;Q239
"Bulls, Papal--Specimens.",a--v,0,,"Bulls, Papal;Specimens",http://id.worldcat.org/fast/841552;http://id.worldcat.org/fast/1423861,Q27337;Q239
Bulls--Religious aspects,a--x,fast,http://id.worldcat.org/fast/841544,Bulls--Religious aspects,http://id.worldcat.org/fast/841544,Q26578
Bulls--Religious aspects,a--x,0,http://id.loc.gov/authorities/subjects/sh85017969,Bulls--Religious aspects,http://id.worldcat.org/fast/841544,Q26578
Bulls--Religious aspects--Hinduism,a--x--x,0,http://id.loc.gov/authorities/subjects/sh2019001745,Bulls--Religious aspects--Hinduism,http://id.worldcat.org/fast/2004834,Q27007
Bulls--Religious aspects--Hinduism,a--x--x,fast,http://id.worldcat.org/fast/2004834,Bulls--Religious aspects--Hinduism,http://id.worldcat.org/fast/2004834,Q27007
Burgos (Spain : Province),a,0,http://id.loc.gov/authorities/names/n80001092,Spain--Burgos (Province),http://id.worldcat.org/fast/1330567,Q6853
Burgos (Spain)--History--Early works to 1800,a--x--v,0,,Spain--Burgos;History;Early works,http://id.worldcat.org/fast/1208462;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q48499;Q6879;Q300
Burgundy (County)--History--14th century,a--x--y,0,,France--Burgundy (County);History;Fourteenth century,http://id.worldcat.org/fast/1223900;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420,Q7739;Q6879;Q295
Burgundy (County)--History--14th century.,a--x--y,0,,France--Burgundy (County);History;Fourteenth century,http://id.worldcat.org/fast/1223900;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420,Q7739;Q6879;Q295
Burgundy (France)--History,a--x,0,,France--Burgundy;History,http://id.worldcat.org/fast/1206081;http://id.worldcat.org/fast/958235,Q7665;Q6879
"Burgundy (France)--History--House of Valois, 1363-1477",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85018078,France--Burgundy;History,http://id.worldcat.org/fast/1206081;http://id.worldcat.org/fast/958235,Q7665;Q6879
"Burgundy (France)--History--House of Valois, 1363-1477.",a--x--y,0,http://id.loc.gov/authorities/subjects/sh85018078,France--Burgundy;History,http://id.worldcat.org/fast/1206081;http://id.worldcat.org/fast/958235,Q7665;Q6879
"Burgundy (France)--History--House of Valois, 1363-1477--Early works to 1800",a--x--y--v,0,,France--Burgundy;History;Early works,http://id.worldcat.org/fast/1206081;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q7665;Q6879;Q300
"Burgundy (France)--History--House of Valois, 1363-1477--Sources",a--x--y--v,0,,France--Burgundy;History;Sources,http://id.worldcat.org/fast/1206081;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q7665;Q6879;Q2769
Burgundy (France)--Politics and government--15th century--Sources,a--x--y--v,0,,France--Burgundy;Politics and government;Fifteenth century;Sources,http://id.worldcat.org/fast/1206081;http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q7665;Q2818;Q154;Q2769
Burial laws (Jewish law),a,fast,http://id.worldcat.org/fast/841766,Burial laws (Jewish law),http://id.worldcat.org/fast/841766,Q74837
Burial laws (Jewish law),a,0,http://id.loc.gov/authorities/subjects/sh85018084,Burial laws (Jewish law),http://id.worldcat.org/fast/841766,Q74837
Burial--Religious aspects--Islam--Early works to 1800,a--x--x--v,0,,Burial;Islam;Early works,http://id.worldcat.org/fast/841751;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q63805;Q3549;Q300
Burma,a,fast,http://id.worldcat.org/fast/1207835,Burma,http://id.worldcat.org/fast/1207835,Q26915
Burma -- History,,ds-subject,,Burma;History,http://id.worldcat.org/fast/1207835;http://id.worldcat.org/fast/958235,Q26915;Q6879
Bushido--Early works to 1800,a--v,0,,Bushido;Early works,http://id.worldcat.org/fast/842251;http://id.worldcat.org/fast/1411636,Q12557;Q300
Bushido--Early works to 1800.,a--v,0,,Bushido;Early works,http://id.worldcat.org/fast/842251;http://id.worldcat.org/fast/1411636,Q12557;Q300
Business ethics--Early works to 1800,a--v,0,,Business ethics;Early works,http://id.worldcat.org/fast/842675;http://id.worldcat.org/fast/1411636,Q5816;Q300
Business ethics--Early works to 1800.,a--v,0,,Business ethics;Early works,http://id.worldcat.org/fast/842675;http://id.worldcat.org/fast/1411636,Q5816;Q300
Business mathematics,a,fast,http://id.worldcat.org/fast/842780,Business mathematics,http://id.worldcat.org/fast/842780,Q2768
Business mathematics.,a,fast,http://id.worldcat.org/fast/842780,Business mathematics,http://id.worldcat.org/fast/842780,Q2768
Business mathematics--Early works to 1800,a--v,0,,Business mathematics;Early works,http://id.worldcat.org/fast/842780;http://id.worldcat.org/fast/1411636,Q2768;Q300
Business mathematics--Early works to 1800.,a--v,0,,Business mathematics;Early works,http://id.worldcat.org/fast/842780;http://id.worldcat.org/fast/1411636,Q2768;Q300
"Business mathematics--Handbooks, manuals, etc",a--v,0,,Business mathematics;Handbooks and manuals,http://id.worldcat.org/fast/842780;http://id.worldcat.org/fast/1423877,Q2768;Q212
Businessmen--England,a--z,0,,Businessmen;England,http://id.worldcat.org/fast/842951;http://id.worldcat.org/fast/1219920,Q55293;Q320
Business records,a,0,http://id.loc.gov/authorities/subjects/sh85018316,Business records,http://id.worldcat.org/fast/842845,Q68120
Business records,a,fast,http://id.worldcat.org/fast/842845,Business records,http://id.worldcat.org/fast/842845,Q68120
Business records--Italy--Florence--Early works to 1800,a--z--z--v,0,,Business records;Italy--Florence;Early works,http://id.worldcat.org/fast/842845;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/1411636,Q68120;Q3604;Q300
Business records--Syria,a--z,0,,Business records;Syria,http://id.worldcat.org/fast/842845;http://id.worldcat.org/fast/1208757,Q68120;Q11447
Byzantine,,openn-keywords,,Byzantine (culture and style),http://vocab.getty.edu/aat/300020669,Q20343
Byzantine,,openn-subjects,,Byzantine (culture and style),http://vocab.getty.edu/aat/300020669,Q20343
Byzantine Empire,a,fast,http://id.worldcat.org/fast/1209292,Byzantine Empire,http://id.worldcat.org/fast/1209292,Q5475
Byzantine Empire.,a,fast,http://id.worldcat.org/fast/1209292,Byzantine Empire,http://id.worldcat.org/fast/1209292,Q5475
Byzantine Empire--History,a--x,0,http://id.loc.gov/authorities/subjects/sh85018483,Byzantine Empire;History,http://id.worldcat.org/fast/1209292;http://id.worldcat.org/fast/958235,Q5475;Q6879
Byzantine Empire--History,a--x,0,,Byzantine Empire;History,http://id.worldcat.org/fast/1209292;http://id.worldcat.org/fast/958235,Q5475;Q6879
Byzantine Empire--History.,a--x,0,http://id.loc.gov/authorities/subjects/sh85018483,Byzantine Empire;History,http://id.worldcat.org/fast/1209292;http://id.worldcat.org/fast/958235,Q5475;Q6879
Byzantine Empire--History--1081-1453,a--x--y,0,,Byzantine Empire;History,http://id.worldcat.org/fast/1209292;http://id.worldcat.org/fast/958235,Q5475;Q6879
"Byzantine Empire--History--Constantine XI Dragases, 1448-1453",a--x--y,0,,Byzantine Empire;History;1448-1453,http://id.worldcat.org/fast/1209292;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355539,Q5475;Q6879;Q67021
Byzantine literature,a,fast,http://id.worldcat.org/fast/843235,Byzantine literature,http://id.worldcat.org/fast/843235,Q5458
Byzantine literature,a,0,http://id.loc.gov/authorities/subjects/sh85018527,Byzantine literature,http://id.worldcat.org/fast/843235,Q5458
Byzantine literature.,a,fast,http://id.worldcat.org/fast/843235,Byzantine literature,http://id.worldcat.org/fast/843235,Q5458
Byzantine literature.,a,0,http://id.loc.gov/authorities/subjects/sh85018527,Byzantine literature,http://id.worldcat.org/fast/843235,Q5458
Cabala,a,0,http://id.loc.gov/authorities/subjects/sh85018546,Cabala,http://id.worldcat.org/fast/843481,Q233
Cabala,a,fast,http://id.worldcat.org/fast/843481,Cabala,http://id.worldcat.org/fast/843481,Q233
Cabala.,a,fast,http://id.worldcat.org/fast/843481,Cabala,http://id.worldcat.org/fast/843481,Q233
Cabala--19th century,a--y,0,,Cabala;Nineteenth century,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1037841,Q233;Q3538
Cabala--20th century,a--y,0,,Cabala;Twentieth century,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1159810,Q233;Q5942
Cabala and Christianity--Early works to 1800,a--v,0,,Cabala and Christianity;Early works,http://id.worldcat.org/fast/843493;http://id.worldcat.org/fast/1411636,Q38831;Q300
Cabala--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2008100001,Cabala;Early works,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1411636,Q233;Q300
Cabala--Early works to 1800,a--v,0,,Cabala;Early works,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1411636,Q233;Q300
Cabala--Early works to 1800.,a--v,0,http://id.loc.gov/authorities/subjects/sh2008100001,Cabala;Early works,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1411636,Q233;Q300
Cabala--History,a--x,0,http://id.loc.gov/authorities/subjects/sh2008100002,Cabala;History,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/958235,Q233;Q6879
Cabala--Israel--Tsefat--Early works to 1800,a--z--z--v,0,,Cabala;Israel--Tsefat;Early works,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1209839;http://id.worldcat.org/fast/1411636,Q233;Q64096;Q300
Cabala--Italy--19th century,a--z--y,0,,Cabala;Italy;Nineteenth century,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1037841,Q233;Q249;Q3538
Cabala--Italy--Early works to 1800,a--z--v,0,,Cabala;Italy;Early works,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411636,Q233;Q249;Q300
Cabala--Pictorial works,a--v,0,,Cabala;Pictorial works,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1423874,Q233;Q240
Cabala--Poetry--19th century,a--x--y,0,,Cabala;Poetry;Nineteenth century,http://id.worldcat.org/fast/843481;http://id.worldcat.org/fast/1067691;http://id.worldcat.org/fast/1037841,Q233;Q38833;Q3538
"Cabrières (Gard, France)--Early works to 1800",a--v,0,,France--Cabrières (Gard);Early works,http://id.worldcat.org/fast/1320155;http://id.worldcat.org/fast/1411636,Q48301;Q300
Cáceres (Spain)--Genealogy,a--v,0,,Spain--Cáceres;Genealogy,http://id.worldcat.org/fast/1204624;http://id.worldcat.org/fast/1423818,Q67011;Q183
Cáceres (Spain)--History--17th century--Sources,a--x--y--v,0,,Spain--Cáceres;History;Seventeenth century;Sources,http://id.worldcat.org/fast/1204624;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1113663;http://id.worldcat.org/fast/1423900,Q67011;Q6879;Q2771;Q2769
Cadix (Espagne : Province)--Histoire,a--x,6,,Spain--Cádiz (Province);History,http://id.worldcat.org/fast/1330573;http://id.worldcat.org/fast/958235,Q48460;Q6879
Cádiz (Spain : Province)--History,a--x,0,,Spain--Cádiz (Province);History,http://id.worldcat.org/fast/1330573;http://id.worldcat.org/fast/958235,Q48460;Q6879
Caen (France),a,0,http://id.loc.gov/authorities/names/n80001213,France--Caen,http://id.worldcat.org/fast/1207313,Q4154
Caen (France)--History--Economic conditions--14th century,a--x--x--y,0,,France--Caen;History;Economic conditions;Fourteenth century,http://id.worldcat.org/fast/1207313;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1919582;http://id.worldcat.org/fast/933420,Q4154;Q6879;Q3514;Q295
Caen (France)--History--Economic conditions--14th century.,a--x--x--y,0,,France--Caen;History;Economic conditions;Fourteenth century,http://id.worldcat.org/fast/1207313;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1919582;http://id.worldcat.org/fast/933420,Q4154;Q6879;Q3514;Q295
Cahors (France),a,0,http://id.loc.gov/authorities/names/n81071971,France--Cahors,http://id.worldcat.org/fast/1214020,Q4289
Cairo (Egypt)--Description and travel--History--14th century--Sources,a--x--x--y--v,0,,Egypt--Cairo;Voyages and travels;History;Fourteenth century;Sources,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q11261;Q3600;Q6879;Q295;Q2769
Cairo (Egypt)--Description and travel--History--15th century--Sources,a--x--x--y--v,0,,Egypt--Cairo;Voyages and travels;History;Fifteenth century;Sources,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q11261;Q3600;Q6879;Q154;Q2769
Cairo (Egypt)--Early works to 1800,a--v,0,,Egypt--Cairo;Early works,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/1411636,Q11261;Q300
Cairo (Egypt)--History--Early works to 1800,a--x--v,0,,Egypt--Cairo;History;Early works,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11261;Q6879;Q300
Cairo (Egypt)--History--Early works to 1800.,a--x--v,0,,Egypt--Cairo;History;Early works,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11261;Q6879;Q300
Cairo (Egypt)--Intellectual life--15th century,a--x--y,0,,Egypt--Cairo;Intellectual life;Fifteenth century,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/975769;http://id.worldcat.org/fast/923962,Q11261;Q7727;Q154
Cairo (Egypt)--Intellectual life--History--15th century--Sources,a--x--x--y--v,0,,Egypt--Cairo;Intellectual life;History;Fifteenth century;Sources,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/975769;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q11261;Q7727;Q6879;Q154;Q2769
Cairo (Egypt)--Intellectual life--History--16th century--Sources,a--x--x--y--v,0,,Egypt--Cairo;Intellectual life;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1205204;http://id.worldcat.org/fast/975769;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q11261;Q7727;Q6879;Q335;Q2769
Cairo Genizah,a,0,http://id.loc.gov/authorities/subjects/sh85018717,Cairo Genizah,http://id.worldcat.org/fast/843931,Q74831
Cakchikel language--Grammar,a--x,0,,Cakchikel language--Grammar,http://id.worldcat.org/fast/843964,Q66958
Cakchikel language--Texts,a--v,0,,Cakchikel language;Texts,http://id.worldcat.org/fast/843963;http://id.worldcat.org/fast/1423705,Q66772;Q3066
Calendar,a,fast,http://id.worldcat.org/fast/844160,Calendar,http://id.worldcat.org/fast/844160,Q271
Calendar,a,0,,Calendar,http://id.worldcat.org/fast/844160,Q271
"Calendar, Batak",a,0,http://id.loc.gov/authorities/subjects/sh94007934,"Calendar, Batak",http://id.worldcat.org/fast/844178,Q68081
"Calendar, Batak",a,fast,http://id.worldcat.org/fast/fst00844178,"Calendar, Batak",http://id.worldcat.org/fast/844178,Q68081
"Calendar, Chinese--Early works to 1800",a--v,0,,"Calendar, Chinese;Early works",http://id.worldcat.org/fast/844184;http://id.worldcat.org/fast/1411636,Q48825;Q300
"Calendar, Coptic--Early works to 1800",a--v,0,,Calendar;Early works,http://id.worldcat.org/fast/844160;http://id.worldcat.org/fast/1411636,Q271;Q300
"Calendar, Iranian--Tables",a--v,0,,"Calendar, Iranian;Tables",http://id.worldcat.org/fast/844198;http://id.worldcat.org/fast/1423914,Q48765;Q18329
"Calendar, Julian",a,fast,,"Calendar, Julian",http://id.worldcat.org/fast/844208,Q12534
"Calendar, Julian--Tables",a--v,0,,"Calendar, Julian;Tables",http://id.worldcat.org/fast/844208;http://id.worldcat.org/fast/1423914,Q12534;Q18329
"Calendar, Roman",a,0,http://id.loc.gov/authorities/subjects/sh85018844,"Calendar, Roman",http://id.worldcat.org/fast/844216,Q68053
"Calendar, Roman",a,fast,http://id.worldcat.org/fast/fst00844216,"Calendar, Roman",http://id.worldcat.org/fast/844216,Q68053
Calendar.,a,fast,http://id.worldcat.org/fast/844160,Calendar,http://id.worldcat.org/fast/844160,Q271
Calendar--Armenia--Early works to 1800,a--z--v,0,,Calendar;Armenia;Early works,http://id.worldcat.org/fast/844160;http://id.worldcat.org/fast/1206470;http://id.worldcat.org/fast/1411636,Q271;Q3017;Q300
Calendar--Armenia--Early works to 1800.,a--z--v,0,,Calendar;Armenia;Early works,http://id.worldcat.org/fast/844160;http://id.worldcat.org/fast/1206470;http://id.worldcat.org/fast/1411636,Q271;Q3017;Q300
Calendar--Early works to 1800,a--v,0,,Calendar;Early works,http://id.worldcat.org/fast/844160;http://id.worldcat.org/fast/1411636,Q271;Q300
Calendar--Europe--Early works to 1800,a--z--v,0,,Calendar;Europe;Early works,http://id.worldcat.org/fast/844160;http://id.worldcat.org/fast/1245064;http://id.worldcat.org/fast/1411636,Q271;Q4878;Q300
Calendars,a,0,http://id.loc.gov/authorities/subjects/sh85018851,Calendars,http://id.worldcat.org/fast/1423764,Q5901
