subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
Fondations (Droit islamique)--Ouvrages avant 1800,6,a--v,,"Charitable uses, trusts, and foundations (Islamic law);Early works",http://id.worldcat.org/fast/852398;http://id.worldcat.org/fast/1411636,Q11503;Q300
Food,fast,a,http://id.worldcat.org/fast/930458,Food,http://id.worldcat.org/fast/930458,Q26628
Food--India--Religious aspects,0,a--z--x,,Food;India,http://id.worldcat.org/fast/930458;http://id.worldcat.org/fast/1210276,Q26628;Q26595
Food--Religious aspects,0,a--x,http://id.loc.gov/authorities/subjects/sh85050214,Food--Religious aspects,http://id.worldcat.org/fast/930585,Q26788
Food--Religious aspects,fast,a--x,http://id.worldcat.org/fast/930585,Food--Religious aspects,http://id.worldcat.org/fast/930585,Q26788
Food--Religious aspects--Hinduism,fast,a--x--x,http://id.worldcat.org/fast/930591,Food--Religious aspects--Hinduism,http://id.worldcat.org/fast/930591,Q27030
Food--Religious aspects--Hinduism,0,a--x--x,http://id.loc.gov/authorities/subjects/sh2019003425,Food--Religious aspects--Hinduism,http://id.worldcat.org/fast/930591,Q27030
Food--Religious aspects--Hinduism--Early works to 1800,0,a--x--x--v,,Food--Religious aspects--Hinduism;Early works,http://id.worldcat.org/fast/930591;http://id.worldcat.org/fast/1411636,Q27030;Q300
Food--Religious aspects--Islam,0,a--x--x,,Food--Religious aspects--Islam,http://id.worldcat.org/fast/930592,Q48785
Food--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,Food--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/930592;http://id.worldcat.org/fast/1411636,Q48785;Q300
Food--Religious aspects--Jainism,fast,a--x--x,http://id.worldcat.org/fast/930593,Food--Religious aspects--Jainism,http://id.worldcat.org/fast/930593,Q27385
Food--Religious aspects--Jainism,0,a--x--x,http://id.loc.gov/authorities/subjects/sh85050219,Food--Religious aspects--Jainism,http://id.worldcat.org/fast/930593,Q27385
Food--Religious aspects--Judaism,fast,a--x--x,http://id.worldcat.org/fast/930594,Food--Religious aspects--Judaism,http://id.worldcat.org/fast/930594,Q76525
Food--Religious aspects--Judaism--Early works to 1800,0,a--x--x--v,,Food--Religious aspects--Judaism;Early works,http://id.worldcat.org/fast/930594;http://id.worldcat.org/fast/1411636,Q76525;Q300
Food--Rome--Poetry,0,a--z--v,,Food;Rome (Empire);Poetry,http://id.worldcat.org/fast/930458;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1423828,Q26628;Q3038;Q247
Foreign exchange rates--Italy--Early works to 1800,0,a--z--v,,Foreign exchange rates;Italy;Early works,http://id.worldcat.org/fast/931816;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411636,Q38913;Q249;Q300
Foreign ministers--Turkey--Biography,0,a--z--v,,Foreign ministers;Turkey;Biographies,http://id.worldcat.org/fast/931860;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1919896,Q27028;Q4294;Q3051
Forestry law and legislation--England--Early works to 1800,0,a--z--v,,Forestry law and legislation;England;Early works,http://id.worldcat.org/fast/932597;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q67077;Q320;Q300
Forests and forestry--England--Early works to 1800,0,a--z--v,,Forests and forestry;England;Early works,http://id.worldcat.org/fast/932632;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q38914;Q320;Q300
Forgery of manuscripts,fast,a,(OCoLC)fst00932824,Forgery of manuscripts,http://id.worldcat.org/fast/932824,Q26808
Forgery of manuscripts--Specimens,0,a--v,,Forgery of manuscripts;Specimens,http://id.worldcat.org/fast/932824;http://id.worldcat.org/fast/1423861,Q26808;Q239
Forgiveness of sin,fast,a,http://id.worldcat.org/fast/932869,Forgiveness of sin,http://id.worldcat.org/fast/932869,Q8114
Forgiveness of sin.,fast,a,http://id.worldcat.org/fast/932869,Forgiveness of sin,http://id.worldcat.org/fast/932869,Q8114
Forgiveness of sin (Islam),fast,a,(OCoLC)fst00932872,Forgiveness of sin (Islam),http://id.worldcat.org/fast/932872,Q11162
Forgiveness of sin (Islam)--Early works to 1800,0,a--v,,Forgiveness of sin (Islam);Early works,http://id.worldcat.org/fast/932872;http://id.worldcat.org/fast/1411636,Q11162;Q300
Forgiveness of sin (Islam)--Early works to 1800.,0,a--v,,Forgiveness of sin (Islam);Early works,http://id.worldcat.org/fast/932872;http://id.worldcat.org/fast/1411636,Q11162;Q300
Forgiveness of sin--Early works to 1800,0,a--v,,Forgiveness of sin;Early works,http://id.worldcat.org/fast/932869;http://id.worldcat.org/fast/1411636,Q8114;Q300
Forgiveness of sin--Early works to 1800.,0,a--v,,Forgiveness of sin;Early works,http://id.worldcat.org/fast/932869;http://id.worldcat.org/fast/1411636,Q8114;Q300
Forgiveness of sin--Hinduism,0,a--x,,Forgiveness of sin;Hinduism,http://id.worldcat.org/fast/932869;http://id.worldcat.org/fast/957121,Q8114;Q27213
Forgiveness of sin--Hinduism--Early works to 1800,0,a--x--v,,Forgiveness of sin;Hinduism;Early works,http://id.worldcat.org/fast/932869;http://id.worldcat.org/fast/957121;http://id.worldcat.org/fast/1411636,Q8114;Q27213;Q300
Forgiveness of sin--Jainism,0,a--x,,Forgiveness of sin;Jainism,http://id.worldcat.org/fast/932869;http://id.worldcat.org/fast/981236,Q8114;Q26593
Forlì (Italy),0,a,http://id.loc.gov/authorities/names/n80049556,Italy--Forlì,http://id.worldcat.org/fast/1208452,Q7746
Forlì (Italy),0,a,http://id.loc.gov/authorities/names/n80049556,Italy--Forlì,http://id.worldcat.org/fast/1208452,Q7746
Formalities (Jewish law)--Early works to 1800,0,a--v,,Formalities (Jewish law);Early works,http://id.worldcat.org/fast/932942;http://id.worldcat.org/fast/1411636,Q74994;Q300
Form letters,fast,a,(OCoLC)fst00932896,Form letters,http://id.worldcat.org/fast/932896,Q66879
"Form letters--Handbooks, manuals, etc",0,a--v,,Form letters;Handbooks and manuals,http://id.worldcat.org/fast/932896;http://id.worldcat.org/fast/1423877,Q66879;Q212
Forms (Jewish law),0,a,http://id.loc.gov/authorities/subjects/sh85050837,Forms (Jewish law),http://id.worldcat.org/fast/932970,Q74944
Forms (Jewish law),fast,a,http://id.worldcat.org/fast/932970,Forms (Jewish law),http://id.worldcat.org/fast/932970,Q74944
Forms (Jewish law)--19th century,0,a--y,,Forms (Jewish law);Nineteenth century,http://id.worldcat.org/fast/932970;http://id.worldcat.org/fast/1037841,Q74944;Q3538
Forms (Jewish law)--20th century,0,a--y,,Forms (Jewish law);Twentieth century,http://id.worldcat.org/fast/932970;http://id.worldcat.org/fast/1159810,Q74944;Q5942
Forms (Jewish law)--Early works to 1800,0,a--v,,Forms (Jewish law);Early works,http://id.worldcat.org/fast/932970;http://id.worldcat.org/fast/1411636,Q74944;Q300
Forms (Law)--Mexico--Sources,0,a--z--v,,Forms (Law);Mexico;Sources,http://id.worldcat.org/fast/932971;http://id.worldcat.org/fast/1211700;http://id.worldcat.org/fast/1423900,Q67196;Q7744;Q2769
Forms (Roman law)--Early works to 1800,0,a--v,,Forms (Roman law);Early works,http://id.worldcat.org/fast/932976;http://id.worldcat.org/fast/1411636,Q67122;Q300
Forms of address,0,a,,Forms of address,http://id.worldcat.org/fast/932979,Q67089
Formularies (Diplomatics),ds-subject,,,Formularies (Diplomatics),http://id.worldcat.org/fast/932997,Q5808
Formularies (Diplomatics)--Early works to 1800,0,a--v,,Formularies (Diplomatics);Early works,http://id.worldcat.org/fast/932997;http://id.worldcat.org/fast/1411636,Q5808;Q300
Formularies (Diplomatics)--Early works to 1800.,0,a--v,,Formularies (Diplomatics);Early works,http://id.worldcat.org/fast/932997;http://id.worldcat.org/fast/1411636,Q5808;Q300
"Formulas, recipes, etc",fast,a,(OCoLC)fst01753650,"Formulas, recipes, etc.",http://id.worldcat.org/fast/1753650,Q38915
"Formulas, recipes, etc.--Early works to 1800",0,a--v,,"Formulas, recipes, etc.;Early works",http://id.worldcat.org/fast/1753650;http://id.worldcat.org/fast/1411636,Q38915;Q300
"Formulas, recipes, etc.--Manuscripts",0,a--v,,"Formulas, recipes, etc.;Manuscripts",http://id.worldcat.org/fast/1753650;http://id.worldcat.org/fast/1424060,Q38915;Q331
Fortification--Italy--Early works to 1800,0,a--z--v,,Fortification;Italy;Early works,http://id.worldcat.org/fast/933024;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411636,Q48345;Q249;Q300
Fortification--Italy--Pictorial works,0,a--z--v,,Fortification;Italy;Pictorial works,http://id.worldcat.org/fast/933024;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1423874,Q48345;Q249;Q240
Fortification--Mathematics--Early works to 1800,0,a--x--v,,Fortification;Mathematics;Early works,http://id.worldcat.org/fast/933024;http://id.worldcat.org/fast/1012163;http://id.worldcat.org/fast/1411636,Q48345;Q333;Q300
Fortune,fast,a,http://id.worldcat.org/fast/933058,Fortune,http://id.worldcat.org/fast/933058,Q7122
Fortune,0,a,http://id.loc.gov/authorities/subjects/sh85050990,Fortune,http://id.worldcat.org/fast/933058,Q7122
Fortune.,fast,a,http://id.worldcat.org/fast/933058,Fortune,http://id.worldcat.org/fast/933058,Q7122
Fortune.,0,a,http://id.loc.gov/authorities/subjects/sh85050990,Fortune,http://id.worldcat.org/fast/933058,Q7122
Fortune--Religious aspects,0,a--x,,Fortune,http://id.worldcat.org/fast/933058,Q7122
Fortune-telling,openn-subjects,,,Fortune-telling,http://id.worldcat.org/fast/933068,Q18299
Fortune-telling,0,a,,Fortune-telling,http://id.worldcat.org/fast/933068,Q18299
Fortune-telling,fast,a,(OCoLC)fst00933068,Fortune-telling,http://id.worldcat.org/fast/933068,Q18299
Fortune-telling--19th century,0,a--y,,Fortune-telling;Nineteenth century,http://id.worldcat.org/fast/933068;http://id.worldcat.org/fast/1037841,Q18299;Q3538
Fortune-telling by dice--Early works to 1800,0,a--v,,Fortune-telling by dice;Early works,http://id.worldcat.org/fast/933083;http://id.worldcat.org/fast/1411636,Q16361;Q300
Fortune-telling by dice--England--Poetry--Early works to 1800,0,a--z--v--v,,Fortune-telling by dice;England;Poetry;Early works,http://id.worldcat.org/fast/933083;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q16361;Q320;Q247;Q300
Fortune-telling by dice--England--Poetry--Early works to 1800.,0,a--z--v--v,,Fortune-telling by dice;England;Poetry;Early works,http://id.worldcat.org/fast/933083;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q16361;Q320;Q247;Q300
Fortune-telling--Early works to 1800,0,a--v,,Fortune-telling;Early works,http://id.worldcat.org/fast/933068;http://id.worldcat.org/fast/1411636,Q18299;Q300
Fortune-telling--Turkey--Early works to 1800,0,a--z--v,,Fortune-telling;Turkey;Early works,http://id.worldcat.org/fast/933068;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636,Q18299;Q4294;Q300
Four elements (Philosophy),fast,a,http://id.worldcat.org/fast/933376,Four elements (Philosophy),http://id.worldcat.org/fast/933376,Q2978
Four elements (Philosophy)--Early works to 1800,0,a--v,,Four elements (Philosophy);Early works,http://id.worldcat.org/fast/933376;http://id.worldcat.org/fast/1411636,Q2978;Q300
Four elements (Philosophy)--Early works to 1800.,0,a--v,,Four elements (Philosophy);Early works,http://id.worldcat.org/fast/933376;http://id.worldcat.org/fast/1411636,Q2978;Q300
Four temperaments in art,0,a,http://id.loc.gov/authorities/subjects/sh2001003072,Four temperaments in art,http://id.worldcat.org/fast/933383,Q3033
Four temperaments in art,fast,a,http://id.worldcat.org/fast/933383,Four temperaments in art,http://id.worldcat.org/fast/933383,Q3033
Four temperaments in art.,fast,a,http://id.worldcat.org/fast/933383,Four temperaments in art,http://id.worldcat.org/fast/933383,Q3033
Four temperaments in art.,0,a,http://id.loc.gov/authorities/subjects/sh2001003072,Four temperaments in art,http://id.worldcat.org/fast/933383,Q3033
Fragment,openn-keywords,,,fragments (object portions),http://vocab.getty.edu/aat/300117130,Q222
Fragment,openn-subjects,,,fragments (object portions),http://vocab.getty.edu/aat/300117130,Q222
Fragments (object portions),ds-subject,,,fragments (object portions),http://vocab.getty.edu/aat/300117130,Q222
France,openn-keywords,,,France,http://id.worldcat.org/fast/1204289,Q152
France,openn-subjects,,,France,http://id.worldcat.org/fast/1204289,Q152
France,fast,a,(OCoLC)fst01204289--http://id.worldcat.org/fast/1204289,France,http://id.worldcat.org/fast/1204289,Q152
France,fast,a,,France,http://id.worldcat.org/fast/1204289,Q152
France,fast,a,(OCoLC)fst01204289,France,http://id.worldcat.org/fast/1204289,Q152
France,fast,a,http://id.worldcat.org/fast/1204289,France,http://id.worldcat.org/fast/1204289,Q152
"France, Northern--Early works to 1800",0,a--v,,Northern France;Early works,http://id.worldcat.org/fast/1692661;http://id.worldcat.org/fast/1411636,Q48314;Q300
France.,ds-subject,,,France,http://id.worldcat.org/fast/1204289,Q152
France.,fast,a,http://id.worldcat.org/fast/1204289,France,http://id.worldcat.org/fast/1204289,Q152
France (Nord)--Ouvrages avant 1800,6,a--v,,Northern France;Early works,http://id.worldcat.org/fast/1692661;http://id.worldcat.org/fast/1411636,Q48314;Q300
France--Alsace,fast,a--z,http://id.worldcat.org/fast/1211525,France--Alsace,http://id.worldcat.org/fast/1211525,Q4928
France--Alsace.,fast,a--z,http://id.worldcat.org/fast/1211525,France--Alsace,http://id.worldcat.org/fast/1211525,Q4928
France--Aveyron,fast,a--z,(OCoLC)fst01202975,France--Aveyron,http://id.worldcat.org/fast/1202975,Q4258
France--Burgundy,fast,a--z,,France--Burgundy,http://id.worldcat.org/fast/1206081,Q7665
France--Cabrières (Gard),fast,a--z,(OCoLC)fst01320155,France--Cabrières (Gard),http://id.worldcat.org/fast/1320155,Q48301
France--Carlat,fast,a--z,(OCoLC)fst01230926,France--Carlat,http://id.worldcat.org/fast/1230926,Q48296
France--Carpentras,fast,a--z,http://id.worldcat.org/fast/1215865,France--Carpentras,http://id.worldcat.org/fast/1215865,Q75288
France--Carpentras,fast,a--z,(OCoLC)fst01215865,France--Carpentras,http://id.worldcat.org/fast/1215865,Q75288
France--Châlons-en-Champagne,fast,a--z,(OCoLC)fst01892264,France--Châlons-en-Champagne,http://id.worldcat.org/fast/1892264,Q68078
"France--Charters, grants, privileges--Early works to 1800",0,a--v--v,,France;Charters and articles of incorporation;Early works,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1774239;http://id.worldcat.org/fast/1411636,Q152;Q27098;Q300
France--Church history--987-1515,0,a--x--y,http://id.loc.gov/authorities/subjects/sh85051177,France;Church history;987-1515,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/860740;http://id.worldcat.org/fast/1356009,Q152;Q38895;Q4883
France--Church history--Sources,0,a--x--v,,France;Church history;Sources,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/860740;http://id.worldcat.org/fast/1423900,Q152;Q38895;Q2769
France--Comtat Venaissin,fast,a--z,http://id.worldcat.org/fast/1226160,France--Comtat Venaissin,http://id.worldcat.org/fast/1226160,Q76504
France--Court and courtiers--History--16th century,0,a--x--x--y,,France;Courts and courtiers;History;Sixteenth century,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/881829;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q152;Q38917;Q6879;Q335
France--Description and travel,0,a--x,http://id.loc.gov/authorities/subjects/sh85051207,France;Voyages and travels,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1169308,Q152;Q3600
France--Description and travel--Early works to 1800,0,a--x--v,,France;Voyages and travels;Early works,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q152;Q3600;Q300
France--Description and travel--Early works to 1800.,0,a--x--v,,France;Voyages and travels;Early works,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1169308;http://id.worldcat.org/fast/1411636,Q152;Q3600;Q300
France--Douai,fast,a--z,http://id.worldcat.org/fast/1213826,France--Douai,http://id.worldcat.org/fast/1213826,Q7700
France--Douai.,fast,a--z,http://id.worldcat.org/fast/1213826,France--Douai,http://id.worldcat.org/fast/1213826,Q7700
France--Economic conditions,0,a--x,http://id.loc.gov/authorities/subjects/sh85051216,France;Economic conditions,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1919582,Q152;Q3514
France--Economic conditions.,0,a--x,http://id.loc.gov/authorities/subjects/sh85051216,France;Economic conditions,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1919582,Q152;Q3514
France--Economic conditions--15th century,0,a--x--y,,France;Economic conditions;Fifteenth century,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1919582;http://id.worldcat.org/fast/923962,Q152;Q3514;Q154
France--Economic conditions--15th century.,0,a--x--y,,France;Economic conditions;Fifteenth century,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1919582;http://id.worldcat.org/fast/923962,Q152;Q3514;Q154
France--Economic policy--16th century,0,a--x--y,,France;Economic policy;Sixteenth century,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/902025;http://id.worldcat.org/fast/1119851,Q152;Q7683;Q335
France--Economic policy--16th century.,0,a--x--y,,France;Economic policy;Sixteenth century,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/902025;http://id.worldcat.org/fast/1119851,Q152;Q7683;Q335
France--Foreign relations--Italy,0,a--x--z,http://id.loc.gov/authorities/subjects/sh2008115086,France;International relations;Italy,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/977053;http://id.worldcat.org/fast/1204565,Q152;Q3603;Q249
France--Foreign relations--Italy.,0,a--x--z,http://id.loc.gov/authorities/subjects/sh2008115086,France;International relations;Italy,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/977053;http://id.worldcat.org/fast/1204565,Q152;Q3603;Q249
France--Foreign relations--Spain,0,a--x--z,,France;International relations;Spain,http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/977053;http://id.worldcat.org/fast/1204303,Q152;Q3603;Q343
