name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Ḥaṣkafī, Muḥammad ibn ʻAlī, approximately 1616-1677",author,حصكفي، محمد بن علي، approximately 1616-1677,http://id.loc.gov/authorities/names/n85026514,,,,,,human,ʿAlāʾ-ad-Dīn Muḥammad Ibn-ʿAlī al-Ḥaṣkafī,Q20391759,Q12484
"Māturīdī, Ibrāhīm, active 18th century",scribe,ماتريدي، ابراهيم، active 18th century,,human,Ibrāhīm Māturīdī,Q131748617,DSNAME7856,Q68466,,,,
"Jabartī, Ḥasan ibn Ibrāhīm, 1698 or 1699-1774",author,جبرتي، حسن بن ابراهيم، 1698 or 1699-1774,http://id.loc.gov/authorities/names/nr94039118,,,,,,human,Hassan al-Jabarti,Q5679896,Q12373
"Nafrāwī, Muḥammad, active 18th century",scribe,نفراوي، محمد، active 18th century,,human,Muḥammad Nafrāwī,Q131748618,DSNAME7857,Q68467,,,,
"Ḥānūtī, Muḥammad ibn ʻUmar, 1520 or 1521-1601 or 1602",author,حانوتي، محمد بن عمر، 1520 or 1521-1601 or 1602,,human,Muḥammad ibn ʻUmar Ḥānūtī,Q131398937,DSNAME7858,Q68468,,,,
"Shurunbulālī, Ḥasan ibn ʻAmmār, 1585 or 1586-1659",author,شرنبلالي، حسن بن عمار، 1585 or 1586-1659,http://id.loc.gov/authorities/names/n90712577,,,,,,human,Hasan Ibn e Ammar Al-Shurunbulali,Q25452012,Q12485
"Sūlātī, Muḥammad ibn Maḥmūd, active 17th century",author,سولاتي، محمد بن محمود، active 17th century,,human,Muḥammad ibn Maḥmūd Sūlātī,Q131398938,DSNAME7859,Q68469,,,,
"Sakhāwī, Muḥammad ibn Muḥammad",author,سخاوي، محمد بن محمد,,,,,,,,,,
"Būlawī, Muṣṭafá ibn Ḥamzah, active 17th century",author,بولوي، مصطفى بن حمزة، active 17th century,,human,Muṣṭafá ibn Ḥamzah Būlawī,Q131398939,DSNAME7860,Q68470,,,,
"Azʹharī, ʻAlī, active 17th century",scribe,ازهري، علي، active 17th century,,human,ʻAlī Azʹharī,Q131748619,DSNAME7861,Q68471,,,,
"Shirwānī, Kamāl al-Dīn ibn Āsāyish, active 16th century",author,شرواني، كمال الدين بن آسايش، active 16th century,,human,Kamāl al-Dīn ibn Āsāyish Shirwānī,Q131398940,DSNAME7862,Q68472,,,,
"Samarqandī, ʻAbd al-Bāqī ibn Dūst Muḥammad, active 16th century",scribe,سمرقندي، عبد الباقي بن دوست محمد، active 16th century,,human,ʻAbd al-Bāqī ibn Dūst Muḥammad Samarqandī,Q131748620,DSNAME7863,Q68473,,,,
"Māwardī, ʻAlī ibn Muḥammad, 974?-1058",author,ماوردي، علي بن محمد، 974?-1058,http://id.loc.gov/authorities/names/n83162975,,,,,,human,Al-Mawardi,Q335635,Q3208
"Ibn al-Naqīb, Aḥmad ibn Luʼluʼ, -1368",author,ابن النقيب، احمد بن لؤلؤ، -1368,http://id.loc.gov/authorities/names/n84029277,,,,,,human,Ahmad ibn Naqib al-Misri,Q13426754,Q12486
"Ẓahīr, Muḥammad ibn Fatá, active 14th century",author,ظهير، محمد بن فتى، active 14th century,,human,Muḥammad ibn Fatá Ẓahīr,Q131398941,DSNAME7864,Q68474,,,,
"Māridīnī, Aḥmad ibn ʻUmar, active 19th century",scribe,مارديني، احمد بن عمر، active 19th century,,,,,,,,,,
"Ghazzī, Muḥammad ibn Qāsim, 1454 or 1455-1512 or 1513",author,غزي، محمد بن قاسم، 1454 or 1455-1512 or 1513,http://id.loc.gov/authorities/names/nr91027556 http://id.loc.gov/authorities/names/nr91027556 http://viaf.org/viaf/sourceID/LC%7cnr91027556,,,,,,human,Ghazzī,Q25454625,Q12487
"Birmāwī, Ibrāhīm ibn Muḥammad, -1694 or 1695",author,برماوي، ابراهيم بن محمد، -1694 or 1695,http://id.loc.gov/authorities/names/no2013035920 http://id.loc.gov/authorities/names/no2013035920 http://viaf.org/viaf/sourceID/LC%7cno2013035920,,,,,,human,Ibrāhīm ibn Muḥammad Birmāwī,Q122946949,Q12488
"Majdalī, Yaḥyá ibn Muḥammad, active 19th century",scribe,مجدلي، يحيى بن محمد، active 19th century,,human,Yaḥyá ibn Muḥammad Majdalī,Q131748621,DSNAME7865,Q68475,,,,
"Ibn al-Mulaqqin, ʻUmar ibn ʻAlī, 1323-1401",author,ابن الملقن، عمر بن علي، 1323-1401,http://id.loc.gov/authorities/names/nr89012364,,,,,,human,Ibn al-Mulaqqin,Q6534585,Q12489
"Shāfiʻī, Ḥasan ibn Aḥmad, active 15th century",scribe,شافعي، حسن بن احمد، active 15th century,,human,Ḥasan ibn Aḥmad Shāfiʻī,Q131748622,DSNAME7866,Q68476,,,,
"Ibn al-Ṣayrafī, ʻAlī ibn ʻUthmān, approximately 1371-1441",author,ابن الصيرفي، علي بن عثمان، approximately 1371-1441,,human,ʻAlī ibn ʻUthmān Ibn al-Ṣayrafī,Q131398942,DSNAME7867,Q68477,,,,
"Āmidī, Fatḥ Allāh ibn ʻUmar, active 13th century",author,آمدي، فتح الله بن عمر، active 13th century,,human,Fatḥ Allāh ibn ʻUmar Āmidī,Q131748623,DSNAME7868,Q68478,,,,
"Adhraʻī, Aḥmad ibn Ḥamdān, 1308 or 1309-1381 or 1382",author,اذرعي، احمد بن حمدان، 1308 or 1309-1381 or 1382,,human,Aḥmad ibn Ḥamdān Adhraʻī,Q131398943,DSNAME7869,Q68479,,,,
"Qazwīnī, ʻAbd al-Ghaffār ibn ʻAbd al-Karīm, -1266 or 1267",author,قزويني، عبد الغفار بن عبد الكريم، -1266 or 1267,http://id.loc.gov/authorities/names/nr90015801,,,,,,human,ʻAbd al-Ghaffār ibn ʻAbd al-Karīm Qazwīnī,Q109260136,Q12490
"Ibn al-ʻIrāqī, Aḥmad ibn ʻAbd al-Raḥīm, 1361-1423",author,ابن العراقي، احمد بن عبد الرحيم، 1361-1423,http://id.loc.gov/authorities/names/nr90017336,,,,,,human,Abū Zurʻah al-ʻIrāqī,Q12251239,Q12491
"Ibn Sūdūn, ʻAlī, 1407 or 1408-1463 or 1464",scribe,ابن سودون، علي، 1407 or 1408-1463 or 1464,,,,,,,human,ʻAlī Ibn Sūdūn,Q6536200,Q12492
"Ghamrī, ʻAbd al-Wahhāb ibn Muḥammad, -1621 or 1622",author,غمري، عبد الوهاب بن محمد، -1621 or 1622,,human,ʻAbd al-Wahhāb ibn Muḥammad Ghamrī,Q131398944,DSNAME7870,Q68480,,,,
"Ibn Abī Sharīf, Muḥammad ibn Muḥammad, 1419 or 1420-1500 or 1501",author,ابن ابي شريف، محمد بن محمد، 1419 or 1420-1500 or 1501,http://id.loc.gov/authorities/names/nr92023224 http://id.loc.gov/authorities/names/nr92023224 http://viaf.org/viaf/sourceID/LC%7cnr92023224,,,,,,human,Muḥammad ibn Muḥammad Ibn Abī Sharīf,Q25450198,Q12493
"Nathīnī, Muḥibb al-Dīn ibn Muḥammad, active 16th century",scribe,نثيني، محب الدين بن محمد، active 16th century,,human,Muḥibb al-Dīn ibn Muḥammad Nathīnī,Q131748624,DSNAME7871,Q68481,,,,
"Shaʻrānī, ʻAlī ibn Aḥmad, active 16th century",author,شعراني، علي بن احمد، active 16th century,,human,ʻAlī ibn Aḥmad Shaʻrānī,Q131398945,DSNAME7872,Q68482,,,,
"Bannānī, ʻAbd al-Raḥmān ibn Jād Allāh, -1783 or 1784",author,بناني، عبد الرحمن بن جاد الله، -1783 or 1784,http://id.loc.gov/authorities/names/nr91020526,,,,,,human,ʻAbd al-Raḥmān ibn Jād Allāh Bannānī,Q122946948,Q12494
"Ṣabbān, Muḥammad ibn ʻAlī, -1791 or 1792",author,صبان، محمد بن علي، -1791 or 1792,http://id.loc.gov/authorities/names/n85091885,,,,,,human,Muḥammad ibn ʻAlī Ṣabbān,Q122946988,Q12495
"Damīrī, Muḥammad ibn Mūsá, 1341?-1405",author,دميري، محمد بن موسى، 1341?-1405,http://id.loc.gov/authorities/names/nr91003385 http://id.loc.gov/authorities/names/nr91003385 http://viaf.org/viaf/sourceID/LC%7cnr91003385,,,,,,human,Al-Damiri,Q330616,Q12283
"Falakī, ʻAbd al-Raḥmān ibn ʻAbd al-Laṭīf, active 16th century",scribe,فلكي، عبد الرحمن بن عبد اللطيف، active 16th century,,human,ʻAbd al-Raḥmān ibn ʻAbd al-Laṭīf Falakī,Q131748625,DSNAME7873,Q68483,,,,
"Suyūṭī, Muḥammad ibn Shihāb al-Dīn, 1413 or 1414-1475",author,سيوطي، محمد بن شهاب الدين، 1413 or 1414-1475,http://id.loc.gov/authorities/names/n83039730 http://id.loc.gov/authorities/names/n83039730 http://viaf.org/viaf/sourceID/LC%7cn83039730,,,,,,human,Muḥammad ibn Shihāb al-Dīn Suyūṭī,Q122946983,Q12496
"Hunaydī, Aḥmad Walī al-Dīn ibn Aḥmad, active 16th century",scribe,,,human,Aḥmad Walī al-Dīn ibn Aḥmad Hunaydī,Q131748626,DSNAME7874,Q68484,,,,
"Bulqīnī, Ṣāliḥ ibn ʻUmar, 1389 or 1390-1464 or 1465",author,بلقيني، صالح بن عمر، 1389 or 1390-1464 or 1465,,human,Ṣāliḥ ibn ʻUmar Bulqīnī,Q131398946,DSNAME7875,Q68485,,,,
"ʻĪd ibn ʻAlī, -1727 or 1728",author,عيد بن علي، -1727 or 1728,,human,ʻĪd ibn ʻAlī,Q131398947,DSNAME7876,Q68486,,,,
"Ibn al-Qāsim, ʻAbd al-Raḥmān, 749 or 750-806 or 807",author,ابن القاسم، عبد الرحمن، 749 or 750-806 or 807,,,,,,,human,Ibn al-Qasim,Q3147434,Q12497
"Ṣafatī, Muḥammad ibn Aḥmad, active 13th century",author,صفتي، محمد بن احمد، active 13th century,,human,Muḥammad ibn Aḥmad Ṣafatī,Q131398948,DSNAME7877,Q68487,,,,
"Ibn ʻAbd al-Ṣamad, Ibrāhīm, -936 or 937",author,ابن عبد الصمد، ابراهيم، -936 or 937,,human,Ibrāhīm Ibn ʻAbd al-Ṣamad,Q131398949,DSNAME7878,Q68488,,,,
"Mālikī, , Muḥammad Abū al-Yusr, active 16th century",scribe,مالكي، محمد ابو اليسر، active 16th century,,human,Muḥammad Abū al-Yusr Mālikī,Q131748627,DSNAME7879,Q68489,,,,
"Ibn ʻAqīl, Abū al-Wafāʼ ʻAlī, -1119",author,ابن عقيل، ابو الوفاء علي، -1119,http://id.loc.gov/authorities/names/n88242466,,,,,,human,Ibn Aqil,Q11728390,Q12498
"Ibn Qudāmah, Muwaffaq al-Dīn ʻAbd Allāh ibn Aḥmad, 1147-1223",author,ابن قدامة، موفق الدين عبد الله بن احمد، 1147-1223,http://id.loc.gov/authorities/names/n83066615,,,,,,human,Ibn Qudamah,Q785506,Q12499
"Ḥujāwī, Mūsá ibn Aḥmad, -1560",author,حجاوي، موسى بن احمد، -1560,http://id.loc.gov/authorities/names/n83139697 http://id.loc.gov/authorities/names/n83139697 http://viaf.org/viaf/sourceID/LC%7cn83139697,,,,,,human,Al-Hajjawi,Q16120411,Q12500
"Ibn al-Naqīb, Aḥmad ibn Badr al-Dīn, active 17th century",scribe,ابن النقيب، احمد بن بدر الدين، active 17th century,,human,Aḥmad ibn Badr al-Dīn Ibn al-Naqīb,Q131748628,DSNAME7880,Q68490,,,,
Ṣafī al-Dīn ʻAbd al-Muʼmin,author,صفي الدين عبد المؤمن,,,,,,,,,,
"Nāhī, Muḥammad ibn Muḥammad, active 14th century",scribe,ناهي، محمد بن محمد، active 14th century,,human,Muḥammad ibn Muḥammad Nāhī,Q131748629,DSNAME7881,Q68491,,,,
"ʻAbbādī, Abū al-Surūr, active 17th century",scribe,عبادي، ابو السرور، active 17th century,,human,Abū al-Surūr ʻAbbādī,Q131748630,DSNAME7882,Q68492,,,,
"Ḥujāwī, Aḥmad, active 18th century",scribe,حجاوي، احمد، active 18th century,,human,Aḥmad Ḥujāwī,Q131748631,DSNAME7883,Q68493,,,,
"Azʹharī, Muḥammad ibn Muḥammad, active 18th century",author,ازهري، محمد بن محمد، active 18th century,,human,Muḥammad ibn Muḥammad Azʹharī,Q131398951,DSNAME7884,Q68494,,,,
"Darʻī, Muḥammad, -1674 or 1675",author,درعي، محمد، ǂd -1674 or 1675,http://id.loc.gov/authorities/names/no00011711,,,,,,human,Muḥammad Darʻī,Q122946951,Q12501
"Jawādī, Muḥammad ibn Muḥammad, active 18th century",scribe,جوادي، محمد بن محمد، active 18th century,,human,Muḥammad ibn Muḥammad Jawādī,Q131748632,DSNAME7885,Q68495,,,,
"ʻAbd al-Jalīl ibn Ibrāhīm, active 18th century",scribe,عبد الجليل بن ابراهيم، active 18th century,,human,ʻAbd al-Jalīl ibn Ibrāhīm,Q131748633,DSNAME7886,Q68496,,,,
"Muḥammad ibn Ḥasanayn, active 19th century",scribe,محمد بن حسنين، active 19th century,,human,Muḥammad ibn Ḥasanayn,Q131748634,DSNAME7887,Q68497,,,,
"Dasūqī, Muḥammad ibn Aḥmad ibn ʻArafah, -1815",author,دسوقي، محمد بن احمد بن عرفة، -1815,http://id.loc.gov/authorities/names/n85219737,,,,,,human,Ad-Desouki,Q16858064,Q12502
"Ḥawāṣilī, Sayyid ibn ʻAlī",scribe,حواصلي، سيد بن علي,,,,,,,,,,
"ʻArīf, ʻAlī ibn Ḥasan, active 19th century",scribe,عريف، علي بن حسن، اتڤ 19ث نتري،,,human,ʻAlī ibn Ḥasan ʻArīf,Q131748635,DSNAME7888,Q68498,,,,
"Ibn al-Jawharī, Muḥammad ibn Aḥmad, 1738 or 1739-1800 or 1801",author,ابن الجوهري، محمد بن احمد، 1738 or 1739-1800 or 1801,http://id.loc.gov/authorities/names/no2007127844 http://id.loc.gov/authorities/names/no2007127844 http://viaf.org/viaf/sourceID/LC%7cno2007127844,,,,,,human,Muḥammad ibn Aḥmad Ibn al-Jawharī,Q122946960,Q12503
"Ibn Qūrah Faqīh, Ḥusayn ibn Niʻmat Allāh, active 16th century",scribe,بن قورة فقيه، حسين بن نعمة الله، active 16th century,,human,Ḥusayn ibn Niʻmat Allāh Ibn Qūrah Faqīh,Q131748636,DSNAME7889,Q68499,,,,
"Ṭarābulusī, Ibrāhīm ibn Mūsá, 1439 or 1440-1516 or 1517",author,طرابلسي، ابراهيم بن موسى، 1439 or 1440-1516 or 1517,http://id.loc.gov/authorities/names/n88250580,,,,,,human,Ibrāhīm ibn Mūsá Ṭarābulusī,Q122946989,Q12504
"Mīrghanī, ʻAbd Allāh ibn Ibrāhīm, -1792 or 1793",author,ميرغني، عبد الله بن ابراهيم، -1792 or 1793,http://id.loc.gov/authorities/names/n88241509,,,,,,human,ʻAbd Allāh ibn Ibrāhīm Mīrghanī,Q122946973,Q12443
"Ibn Maymūn al-Maghribī, ʻAlī, 1450 or 1451-1511 or 1512",author,ابن ميمون المغربي، علي، 1450 or 1451-1511 or 1512,http://id.loc.gov/authorities/names/no2005091739,,,,,,human,Ali ibn Maymun,Q109446432,Q12505
Ḥarīmī,author,حريمي,,,,,,,,,,
"Sibṭ al-Māridīnī, Badr al-Dīn Muḥammad ibn Muḥammad, 1423-",author,سبط المارديني، بدر الدين محمد بن محمد، 1423-,,,,,,,human,Sibt al-Maridini,Q7507290,Q12506
"Manīnī, Aḥmad ibn ʻAlī, 1678 or 1679-1758 or 1759",author,منيني، احمد بن علي، 1678 or 1679-1758 or 1759,,,,,,,human,Aḥmad Ibn-ʿAlī al-Manīnī,Q105277177,Q54136
"ʻUjaymī, Ḥasan ibn ʻAlī",author,عجيمي، حسن بن علي,http://id.loc.gov/authorities/names/n84038556,,,,,,human,Ḥasan ibn ʻAlī ʻUjaymī,Q122946985,Q12507
"ʻAbd al-Raḥīm ibn Muṣṭafá, active 18th century",scribe,عبد الرحيم بن مصطفى active 18th century,,human,ʻAbd al-Raḥīm ibn Muṣṭafá,Q131748637,DSNAME7890,Q68500,,,,
"Ḥifnī, Muḥammad ibn Sālim, 1689 or 1690-1767 or 1768",author,حفني، محمد بن سالم، 1689 or 1690-1767 or 1768,http://id.loc.gov/authorities/names/nr92013241 http://id.loc.gov/authorities/names/nr92013241 http://viaf.org/viaf/sourceID/LC%7cnr92013241,,,,,,human,Muhammad al-Hiffnawi,Q12240136,Q12508
"Māridīnī, Aḥmad ibn ʻUmar, active 19th century",scribe,,,,,,,,,,,
"Kuzbarī, ʻAbd al-Raḥmān ibn Muḥammad, 1770 or 1771-1845 or 1846",scribe,,,,,,,,human,ʻAbd al-Raḥmān ibn Muḥammad Kuzbarī,Q105241218,Q12509
"Ḥamawī, Muḥammad ibn Muṣṭafá, active 18th century",scribe,حموي، محمد بن مصطفى ، active 18th century,,human,Muḥammad ibn Muṣṭafá Ḥamawī,Q131398952,DSNAME7891,Q68501,,,,
"Jād Allāh, Aḥmad ʻAlī, active 19th century",scribe,جاد الله، احمد علي، active 19th century,,human,Aḥmad ʻAlī Jād Allāh,Q131748639,DSNAME7892,Q68502,,,,
"Ibn Darwīsh, Ibrāhīm ibn Muḥammad",scribe,ابن درويش، ابراهيم بن محمد,,,,,,,,,,
"Maghribī, ʻĪsá ibn Muḥammad, 1611 or 1612-1669 or 1670",author,مغربي، عيسى بن محمد، 1611 or 1612-1669 or 1670,http://id.loc.gov/authorities/names/no2007114225,,,,,,human,ʻĪsá ibn Muḥammad Maghribī,Q12228915,Q12510
"Manūfī, ʻĀmir Muḥammad",scribe,منوفي، عامر محمد,,,,,,,,,,
"Dabbāghʹzādah, Muṣṭafá ibn Ibrāhīm, active 19th century",author,دباغ‌زادة، مصطفى بن ابراهيم، active 19th century,,human,Muṣṭafá ibn Ibrāhīm Dabbāghʹzādah,Q131398953,DSNAME7893,Q68503,,,,
"Tihāmī, Aḥmad, active 19th century",author,تهامي، احمد، active 19th century,,human,Aḥmad Tihāmī,Q131748640,DSNAME7894,Q68504,,,,
"Qaysī, Muṣṭafá ibn ʻAbd Allāh, active 19th century",author,قيسي، مصطفى بن عبد الله، active 19th century,,human,Muṣṭafá ibn ʻAbd Allāh Qaysī,Q131398954,DSNAME7895,Q68505,,,,
"Iyāshī, Muṣṭafá ibn Khalīl, active 19th century",author,اياشي، مصطفى بن خليل، active 19th century,,human,Muṣṭafá ibn Khalīl Iyāshī,Q131398955,DSNAME7896,Q68506,,,,
"Amīr al-Kabīr, Muḥammad ibn Muḥammad, 1742-1817",author,امير الكبير، محمد بن محمد، 1742-1817,,,,,,,human,Muḥammad ibn Muḥammad Amīr al-Kabīr,Q28714934,Q12511
"Marzūqī, Muḥammad ibn Ramaḍān, -1845",scribe,,,human,Muḥammad ibn Ramaḍān Marzūqī,Q131398956,DSNAME7897,Q68507,,,,
"Mīqātī, ʻAbd Allāh ibn ʻAbd al-Raḥmān, -1808",author,ميقاتي، عبد الله بن عبد الرحمن، -1808,,human,ʻAbd Allāh ibn ʻAbd al-Raḥmān Mīqātī,Q131398957,DSNAME7898,Q68508,,,,
"Ṣabbāgh, Aḥmad ibn Muṣṭafá, -1749",author,صباغ، احمد بن مصطفى، -1749؟,,human,Aḥmad ibn Muṣṭafá Ṣabbāgh,Q131398958,DSNAME7899,Q68509,,,,
"Muslim ibn al-Ḥajjāj al-Qushayrī, approximately 821-875",author,مسلم بن الحجاج القشيري، approximately 821-875,http://id.loc.gov/authorities/names/n82164848 http://id.loc.gov/authorities/names/n82164848 http://viaf.org/viaf/sourceID/LC%7cn82164848,,,,,,human,Muslim ibn al-Ḥajjāj,Q140124,Q12512
Vasumitra,author,,http://id.loc.gov/authorities/names/nr96001759,,,,,,human,Vasumitra,Q24327,Q12888
Vasubandhu,author,,http://id.loc.gov/authorities/names/n80121194,,,,,,human,Vasubandhu,Q316343,Q12889
"Shihāb al-Dīn Muḥammad ibn Ismāʻīl, 1795 or 1796-1857 or 1858",author,"شهاب الدين محمد بن اسماعيل،, 1795 or 1796-1857 or 1858",,human,Shihāb al-Dīn Muḥammad ibn Ismāʻīl,Q131398959,DSNAME7900,Q68510,,,,
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286",author,بيضاوي، عبد الله بن عمر، -1286,http://id.loc.gov/authorities/names/n82085851,,,,,,human,Baidawi,Q287573,Q12426
"Muqātil ibn Sulaymān al-Balkhī, -767",author,مقاتل بن سليمان البلخي، -767,http://id.loc.gov/authorities/names/n83175347 http://id.loc.gov/authorities/names/n83175347 http://viaf.org/viaf/sourceID/LC%7cn83175347,,,,,,human,Muqātil ibn Sulaymān al-Balkhī,Q14095767,Q12513
"Ibn Baṭṭāl, ʻAlī ibn Khalaf, -1057",author,ابن بطال، علي بن خلف، -1057,http://id.loc.gov/authorities/names/no00081742,,,,,,human,Ibn Battal,Q22684461,Q12432
"Chŏng, Ryŏm, 1506-1549",author,"정 렴, 1506-1549",http://id.loc.gov/authorities/names/nr96012493,,,,,,human,Ryŏm Chŏng,Q16262449,Q12831
"Kawaguchi, Shinnin, 1736-1811",author,"河口信任, 1736-1811",http://id.loc.gov/authorities/names/n88153838,,,,,,human,Shinnin Kawaguchi,Q9336056,Q12832
"Broullin, Guillemme",former owner,,,,,,,,human,Guillemme Broullin,Q123005770,Q12893
"McRay, John",former owner,,http://id.loc.gov/authorities/names/n91021176,,,,,,human,John McRay,Q75228011,Q12894
"Scheide, John Hinsdale, 1875-1942",former owner,,http://id.loc.gov/authorities/names/nr96026642,,,,,,human,John Hinsdale Scheide,Q113803276,Q12895
"Inglis, J. C",former owner,,,,,,,,human,J. C. Inglis,Q123005845,Q12896
"Sunderland, Anne Churchill, Countess of, 1674-1722",former owner,,,,,,,,human,"Anne Churchill, Countess of Sunderland",Q2755975,Q12897
"Sunderland, Charles Spencer, Earl of, 1674-1722",former owner,,http://id.loc.gov/authorities/names/n81131857,,,,,,human,"Charles Spencer, 3rd Earl of Sunderland",Q332619,Q12898
"Mulse, Edmunde",former owner,,,,,,,,human,Edmunde Mulse,Q123006494,Q12899
"Marlborough, Charles Spencer, Duke of, 1706-1758",former owner,,,human,"Charles Spencer, 3rd Duke of Marlborough",Q514460,DSNAME2091,Q12900,,,,
"Libri, Guillaume, 1803-1869",former owner,,http://id.loc.gov/authorities/names/n91076026,,,,,,human,Guglielmo Libri Carucci dalla Sommaja,Q1251586,Q382
"Ellis, John Henry, 1840-1912",former owner,,,,,,,,human,John Henry Ellis,Q113819060,Q12901
"Phillipps, Thomas, Sir, 1792-1872",former owner,,http://id.loc.gov/authorities/names/n50078542,,,,,,human,Thomas Phillipps,Q2147709,Q385
"Hodson, Lawrence W",former owner,,,,,,,,human,Laurence William Hodson,Q116378155,Q1583
"Mery of Hatfield, Richard",former owner,,,,,,,,human,Richard Mery of Hatfield,Q123006407,Q12902
"Morley of Hanaker, John, Sir, d. 1587",former owner,,,,,,,,human,John Morley,Q6249449,Q12903
"Derby, Mary, Countess of, 1667-1752",former owner,,,,,,,,human,"Mary Stanley, Countess of Derby",Q66132658,Q12904
"Palmer of Fairfield, G",former owner,,,,,,,,human,G. Palmer of Fairfield,Q123006543,Q12905
"Acland, Hugh, Sir",former owner,,,,,,,,human,"Sir Hugh Acland, 6th Baronet",Q7527296,Q12906
"Acland, Peregrine, Sir, 1789-1831",former owner,,,,,,,,human,"Sir Peregrine Fuller-Palmer-Acland, 2nd Baronet",Q40079731,Q12907
"Scheide, William Taylor, 1847-1907",former owner,,http://id.loc.gov/authorities/names/nr96026641,,,,,,human,William Taylor Scheide,Q121471393,Q12908
"Augustine, of Hippo, Saint, 354-430",author,,,,,,,,human,Augustine of Hippo,Q8018,Q1515
"Bek, Antony, approximately 1240-1311",former owner,,http://id.loc.gov/authorities/names/no2002066070,,,,,,human,Antony Bek,Q3618479,Q12909
"Fibonacci, Leonardo, approximately 1170-approximately 1240",author,,http://id.loc.gov/authorities/names/n84804089,,,,,,human,Fibonacci,Q8763,Q12910
"Giovanni, da Udine, -1366",author,,http://id.loc.gov/authorities/names/no94009278,,,,,,human,Giovanni da Udine,Q121133929,Q12911
"Olschki, Leo S. 1861-1940",former owner,,,,,,,,human,Leo Olschki,Q15051199,Q3215
"Luther, Martin, 1483-1546",author,,http://id.loc.gov/authorities/names/n79089628,,,,,,human,Martin Luther,Q9554,Q12912
"Huth, Henry, 1815-1878",former owner,,http://id.loc.gov/authorities/names/n83139105,,,,,,human,Henry Huth,Q15438897,Q12913
"Huth, Alfred Henry, 1850-1910",former owner,,http://id.loc.gov/authorities/names/n83017299,,,,,,human,Alfred Henry Huth,Q15706103,Q12914
"Addington, Samuel",former owner,,,,,,,,human,Samuel Addington,Q122949061,Q12915
"Melanchthon, Philip, 1497-1560",author,,http://id.loc.gov/authorities/names/n79121330,,,,,,human,Philipp Melanchthon,Q76325,Q12916
"Gazeley, Robert",author,,,,,,,,human,Robert Gazeley,Q123005796,Q12917
"Malyus, Thomas",author,,,,,,,,human,Thomas Malyus,Q123006059,Q12918
"Pownall, William, fl. 1724",former owner,,,,,,,,human,William Pownall,Q123006695,Q12919
"Ellys, Richard, Sir, approximately 1674-1742",former owner,,http://id.loc.gov/authorities/names/n87916030,,,,,,human,"Sir Richard Ellys, 3rd Baronet",Q7528571,Q12920
"Lothian, Philip Henry Kerr, Marquis of, 1882-1940",former owner,,,,,,,,human,"Philip Kerr, 11th Marquess of Lothian",Q957575,Q7049
"Bishop, Cortlandt F. 1870-1935",former owner,,http://id.loc.gov/authorities/names/n85239145,,,,,,human,Cortlandt F. Bishop,Q5173352,Q1631
"Peter Riga, approximately 1140-1209",author,,http://id.loc.gov/authorities/names/n87118179,,,,,,human,Petrus Riga,Q556117,Q6085
"Treby, Richard",author,,,,,,,,human,Richard Treby,Q123006869,Q12921
Catholic Church. Pope (1417-1431 : Martin V),author,,http://id.loc.gov/authorities/names/nr93004368,,,,,,organization;human,Catholic Church;Martin V,Q9592;Q169612,Q425;Q12922
"Eugene IV, Pope, 1383-1447",author,,http://id.loc.gov/authorities/names/n79068430,,,,,,human,Eugene IV,Q167561,Q12923
"Charles VIII, King of France, 1470-1498",author,,http://id.loc.gov/authorities/names/n82158482,,,,,,human,Charles VIII of France,Q134452,Q8214
"Wiggins, Annie L",former owner,,,,,,,,human,Annie L. Wiggins,Q123006917,Q12924
"Maidstone, Richard, -1396",author,,http://id.loc.gov/authorities/names/n85112115,,,,,,human,Richard Maidstone,Q18734191,Q12925
"Katsh, Abraham Isaac, 1908-1998",former owner,,http://id.loc.gov/authorities/names/n80020435,,,,,,human,Abraham I. Katsh,Q30053249,Q12926
"Ess, Leander van, 1772-1847",former owner,,,,,,,,human,Johann Heinrich van Ess,Q1810643,Q1514
"Beatty, A. Chester Sir, 1875-1968",former owner,,,,,,,,human,Alfred Chester Beatty,Q1387981,Q439
Aethelgifu,author,,,,,,,,human,Æthelgifu,Q20056428,Q12927
"Selden, John, 1584-1654",former owner,,http://id.loc.gov/authorities/names/n50005935,,,,,,human,John Selden,Q735697,Q12928
"Hale, Matthew, 1609-1676",former owner,,http://id.loc.gov/authorities/names/n50018613,,,,,,human,Matthew Hale,Q130059,Q12929
"Scheide, William H. 1914-2014",former owner,,http://id.loc.gov/authorities/names/n82010454,,,,,,human,William H. Scheide,Q19979546,Q12930
"Lill, Hans",former owner,,,,,,,,human,Hans Lill,Q122949367,Q12931
"Kāẓimī, Muḥammad ibn Jawād, active 17th century",scribe,كاظمي، محمد بن جواد، active 17th century,,human,Muḥammad ibn Jawād Kāẓimī,Q131748641,DSNAME7901,Q68511,,,,
"Ḥillī, Ṣafī al-Dīn ʻAbd al-ʻAzīz ibn Sarāyā, 1278-",author,حلي، صفي الدين عبد العزيز بن سرايا، -1278,,,,,,,human,Safi Al-Din Al-Hilli Altaie,Q12220068,Q12267
