subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",0,a;c;d,,"Phalaris, Tyrant of Agrigentum, active 6th century B.C.",http://id.worldcat.org/fast/1841192,Q5858
"Philip, Duke of Burgundy, 1396-1467",fast,a;c;d,http://id.worldcat.org/fast/16713,"Philip, Duke of Burgundy, 1396-1467",http://id.worldcat.org/fast/16713,Q7728
"Philip, Duke of Burgundy, 1396-1467",0,a;c;d,http://id.loc.gov/authorities/names/n50048967,"Philip, Duke of Burgundy, 1396-1467",http://id.worldcat.org/fast/16713,Q7728
"Philip, Duke of Burgundy, 1396-1467.",0,a;c;d,http://id.loc.gov/authorities/names/n50048967,"Philip, Duke of Burgundy, 1396-1467",http://id.worldcat.org/fast/16713,Q7728
"Philip, Duke of Burgundy, 1396-1467.",fast,a;c;d,http://id.worldcat.org/fast/16713,"Philip, Duke of Burgundy, 1396-1467",http://id.worldcat.org/fast/16713,Q7728
"Philip II, 1556-1598",fast,a,,1556-1598,http://id.worldcat.org/fast/1355603,Q242
"Philip II, 1556-1598.",fast,a,,1556-1598,http://id.worldcat.org/fast/1355603,Q242
"Philip II, King of Macedonia, 382 B.C.-336 B.C.",0,a;b;c;d,http://id.loc.gov/authorities/names/n50078537,"Philip II, King of Macedonia, 382 B.C.-336 B.C.",http://id.worldcat.org/fast/1841253,Q74878
"Philip II, King of Spain, 1527-1598",fast,a;b;c;d,,"Philip II, King of Spain, 1527-1598",http://id.worldcat.org/fast/26669,Q285
"Philip II, King of Spain, 1527-1598",0,a;b;c;d,http://id.loc.gov/authorities/names/n78067330,"Philip II, King of Spain, 1527-1598",http://id.worldcat.org/fast/26669,Q285
"Philip II, King of Spain, 1527-1598",fast,a;b;c;d,http://id.worldcat.org/fast/26669,"Philip II, King of Spain, 1527-1598",http://id.worldcat.org/fast/26669,Q285
"Philip II, King of Spain, 1527-1598",0,a;b;c;d,,"Philip II, King of Spain, 1527-1598",http://id.worldcat.org/fast/26669,Q285
"Philip II, King of Spain, 1527-1598.",0,a;b;c;d,http://id.loc.gov/authorities/names/n78067330,"Philip II, King of Spain, 1527-1598",http://id.worldcat.org/fast/26669,Q285
"Philip II, King of Spain, 1527-1598.",fast,a;b;c;d,http://id.worldcat.org/fast/26669,"Philip II, King of Spain, 1527-1598",http://id.worldcat.org/fast/26669,Q285
"Philip II, King of Spain, 1527-1598--Early works to 1800",0,a;b;c;d--v,,"Philip II, King of Spain, 1527-1598;Early works",http://id.worldcat.org/fast/26669;http://id.worldcat.org/fast/1411636,Q285;Q300
"Philip II, King of Spain, 1527-1598--Portraits",0,a;b;c;d--v,,"Philip II, King of Spain, 1527-1598;Portraits",http://id.worldcat.org/fast/26669;http://id.worldcat.org/fast/1423831,Q285;Q199
"Philip II, King of Spain, 1527-1598--Portraits.",0,a;b;c;d--v,,"Philip II, King of Spain, 1527-1598;Portraits",http://id.worldcat.org/fast/26669;http://id.worldcat.org/fast/1423831,Q285;Q199
"Philip III, King of Spain, 1578-1621",0,a;b;c;d,,"Philip III, King of Spain, 1578-1621",http://id.worldcat.org/fast/166735,Q6859
"Philip III, King of Spain, 1578-1621",fast,a;b;c;d,(OCoLC)fst00166735,"Philip III, King of Spain, 1578-1621",http://id.worldcat.org/fast/166735,Q6859
"Philip III, King of Spain, 1578-1621",fast,a;b;c;d,,"Philip III, King of Spain, 1578-1621",http://id.worldcat.org/fast/166735,Q6859
"Philip III, King of Spain, 1578-1621",fast,a;b;c;d,http://id.worldcat.org/fast/166735,"Philip III, King of Spain, 1578-1621",http://id.worldcat.org/fast/166735,Q6859
"Philip III, King of Spain, 1578-1621",0,a;b;c;d,http://id.loc.gov/authorities/names/n85049399,"Philip III, King of Spain, 1578-1621",http://id.worldcat.org/fast/166735,Q6859
"Philip III, King of Spain, 1578-1621.",0,a;b;c;d,http://id.loc.gov/authorities/names/n85049399,"Philip III, King of Spain, 1578-1621",http://id.worldcat.org/fast/166735,Q6859
"Philip III, King of Spain, 1578-1621.",fast,a;b;c;d,http://id.worldcat.org/fast/166735,"Philip III, King of Spain, 1578-1621",http://id.worldcat.org/fast/166735,Q6859
"Philip IV, King of France, 1268-1314--Childhood and youth",0,a;b;c;d--x,,"Philip IV, King of France, 1268-1314;Childhood and youth of a person",http://id.worldcat.org/fast/43751;http://id.worldcat.org/fast/1185271,Q67988;Q67989
"Philip IV, King of Spain, 1605-1665",fast,a;b;c;d,,"Philip IV, King of Spain, 1605-1665",http://id.worldcat.org/fast/83126,Q6846
"Philip IV, King of Spain, 1605-1665",0,a;b;c;d,http://id.loc.gov/authorities/names/n81139456,"Philip IV, King of Spain, 1605-1665",http://id.worldcat.org/fast/83126,Q6846
"Philip IV, King of Spain, 1605-1665",fast,a;b;c;d,http://id.worldcat.org/fast/83126,"Philip IV, King of Spain, 1605-1665",http://id.worldcat.org/fast/83126,Q6846
"Philip IV, King of Spain, 1605-1665.",0,a;b;c;d,http://id.loc.gov/authorities/names/n81139456,"Philip IV, King of Spain, 1605-1665",http://id.worldcat.org/fast/83126,Q6846
"Philip IV, King of Spain, 1605-1665.",fast,a;b;c;d,http://id.worldcat.org/fast/83126,"Philip IV, King of Spain, 1605-1665",http://id.worldcat.org/fast/83126,Q6846
"Philipp I, Landgraf von Hessen, 1504-1567",0,a;b;c;d,http://id.loc.gov/authorities/names/n00060203,"Philipp I, Landgraf von Hessen, 1504-1567",http://id.worldcat.org/fast/456951,Q6964
"Philipp I, Landgraf von Hessen, 1504-1567",fast,a;b;c;d,http://id.worldcat.org/fast/456951,"Philipp I, Landgraf von Hessen, 1504-1567",http://id.worldcat.org/fast/456951,Q6964
"Philipp I, Landgraf von Hessen, 1504-1567.",0,a;b;c;d,http://id.loc.gov/authorities/names/n00060203,"Philipp I, Landgraf von Hessen, 1504-1567",http://id.worldcat.org/fast/456951,Q6964
"Philipp I, Landgraf von Hessen, 1504-1567.",fast,a;b;c;d,http://id.worldcat.org/fast/456951,"Philipp I, Landgraf von Hessen, 1504-1567",http://id.worldcat.org/fast/456951,Q6964
"Philoxenus, Bp. of Hierapolis",0,a;c,,"Philoxenus, Bishop of Hierapolis, approximately 440-523",http://id.worldcat.org/fast/1841362,Q38757
Piccolomini family,0,a,http://id.loc.gov/authorities/subjects/sh2007002638,Piccolomini family,http://id.worldcat.org/fast/1676690,Q4965
Piccolomini family,fast,a,http://id.worldcat.org/fast/1676690,Piccolomini family,http://id.worldcat.org/fast/1676690,Q4965
Piccolomini family.,fast,a,http://id.worldcat.org/fast/1676690,Piccolomini family,http://id.worldcat.org/fast/1676690,Q4965
Piccolomini family.,0,a,http://id.loc.gov/authorities/subjects/sh2007002638,Piccolomini family,http://id.worldcat.org/fast/1676690,Q4965
"Pilate, Pontius, active 1st century--Pictorial works",0,a;d--v,,"Pilate, Pontius, active 1st century;Pictorial works",http://id.worldcat.org/fast/1841519;http://id.worldcat.org/fast/1423874,Q38758;Q240
"Pilate, Pontius, active 1st century--Poetry--Early works to 1800",0,a;d--v--v,,"Pilate, Pontius, active 1st century;Poetry;Early works",http://id.worldcat.org/fast/1841519;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q38758;Q247;Q300
"Pilate, Pontius, active 1st century--Poetry--Early works to 1800.",0,a;d--v--v,,"Pilate, Pontius, active 1st century;Poetry;Early works",http://id.worldcat.org/fast/1841519;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q38758;Q247;Q300
"Pius II, Pope, 1405-1464",fast,a;b;c;d,http://id.worldcat.org/fast/19686,"Pius II, Pope, 1405-1464",http://id.worldcat.org/fast/19686,Q4248
"Pius II, Pope, 1405-1464",0,a;b;c;d,http://id.loc.gov/authorities/names/n50081908,"Pius II, Pope, 1405-1464",http://id.worldcat.org/fast/19686,Q4248
"Pius II, Pope, 1405-1464.",0,a;b;c;d,http://id.loc.gov/authorities/names/n50081908,"Pius II, Pope, 1405-1464",http://id.worldcat.org/fast/19686,Q4248
"Pius II, Pope, 1405-1464.",fast,a;b;c;d,http://id.worldcat.org/fast/19686,"Pius II, Pope, 1405-1464",http://id.worldcat.org/fast/19686,Q4248
"Pius III, Pope, approximately 1440-1503",fast,a;b;c;d,http://id.worldcat.org/fast/1841671,"Pius III, Pope, approximately 1440-1503",http://id.worldcat.org/fast/1841671,Q8133
"Pius III, Pope, approximately 1440-1503",0,a;b;c;d,http://id.loc.gov/authorities/names/nr97025599,"Pius III, Pope, approximately 1440-1503",http://id.worldcat.org/fast/1841671,Q8133
"Pius III, Pope, approximately 1440-1503.",fast,a;b;c;d,http://id.worldcat.org/fast/1841671,"Pius III, Pope, approximately 1440-1503",http://id.worldcat.org/fast/1841671,Q8133
"Pius III, Pope, approximately 1440-1503.",0,a;b;c;d,http://id.loc.gov/authorities/names/nr97025599,"Pius III, Pope, approximately 1440-1503",http://id.worldcat.org/fast/1841671,Q8133
"Pius IV, Pope, 1499-1565",0,a;b;c;d,http://id.loc.gov/authorities/names/n84133262,"Pius IV, Pope, 1499-1565",http://id.worldcat.org/fast/141398,Q7442
"Pius IV, Pope, 1499-1565",fast,a;b;c;d,http://id.worldcat.org/fast/141398,"Pius IV, Pope, 1499-1565",http://id.worldcat.org/fast/141398,Q7442
"Pius IV, Pope, 1499-1565.",fast,a;b;c;d,http://id.worldcat.org/fast/141398,"Pius IV, Pope, 1499-1565",http://id.worldcat.org/fast/141398,Q7442
"Pius IV, Pope, 1499-1565.",0,a;b;c;d,http://id.loc.gov/authorities/names/n84133262,"Pius IV, Pope, 1499-1565",http://id.worldcat.org/fast/141398,Q7442
"Pius V, Pope, 1504-1572",0,a;b;c;d,http://id.loc.gov/authorities/names/n79086294,"Pius V, Pope, 1504-1572",http://id.worldcat.org/fast/40278,Q6842
"Pius V, Pope, 1504-1572",fast,a;b;c;d,http://id.worldcat.org/fast/40278,"Pius V, Pope, 1504-1572",http://id.worldcat.org/fast/40278,Q6842
"Pius V, Pope, 1504-1572.",0,a;b;c;d,http://id.loc.gov/authorities/names/n79086294,"Pius V, Pope, 1504-1572",http://id.worldcat.org/fast/40278,Q6842
"Pius V, Pope, 1504-1572.",fast,a;b;c;d,http://id.worldcat.org/fast/40278,"Pius V, Pope, 1504-1572",http://id.worldcat.org/fast/40278,Q6842
"Pizarro, Francisco, approximately 1475-1541",0,a;d,,"Pizarro, Francisco, approximately 1475-1541",http://id.worldcat.org/fast/1841674,Q66866
"Pizarro, Gonzalo, -1548",0,a;d,,"Pizarro, Gonzalo, -1548",http://id.worldcat.org/fast/1841675,Q66862
"Pizarro, Pedro, active 16th century",0,a;d,http://id.loc.gov/authorities/names/n85333090,"Pizarro, Pedro, active 16th century",http://id.worldcat.org/fast/1841678,Q38759
Plato,fast,a,http://id.worldcat.org/fast/46610,Plato,http://id.worldcat.org/fast/46610,Q2949
Plato.,fast,a,http://id.worldcat.org/fast/46610,Plato,http://id.worldcat.org/fast/46610,Q2949
Plato--Criticism and interpretation--Early works to 1800,0,a--x--v,,Plato;Criticism and interpretation;Early works,http://id.worldcat.org/fast/46610;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q2949;Q292;Q300
Plato--Criticism and interpretation--Early works to 1800.,0,a--x--v,,Plato;Criticism and interpretation;Early works,http://id.worldcat.org/fast/46610;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q2949;Q292;Q300
"Plautus, Titus Maccius",fast,a,http://id.worldcat.org/fast/49873,"Plautus, Titus Maccius",http://id.worldcat.org/fast/49873,Q4271
"Plautus, Titus Maccius",0,a,,"Plautus, Titus Maccius",http://id.worldcat.org/fast/49873,Q4271
"Plautus, Titus Maccius.",fast,a,http://id.worldcat.org/fast/49873,"Plautus, Titus Maccius",http://id.worldcat.org/fast/49873,Q4271
"Plautus, Titus Maccius--Criticism and interpretation",0,a--x,,"Plautus, Titus Maccius;Criticism and interpretation",http://id.worldcat.org/fast/49873;http://id.worldcat.org/fast/1198648,Q4271;Q292
"Plautus, Titus Maccius--Criticism and interpretation.",0,a--x,,"Plautus, Titus Maccius;Criticism and interpretation",http://id.worldcat.org/fast/49873;http://id.worldcat.org/fast/1198648,Q4271;Q292
Poems (Ḥāfiẓ),fast,a,(OCoLC)fst01790051,Poems (Ḥāfiẓ),http://id.worldcat.org/fast/1790051,Q4814
"Pole, Reginald, 1500-1558",0,a;d,,"Pole, Reginald, 1500-1558",http://id.worldcat.org/fast/6648,Q66854
"Poliziano, Angelo, 1454-1494",0,a;d,http://id.loc.gov/authorities/names/n79134158,"Poliziano, Angelo, 1454-1494",http://id.worldcat.org/fast/45945,Q4821
"Poliziano, Angelo, 1454-1494",fast,a;d,http://id.worldcat.org/fast/45945,"Poliziano, Angelo, 1454-1494",http://id.worldcat.org/fast/45945,Q4821
"Poliziano, Angelo, 1454-1494.",0,a;d,http://id.loc.gov/authorities/names/n79134158,"Poliziano, Angelo, 1454-1494",http://id.worldcat.org/fast/45945,Q4821
"Poliziano, Angelo, 1454-1494.",fast,a;d,http://id.worldcat.org/fast/45945,"Poliziano, Angelo, 1454-1494",http://id.worldcat.org/fast/45945,Q4821
"Polo, Marco, 1254-1323?--Travel--Asia",0,a;d--x--z,,"Polo, Marco, 1254-1323?;Travel;Asia",http://id.worldcat.org/fast/35719;http://id.worldcat.org/fast/1155558;http://id.worldcat.org/fast/1240495,Q38760;Q11139;Q11274
"Polo, Marco, 1254-1323?--Travel--Asia.",0,a;d--x--z,,"Polo, Marco, 1254-1323?;Travel;Asia",http://id.worldcat.org/fast/35719;http://id.worldcat.org/fast/1155558;http://id.worldcat.org/fast/1240495,Q38760;Q11139;Q11274
"Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782",0,a;c;d,http://id.loc.gov/authorities/names/n82079117,"Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782",http://id.worldcat.org/fast/93795,Q48112
"Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782",fast,a;c;d,,"Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782",http://id.worldcat.org/fast/93795,Q48112
"Pompey, the Great, 106 B.C.-48 B.C.",fast,a;c;d,(OCoLC)fst01841849,"Pompey, the Great, 106 B.C.-48 B.C.",http://id.worldcat.org/fast/1841849,Q67960
"Pompey, the Great, 106 B.C.-48 B.C.--Poetry",0,a;c;d--v,,"Pompey, the Great, 106 B.C.-48 B.C.;Poetry",http://id.worldcat.org/fast/1841849;http://id.worldcat.org/fast/1423828,Q67960;Q247
Poor Clares,fast,a,(OCoLC)fst00520925,Poor Clares,http://id.worldcat.org/fast/520925,Q16375
Poor Clares,fast,a,,Poor Clares,http://id.worldcat.org/fast/520925,Q16375
Poor Clares--Biography--Early works to 1800,0,a--v--v,,Poor Clares;Biographies;Early works,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q16375;Q3051;Q300
Poor Clares--Early works to 1800,0,a--v,,Poor Clares;Early works,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1411636,Q16375;Q300
Poor Clares--Early works to 1800.,0,a--v,,Poor Clares;Early works,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1411636,Q16375;Q300
Poor Clares--Italy--Bergamo--Early works to 1800,0,a--z--z--v,,Poor Clares;Italy--Bergamo;Early works,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1205025;http://id.worldcat.org/fast/1411636,Q16375;Q48140;Q300
Poor Clares--Italy--Early works to 1800,0,a--z--v,,Poor Clares;Italy;Early works,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411636,Q16375;Q249;Q300
Poor Clares--Italy--Padua--Biography--Early works to 1800,0,a--z--z--v--v,,Poor Clares;Italy--Padua;Biographies;Early works,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q16375;Q8260;Q3051;Q300
Poor Clares--Manuscripts,0,a--x,,Poor Clares;Manuscripts,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1424060,Q16375;Q331
Poor Clares--Manuscripts.,0,a--x,,Poor Clares;Manuscripts,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1424060,Q16375;Q331
Poor Clares--Rules,0,a--v,,Poor Clares;Rules,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1423857,Q16375;Q4910
Poor Clares--Spiritual life--Early works to 1800,0,a--x--v,,Poor Clares;Spiritual life;Early works,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1130100;http://id.worldcat.org/fast/1411636,Q16375;Q7088;Q300
"Porphyry, approximately 234-approximately 305. Isagoge",0,a;d;t,http://id.loc.gov/authorities/names/no98124862,Isagoge (Porphyry),http://id.worldcat.org/fast/1356577,Q148
"Porphyry, approximately 234-approximately 305. Isagoge",0,a;d;t,,Isagoge (Porphyry),http://id.worldcat.org/fast/1356577,Q148
"Porphyry, approximately 234-approximately 305. Isagoge.",0,a;d;t,http://id.loc.gov/authorities/names/no98124862,Isagoge (Porphyry),http://id.worldcat.org/fast/1356577,Q148
"Portaleone, Abraham ben David, 1542-1612",fast,a;d,http://id.worldcat.org/fast/1579589,"Portaleone, Abraham ben David, 1542-1612",http://id.worldcat.org/fast/1579589,Q3627
"Portaleone, Abraham ben David, 1542-1612",0,a;d,http://id.loc.gov/authorities/names/nb2003036066,"Portaleone, Abraham ben David, 1542-1612",http://id.worldcat.org/fast/1579589,Q3627
"Portaleone, Abraham ben David, 1542-1612.",fast,a;d,http://id.worldcat.org/fast/1579589,"Portaleone, Abraham ben David, 1542-1612",http://id.worldcat.org/fast/1579589,Q3627
"Portaleone, Abraham ben David, 1542-1612.",0,a;d,http://id.loc.gov/authorities/names/nb2003036066,"Portaleone, Abraham ben David, 1542-1612",http://id.worldcat.org/fast/1579589,Q3627
Port of London Authority--Early works to 1800,0,a--v,,Port of London Authority;Early works,http://id.worldcat.org/fast/550998;http://id.worldcat.org/fast/1411636,Q38761;Q300
Posterior analytics (Aristotle),fast,a,http://id.worldcat.org/fast/fst01356595--http://id.worldcat.org/fast/1356595,Posterior analytics (Aristotle),http://id.worldcat.org/fast/1356595,Q332
Potiphar's wife (Biblical figure),fast,a;c,http://id.worldcat.org/fast/354483,Potiphar's wife (Biblical figure),http://id.worldcat.org/fast/354483,Q3536
Potiphar's wife (Biblical figure)--Fiction--Manuscripts,0,a;c--v--v,,Potiphar's wife (Biblical figure);Fiction;Manuscripts,http://id.worldcat.org/fast/354483;http://id.worldcat.org/fast/1423787;http://id.worldcat.org/fast/1424060,Q3536;Q3039;Q331
Potiphar's wife (Biblical figure)--Poetry,0,a;c--v,,Potiphar's wife (Biblical figure);Poetry,http://id.worldcat.org/fast/354483;http://id.worldcat.org/fast/1423828,Q3536;Q247
Potiphar's wife (Biblical figure)--Poetry.,0,a;c--v,,Potiphar's wife (Biblical figure);Poetry,http://id.worldcat.org/fast/354483;http://id.worldcat.org/fast/1423828,Q3536;Q247
Prahlāda (Hindu mythological character),0,a;c,http://id.loc.gov/authorities/names/n2017241938,Prahlāda (Hindu mythological character),http://id.worldcat.org/fast/1074587,Q27040
Prahlāda (Hindu mythological character),fast,a;c,http://id.worldcat.org/fast/1074587,Prahlāda (Hindu mythological character),http://id.worldcat.org/fast/1074587,Q27040
Prester John (Legendary character),0,a;c,,Prester John (Legendary character),http://id.worldcat.org/fast/1076039,Q48408
Priestly blessing--Commentaries--Early works to 1800,0,a--v--v,,Priestly blessing;Commentaries;Early works,http://id.worldcat.org/fast/1365867;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q75112;Q2812;Q300
Prior analytics (Aristotle),fast,a,http://id.worldcat.org/fast/fst01356260--http://id.worldcat.org/fast/1356260,Prior analytics (Aristotle),http://id.worldcat.org/fast/1356260,Q67987
"Priscian, active approximately 500-530. Intitutio de arte grammatica--Commentaries",ds-subject,,,Commentaries,http://id.worldcat.org/fast/1423723,Q2812
Profession of faith (Catholic Church),fast,a,http://id.worldcat.org/fast/1375849,Profession of faith (Catholic Church),http://id.worldcat.org/fast/1375849,Q4776
"Propertius, Sextus",fast,a,http://id.worldcat.org/fast/33965,"Propertius, Sextus",http://id.worldcat.org/fast/33965,Q4234
"Propertius, Sextus.",fast,a,http://id.worldcat.org/fast/33965,"Propertius, Sextus",http://id.worldcat.org/fast/33965,Q4234
