item,itemLabel,description,DSID,collection,identifiers
http://www.wikidata.org/entity/Q131767496,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 33",manuscript containing Book of Hours,DS293,The Nelson-Atkins Museum of Art,KG 33
http://www.wikidata.org/entity/Q131767497,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 34",manuscript containing Illuminated Missal,DS294,The Nelson-Atkins Museum of Art,KG 34
http://www.wikidata.org/entity/Q131767499,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 35","manuscript containing Ranulph Higden, Polychronicon Translation by John Trevisa",DS295,The Nelson-Atkins Museum of Art,KG 35
http://www.wikidata.org/entity/Q131767467,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 36",manuscript containing Antiphonal Music,DS296,The Nelson-Atkins Museum of Art,KG 36
http://www.wikidata.org/entity/Q131767468,"Kansas City, Missouri, The Nelson-Atkins Museum of Art, KG 37",manuscript containing Book of Hours for Sarum Use,DS297,The Nelson-Atkins Museum of Art,KG 37
http://www.wikidata.org/entity/Q131468112,"Northampton, Massachusetts, Smith College, Ms. 263",manuscript containing Missal (Smith College Ms. 263); [Missal].,DS298,Smith College,Ms. 263
http://www.wikidata.org/entity/Q131468113,"Northampton, Massachusetts, Smith College, Ms. 261",manuscript containing Missal. (Smith College Ms. 261); [Breviary],DS299,Smith College,Ms. 261
http://www.wikidata.org/entity/Q131468115,"Northampton, Massachusetts, Smith College, Ms. 254",manuscript containing [Book of hours (Use of Paris)].; Book of hours (Smith College Ms. 254),DS300,Smith College,Ms. 254
http://www.wikidata.org/entity/Q131468116,"Northampton, Massachusetts, Smith College, Ms. 255",manuscript containing [Book of hours].; Book of hours (Smith College Ms. 255),DS301,Smith College,Ms. 255
http://www.wikidata.org/entity/Q131468117,"Northampton, Massachusetts, Smith College, Ms. 274",manuscript containing Book of hours (Smith College Ms. 274); [Book of hours (Use of Rouen)].,DS302,Smith College,Ms. 274
http://www.wikidata.org/entity/Q131468118,"Northampton, Massachusetts, Smith College, Ms. 288",manuscript containing [Book of hours].; Book of hours (Smith College Ms. 288 ),DS303,Smith College,Ms. 288
http://www.wikidata.org/entity/Q131468119,"Northampton, Massachusetts, Smith College, Ms. 291",manuscript containing [Psalter]; Psalter (Smith College Ms. 291),DS304,Smith College,Ms. 291
http://www.wikidata.org/entity/Q131468120,"Northampton, Massachusetts, Smith College, Ms. 225",manuscript containing Prooemialis epistula summo pontifici destinata super legenda Sancte Clare Virginis; Homilies; f. 1 verso,DS305,Smith College,Ms. 225
http://www.wikidata.org/entity/Q131468121,"Northampton, Massachusetts, Smith College, Ms. 241",manuscript containing [Bible].; Bible. Latin. Vulgate. 12--,DS306,Smith College,Ms. 241
http://www.wikidata.org/entity/Q131468122,"Northampton, Massachusetts, Smith College, Ms. 240",manuscript containing Bible. Latin. Vulgate. 12--; [Biblia sacra].,DS307,Smith College,Ms. 240
http://www.wikidata.org/entity/Q131468123,"Northampton, Massachusetts, Smith College, Ms. 264",manuscript containing [Enchiridion] (fragmentary).,DS308,Smith College,Ms. 264
http://www.wikidata.org/entity/Q131767450,"New York, New York, General Theological Seminary, 10 Western","manuscript containing Book of Hours, use of Rome",DS309,General Theological Seminary,10 Western
http://www.wikidata.org/entity/Q131767442,"New York, New York, General Theological Seminary, 11 Western","manuscript containing Book of Hours, Sarum use",DS310,General Theological Seminary,11 Western
http://www.wikidata.org/entity/Q131767452,"New York, New York, General Theological Seminary, 04.C Western Documents",manuscript containing Clemens PP. XII.; Concession of nobility,DS311,General Theological Seminary,04.C Western Documents
http://www.wikidata.org/entity/Q131767443,"New York, New York, General Theological Seminary, 12 Western","manuscript containing Book of Hours, Sarum use",DS312,General Theological Seminary,12 Western
http://www.wikidata.org/entity/Q131767453,"New York, New York, General Theological Seminary, 02 Western",manuscript containing Gradual and Antiphonary,DS313,General Theological Seminary,02 Western
http://www.wikidata.org/entity/Q131767454,"New York, New York, General Theological Seminary, 04.A Western Documents",manuscript containing Appointment,DS314,General Theological Seminary,04.A Western Documents
http://www.wikidata.org/entity/Q131767455,"New York, New York, General Theological Seminary, 04.E Western Documents",manuscript containing Gift,DS315,General Theological Seminary,04.E Western Documents
http://www.wikidata.org/entity/Q131767456,"New York, New York, General Theological Seminary, 17 Western",manuscript containing Processional,DS316,General Theological Seminary,17 Western
http://www.wikidata.org/entity/Q131767457,"New York, New York, General Theological Seminary, 15 Western",manuscript containing Prefaces to martyrologies; Martyrology; De diversis prologis martilogii per quos patet quantam diligentiam sancti et antiqui ad conpilationem huius opusculi habeant.; Kalendis Ianuarii luna prout quota erit require literam,DS317,General Theological Seminary,15 Western
http://www.wikidata.org/entity/Q131767458,"New York, New York, General Theological Seminary, 04.D Western Documents",manuscript containing Gift of a prebend,DS318,General Theological Seminary,04.D Western Documents
http://www.wikidata.org/entity/Q131767459,"New York, New York, General Theological Seminary, 04.B Western Documents",manuscript containing Designation of factor,DS319,General Theological Seminary,04.B Western Documents
http://www.wikidata.org/entity/Q131767460,"New York, New York, General Theological Seminary, 13 Western","manuscript containing Book of Hours, use of Paris",DS320,General Theological Seminary,13 Western
http://www.wikidata.org/entity/Q131767444,"New York, New York, General Theological Seminary, 14 Western",manuscript containing Missal,DS321,General Theological Seminary,14 Western
http://www.wikidata.org/entity/Q131767445,"New York, New York, General Theological Seminary, 16 Western",manuscript containing Missal,DS322,General Theological Seminary,16 Western
http://www.wikidata.org/entity/Q131767446,"New York, New York, General Theological Seminary, 18 Western",manuscript containing Vesperale,DS323,General Theological Seminary,18 Western
http://www.wikidata.org/entity/Q131767461,"New York, New York, General Theological Seminary, 04.F Western Documents",manuscript containing Designation of procurator,DS324,General Theological Seminary,04.F Western Documents
http://www.wikidata.org/entity/Q131767462,"New York, New York, General Theological Seminary, 01 Western",manuscript containing De tribus diebus; Incipit liber magistri hugonis de operibus trium dierum,DS325,General Theological Seminary,01 Western
http://www.wikidata.org/entity/Q131767447,"New York, New York, General Theological Seminary, 09 Western","manuscript containing Bible, N. T., Mark",DS326,General Theological Seminary,09 Western
http://www.wikidata.org/entity/Q131767463,"New York, New York, General Theological Seminary, 19 Western",manuscript containing Mémoires sur les choses qui se sont pass?es en France,DS327,General Theological Seminary,19 Western
http://www.wikidata.org/entity/Q131767464,"New York, New York, General Theological Seminary, 03 Western",manuscript containing Epistles,DS328,General Theological Seminary,03 Western
http://www.wikidata.org/entity/Q131767465,"New York, New York, General Theological Seminary, 05 Western",manuscript containing Rule; Breviary; Incipit exposicio regule beati Augustini episcopi secundum fratrem humbertum Magistrum ordinis predicatorum,DS329,General Theological Seminary,05 Western
http://www.wikidata.org/entity/Q131767448,"New York, New York, General Theological Seminary, 08 Western",manuscript containing Breviary,DS330,General Theological Seminary,08 Western
http://www.wikidata.org/entity/Q131767449,"New York, New York, General Theological Seminary, 07 Western",manuscript containing Antiphonal,DS331,General Theological Seminary,07 Western
http://www.wikidata.org/entity/Q131767466,"New York, New York, General Theological Seminary, 06 Western","manuscript containing Bible, O.T.; #tNürnbergishe Chronic von Erbauing der Städt bis 1561#; #tVon dem Bischoff von Wurtzburg von einer schlechter dach#",DS332,General Theological Seminary,06 Western
http://www.wikidata.org/entity/Q131965161,"New York, New York, New York University, Fragment 023",manuscript containing Commentariorum in Matthaeum Libri Octo,DS333,New York University,Fragment 023
http://www.wikidata.org/entity/Q131965163,"New York, New York, New York University, Fragment 031",manuscript containing Codex,DS334,New York University,Fragment 031
http://www.wikidata.org/entity/Q131965165,"New York, New York, New York University, Fragment 040",manuscript containing Homeliae de tempore,DS335,New York University,Fragment 040
http://www.wikidata.org/entity/Q131965168,"New York, New York, New York University, Fragment 048",manuscript containing Homeliae de tempore,DS336,New York University,Fragment 048
http://www.wikidata.org/entity/Q131965104,"New York, New York, New York University, Fragment 049","manuscript containing Bible, O. T.",DS337,New York University,Fragment 049
http://www.wikidata.org/entity/Q131965171,"New York, New York, New York University, Fragment 051","manuscript containing Codex, Liber Sextus",DS338,New York University,Fragment 051
http://www.wikidata.org/entity/Q131965106,"New York, New York, New York University, Fragment 116",manuscript containing,DS339,New York University,Fragment 116
http://www.wikidata.org/entity/Q131965107,"New York, New York, New York University, Fragment 117",manuscript containing,DS340,New York University,Fragment 117
http://www.wikidata.org/entity/Q131965172,"New York, New York, New York University, Fragment 001",manuscript containing Liber sententiarum,DS341,New York University,Fragment 001
http://www.wikidata.org/entity/Q131965174,"New York, New York, New York University, Fragment 002",manuscript containing Liber extra,DS342,New York University,Fragment 002
http://www.wikidata.org/entity/Q131965109,"New York, New York, New York University, Fragment 003",manuscript containing,DS343,New York University,Fragment 003
http://www.wikidata.org/entity/Q131965176,"New York, New York, New York University, Fragment 004",manuscript containing Sermons,DS344,New York University,Fragment 004
http://www.wikidata.org/entity/Q131965111,"New York, New York, New York University, Fragment 005","manuscript containing Bible, N. T. , glossed",DS345,New York University,Fragment 005
http://www.wikidata.org/entity/Q131965114,"New York, New York, New York University, Fragment 006",manuscript containing,DS346,New York University,Fragment 006
http://www.wikidata.org/entity/Q131965179,"New York, New York, New York University, Fragment 007",manuscript containing Scriptum super Sententiis,DS347,New York University,Fragment 007
http://www.wikidata.org/entity/Q131965180,"New York, New York, New York University, Fragment 008 and Fragment 009",manuscript containing Decretum,DS348,New York University,Fragment 008 and Fragment 009
http://www.wikidata.org/entity/Q131965117,"New York, New York, New York University, Fragment 016",manuscript containing Chronicle,DS349,New York University,Fragment 016
http://www.wikidata.org/entity/Q131965118,"New York, New York, New York University, Fragment 010",manuscript containing Sureties for peaceable behavior,DS350,New York University,Fragment 010
http://www.wikidata.org/entity/Q131965120,"New York, New York, New York University, Fragment 011",manuscript containing Notes of fines,DS351,New York University,Fragment 011
http://www.wikidata.org/entity/Q131965122,"New York, New York, New York University, Fragment 012",manuscript containing Notes of fines,DS352,New York University,Fragment 012
http://www.wikidata.org/entity/Q131965124,"New York, New York, New York University, Fragment 013",manuscript containing Notes of fines,DS353,New York University,Fragment 013
http://www.wikidata.org/entity/Q131965125,"New York, New York, New York University, Fragment 014",manuscript containing text 1,DS354,New York University,Fragment 014
http://www.wikidata.org/entity/Q131965127,"New York, New York, New York University, Fragment 017",manuscript containing Sermo de spiritu sancto,DS355,New York University,Fragment 017
http://www.wikidata.org/entity/Q131965129,"New York, New York, New York University, Fragment 018",manuscript containing Order for peaceable behavior,DS356,New York University,Fragment 018
http://www.wikidata.org/entity/Q131965132,"New York, New York, New York University, Fragment 019",manuscript containing Notes of fines,DS357,New York University,Fragment 019
http://www.wikidata.org/entity/Q131965135,"New York, New York, New York University, Fragment 020",manuscript containing Notes of fines,DS358,New York University,Fragment 020
http://www.wikidata.org/entity/Q131965136,"New York, New York, New York University, Fragment 021",manuscript containing Writ of Praecipe,DS359,New York University,Fragment 021
http://www.wikidata.org/entity/Q131965138,"New York, New York, New York University, Fragment 022",manuscript containing Writ of Praecipe,DS360,New York University,Fragment 022
http://www.wikidata.org/entity/Q131965182,"New York, New York, New York University, Fragment 024",manuscript containing Homeliarum in Ezechielem,DS361,New York University,Fragment 024
http://www.wikidata.org/entity/Q131965184,"New York, New York, New York University, Fragment 050",manuscript containing Graecismus,DS362,New York University,Fragment 050
http://www.wikidata.org/entity/Q131965140,"New York, New York, New York University, Fragment 60",manuscript containing Theological material,DS363,New York University,Fragment 60
http://www.wikidata.org/entity/Q131965142,"New York, New York, New York University, Fragment 059",manuscript containing Theological material,DS364,New York University,Fragment 059
http://www.wikidata.org/entity/Q131965187,"New York, New York, New York University, Fragment 058",manuscript containing De vita christiana,DS365,New York University,Fragment 058
http://www.wikidata.org/entity/Q131965143,"New York, New York, New York University, Fragment 057",manuscript containing Canon law,DS366,New York University,Fragment 057
http://www.wikidata.org/entity/Q131965145,"New York, New York, New York University, Fragment 104",manuscript containing Recipe against worms; For the Wormes,DS367,New York University,Fragment 104
http://www.wikidata.org/entity/Q131965147,"New York, New York, New York University, Fragment 099",manuscript containing,DS368,New York University,Fragment 099
http://www.wikidata.org/entity/Q131965150,"New York, New York, New York University, Fragment 079 and Fragment 080","manuscript containing Commentary on Aristotle, Analytica Priora (?); Ut autem non sillogizetur.",DS369,New York University,Fragment 079 and Fragment 080
http://www.wikidata.org/entity/Q131965153,"New York, New York, New York University, Fragment 086",manuscript containing Astrological material?,DS370,New York University,Fragment 086
http://www.wikidata.org/entity/Q131965154,"New York, New York, New York University, Fragment 084 and Fragment 085",manuscript containing Sermons,DS371,New York University,Fragment 084 and Fragment 085
