subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
Qurʼan--Abrogator and abrogated verses--Early works to 1800,0,a--x--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
Qurʼan--Abrogator and abrogated verses--Early works to 1800.,0,a--x--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
Qurʼan--Commentaries,0,a--x,,Qurʼan;Commentaries,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723,Q11441;Q2812
Qurʼan--Commentaries,0,a--v,,Qurʼan;Commentaries,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723,Q11441;Q2812
Qurʼan--Commentaries--Early works to 1800,0,a--v--v,,Qurʼan;Commentaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q300
Qurʼan--Commentaries--Early works to 1800,0,a--x--v,,Qurʼan;Commentaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q300
Qurʼan--Commentaries--Early works to 1800.,0,a--v--v,,Qurʼan;Commentaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q300
Qurʼan--Commentaries--Early works to 1800.,0,a--x--v,,Qurʼan;Commentaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q300
Qurʼan--Commentaries--History--15th century--Sources,0,a--v--x--y--v,,Qurʼan;Commentaries;History;Fifteenth century;Sources,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q11441;Q2812;Q6879;Q154;Q2769
Qurʼan--Commentaries--History--16th century--Sources,0,a--v--x--y--v,,Qurʼan;Commentaries;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q11441;Q2812;Q6879;Q335;Q2769
Qurʼan--Commentaries--History--Early works to 1800,0,a--v--x--v,,Qurʼan;Commentaries;History;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q6879;Q300
Qurʼan--Commentaries--History--Early works to 1800.,0,a--v--x--v,,Qurʼan;Commentaries;History;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q6879;Q300
"Qurʼan--Criticism, interpretation, etc",0,a--x,,Qurʼan;Criticism and interpretation,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1198648,Q11441;Q292
"Qurʼan--Criticism, interpretation, etc.--Early works to 1800",0,a--x--v,,Qurʼan;Criticism and interpretation;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q11441;Q292;Q300
"Qurʼan--Criticism, interpretation, etc.--Early works to 1800.",0,a--x--v,,Qurʼan;Criticism and interpretation;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q11441;Q292;Q300
"Qurʼan--Criticism, Textual--Early works to 1800",0,a--x--v,,"Qurʼan;Criticism, Textual;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762;http://id.worldcat.org/fast/1411636,Q11441;Q4282;Q300
"Qurʼan--Criticism, Textual--Early works to 1800.",0,a--x--v,,"Qurʼan;Criticism, Textual;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762;http://id.worldcat.org/fast/1411636,Q11441;Q4282;Q300
Qurʼan--Dictionaries--Early works to 1800,0,a--x--v,,Qurʼan;Dictionaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636,Q11441;Q3041;Q300
Qurʼan--Dictionaries--Early works to 1800.,0,a--x--v,,Qurʼan;Dictionaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636,Q11441;Q3041;Q300
Qurʼan--Early works to 1800,0,a--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
Qurʼan--Early works to 1800.,0,a--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
"Qurʼan--Glossaries, vocabularies, etc.--Early works to 1800",0,a--v--v,,"Qurʼan;Glossaries, vocabularies, etc.;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423786;http://id.worldcat.org/fast/1411636,Q11441;Q3028;Q300
"Qurʼan--Glossaries, vocabularies, etc.--Early works to 1800.",0,a--v--v,,"Qurʼan;Glossaries, vocabularies, etc.;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423786;http://id.worldcat.org/fast/1411636,Q11441;Q3028;Q300
Qurʼan--Hermeneutics--Early works to 1800,0,a--x--v,,Qurʼan;Hermeneutics;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/955492;http://id.worldcat.org/fast/1411636,Q11441;Q48914;Q300
Qurʼan--In literature,0,a--x,,Qurʼan,http://id.worldcat.org/fast/1842877,Q11441
"Qurʼan--Language, style",0,a--x,,Qurʼan;Literary style,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1136323,Q11441;Q11357
"Qurʼan--Language, style.",0,a--x,,Qurʼan;Literary style,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1136323,Q11441;Q11357
"Qurʼan--Language, style--Early works to 1800",0,a--x--v,,Qurʼan;Literary style;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1136323;http://id.worldcat.org/fast/1411636,Q11441;Q11357;Q300
"Qurʼan--Language, style--Early works to 1800.",0,a--x--v,,Qurʼan;Literary style;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1136323;http://id.worldcat.org/fast/1411636,Q11441;Q11357;Q300
Qurʼan--Manuscripts,0,a--x,,Qurʼan;Manuscripts,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1008230,Q11441;Q38609
"Qurʼan--Manuscripts, Arabic",0,a--v,,"Qurʼan;Manuscripts, Arabic",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1008278,Q11441;Q256
"Qurʼan--Manuscripts, Arabic",0,a--x,,"Qurʼan;Manuscripts, Arabic",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1008278,Q11441;Q256
Qurʼan--Manuscripts--Early works to 1800,0,a--x--v,,Qurʼan;Manuscripts;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1411636,Q11441;Q38609;Q300
Qurʼan--Orthography,0,a--x,http://id.loc.gov/authorities/subjects/sh85072975,Qurʼan,http://id.worldcat.org/fast/1842877,Q11441
Qurʼan--Orthography.,0,a--x,http://id.loc.gov/authorities/subjects/sh85072975,Qurʼan,http://id.worldcat.org/fast/1842877,Q11441
Qurʼan--Orthography--Early works to 1800,0,a--x--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
Qurʼan--Orthography--Early works to 1800.,0,a--x--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
Qurʼan--Quotations--Early works to 1800,0,a--x--v,,Qurʼan;Quotations;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1086132;http://id.worldcat.org/fast/1411636,Q11441;Q38764;Q300
Qurʼan--Reading--Early works to 1800,0,a--x--v,,Qurʼan;Reading;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1090626;http://id.worldcat.org/fast/1411636,Q11441;Q11145;Q300
Qurʼan--Reading--Early works to 1800.,0,a--x--v,,Qurʼan;Reading;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1090626;http://id.worldcat.org/fast/1411636,Q11441;Q11145;Q300
Qurʼan--Readings,0,a--x,http://id.loc.gov/authorities/subjects/sh85072983,"Qurʼan;Criticism, Textual",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762,Q11441;Q4282
Qurʼan--Readings.,0,a--x,http://id.loc.gov/authorities/subjects/sh85072983,"Qurʼan;Criticism, Textual",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762,Q11441;Q4282
Qurʼan--Readings--Early works to 1800,0,a--x--v,,"Qurʼan;Criticism, Textual;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762;http://id.worldcat.org/fast/1411636,Q11441;Q4282;Q300
Qurʼan--Readings--Early works to 1800.,0,a--x--v,,"Qurʼan;Criticism, Textual;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762;http://id.worldcat.org/fast/1411636,Q11441;Q4282;Q300
Qurʼan--Recitation,0,a--x,,Qurʼan;Recitations,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1091407,Q11441;Q11514
Qurʼan--Recitation.,0,a--x,,Qurʼan;Recitations,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1091407,Q11441;Q11514
Qurʼan--Recitation--Early works to 1800,0,a--x--v,,Qurʼan;Recitations;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1091407;http://id.worldcat.org/fast/1411636,Q11441;Q11514;Q300
Qurʼan--Recitation--Early works to 1800.,0,a--x--v,,Qurʼan;Recitations;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1091407;http://id.worldcat.org/fast/1411636,Q11441;Q11514;Q300
Qurʼan--Study and teaching--Early works to 1800,0,a--x--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
Qurʼan--Study and teaching--Early works to 1800.,0,a--x--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
Qurʼan--Use,0,a--x,http://id.loc.gov/authorities/subjects/sh85072990,Qurʼan,http://id.worldcat.org/fast/1842877,Q11441
Qurʼan--Use--Early works to 1800,0,a--x--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
"Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad, 1294 or 1295-1364 or 1365. Sharḥ al-Shamsīyah",0,a;d;t,,"Sharḥ Shamsīyah (Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1916876,Q11307
"Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad, 1294 or 1295-1364 or 1365. Sharḥ al-Shamsīyah.",0,a;d;t,,"Sharḥ Shamsīyah (Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1916876,Q11307
"Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad, 1294 or 1295-1364 or 1365. Sharḥ Shamsīyah",0,a;d;t,,"Sharḥ Shamsīyah (Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1916876,Q11307
"Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad, 1294 or 1295-1364 or 1365. Sharḥ Shamsīyah.",0,a;d;t,,"Sharḥ Shamsīyah (Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1916876,Q11307
Radha (Hindu deity),0,a;c,http://id.loc.gov/authorities/names/n2016245709,Radha (Hindu deity),http://id.worldcat.org/fast/1102716,Q27211
Radha (Hindu deity),fast,a;c,http://id.worldcat.org/fast/1102716,Radha (Hindu deity),http://id.worldcat.org/fast/1102716,Q27211
Rāma (Hindu deity),fast,a;c,http://id.worldcat.org/fast/1102729,Rāma (Hindu deity),http://id.worldcat.org/fast/1102729,Q27467
Rāma (Hindu deity),0,a;c,http://id.loc.gov/authorities/names/n2017241692,Rāma (Hindu deity),http://id.worldcat.org/fast/1102729,Q27467
Râmâyaṇa (Old Javanese kakawin)--Manuscripts,0,a--v,,Râmâyaṇa (Old Javanese kakawin);Manuscripts,http://id.worldcat.org/fast/1363137;http://id.worldcat.org/fast/1424060,Q38765;Q331
"Ramiro II, King of Leon, -951",0,a;b;c;d,http://id.loc.gov/authorities/names/no98081152,"Ramiro II, King of Leon, -951",http://id.worldcat.org/fast/1843169,Q48223
"Ramiro II, King of Leon, -951",fast,a;b;c;d,,"Ramiro II, King of Leon, -951",http://id.worldcat.org/fast/1843169,Q48223
Rāvaṇa (Hindu mythological character),fast,a;c,http://id.worldcat.org/fast/1102741,Rāvaṇa (Hindu mythological character),http://id.worldcat.org/fast/1102741,Q26929
Rāvaṇa (Hindu mythological character),0,a;c,http://id.loc.gov/authorities/names/n2018240960,Rāvaṇa (Hindu mythological character),http://id.worldcat.org/fast/1102741,Q26929
"Raymond, of Peñafort, Saint, 1175?-1275",0,a;c;d,,"Raymond, of Peñafort, Saint, 1175?-1275",http://id.worldcat.org/fast/75368,Q38766
Renouf family--Archives,0,a--v,,Archives,http://id.worldcat.org/fast/1423700,Q4174
"Republic, 510-30 B.C",fast,a,,510-30 B.C.,http://id.worldcat.org/fast/1355940,Q7180
"Republic, 510-30 B.C.",fast,a,,510-30 B.C.,http://id.worldcat.org/fast/1355940,Q7180
Rhetorica ad Herennium,0,a,http://id.loc.gov/authorities/names/n86114110,Rhetorica ad Herennium,http://id.worldcat.org/fast/1357545,Q4815
Rhetorica ad Herennium,fast,a,http://id.worldcat.org/fast/1357545,Rhetorica ad Herennium,http://id.worldcat.org/fast/1357545,Q4815
Rhetorica ad Herennium.,0,a,http://id.loc.gov/authorities/names/n86114110,Rhetorica ad Herennium,http://id.worldcat.org/fast/1357545,Q4815
Rhetorica ad Herennium.,fast,a,http://id.worldcat.org/fast/1357545,Rhetorica ad Herennium,http://id.worldcat.org/fast/1357545,Q4815
"Ripley, George, -1490",0,a;d,http://id.loc.gov/authorities/names/n84051473,"Ripley, George, -1490?",http://id.worldcat.org/fast/1844109,Q38767
"Risālah al-waḍʻīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)",fast,a,(OCoLC)fst02057930,"Risālah al-waḍʻīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)",http://id.worldcat.org/fast/2057930,Q11484
"Risālah al-waḍʻīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn











				Aḥmad)",fast,a,(OCoLC)fst02057930,"Risālah al-waḍʻīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)",http://id.worldcat.org/fast/2057930,Q11484
"Riz̤ā-ʼi ʻAbbāsī, Āqā, approximately 1570-1635?--Portraits--Specimens",0,a;c;d--v--v,,"Riz̤ā-ʼi ʻAbbāsī, Āqā, approximately 1570-1635?;Portraits;Specimens",http://id.worldcat.org/fast/1844159;http://id.worldcat.org/fast/1423831;http://id.worldcat.org/fast/1423861,Q48934;Q199;Q239
"Robert, King of Naples, approximately 1275-1343",0,a;c;d,,"Robert, King of Naples, approximately 1275-1343",http://id.worldcat.org/fast/1844209,Q38768
"Roderick, King of the Visigoths, -711",0,a;c;d,http://id.loc.gov/authorities/names/n85051926,"Roderick, King of the Visigoths, -711?",http://id.worldcat.org/fast/1844419,Q48219
"Roderick, King of the Visigoths, -711",fast,a;c;d,,"Roderick, King of the Visigoths, -711?",http://id.worldcat.org/fast/1844419,Q48219
"Roderick, King of the Visigoths, -711?--Fiction",0,a;c;d--v,,"Roderick, King of the Visigoths, -711?;Fiction",http://id.worldcat.org/fast/1844419;http://id.worldcat.org/fast/1423787,Q48219;Q3039
"Rodríguez, Sebastián, 1896-1968",fast,a;d,http://id.worldcat.org/fast/1952022,"Rodríguez, Sebastián, 1896-1968",http://id.worldcat.org/fast/1952022,Q7710
"Rodríguez, Sebastián, 1896-1968",0,a;d,http://id.loc.gov/authorities/names/no2016088934,"Rodríguez, Sebastián, 1896-1968",http://id.worldcat.org/fast/1952022,Q7710
"Rodríguez, Sebastián, 1896-1968.",fast,a;d,http://id.worldcat.org/fast/1952022,"Rodríguez, Sebastián, 1896-1968",http://id.worldcat.org/fast/1952022,Q7710
"Rodríguez, Sebastián, 1896-1968.",0,a;d,http://id.loc.gov/authorities/names/no2016088934,"Rodríguez, Sebastián, 1896-1968",http://id.worldcat.org/fast/1952022,Q7710
"Roman de la rose (Guillaume, de Lorris)",fast,a,(OCoLC)fst01356129,"Roman de la rose (Guillaume, de Lorris)",http://id.worldcat.org/fast/1356129,Q48180
Rudra (Hindu deity),fast,a;c,http://id.worldcat.org/fast/1101063,Rudra (Hindu deity),http://id.worldcat.org/fast/1101063,Q27463
Rudra (Hindu deity),0,a;c,http://id.loc.gov/authorities/names/n2018244516,Rudra (Hindu deity),http://id.worldcat.org/fast/1101063,Q27463
Rudra (Hindu deity)--Early works to 1800,0,a;c--v,,Rudra (Hindu deity);Early works,http://id.worldcat.org/fast/1101063;http://id.worldcat.org/fast/1411636,Q27463;Q300
Rudra (Hindu deity)--Early works to 1800,0,a;c--x,,Rudra (Hindu deity);Early works,http://id.worldcat.org/fast/1101063;http://id.worldcat.org/fast/1411636,Q27463;Q300
"Ruffo, Giordano, -1256--Manuscripts--Facsimiles",0,a;d--v--v,,Manuscripts;Facsimiles,http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1411642,Q331;Q2775
"Ruffo, Girodano, -1256 De medicina equorum--Manuscripts",0,a;d;t--v,,Manuscripts,http://id.worldcat.org/fast/1424060,Q331
"Rufina, Saint, -approximately 287",0,a;c;d,http://id.loc.gov/authorities/names/n85380555,"Rufina, Saint, -approximately 287",http://id.worldcat.org/fast/1844977,Q48185
"Rufina, Saint, -approximately 287",fast,a;c;d,(OCoLC)fst01844977,"Rufina, Saint, -approximately 287",http://id.worldcat.org/fast/1844977,Q48185
"Ṣabbāgh, Aḥmad ibn Muṣṭafá, -1749?--Knowledge and learning--Early works to 1800",0,a;d--x--v,,Learning and scholarship;Early works,http://id.worldcat.org/fast/994857;http://id.worldcat.org/fast/1411636,Q3591;Q300
"Ṣabbāgh, Aḥmad ibn Muṣṭafá, -1749?--Knowledge and learning--Early works to 1800.",0,a;d--x--v,,Learning and scholarship;Early works,http://id.worldcat.org/fast/994857;http://id.worldcat.org/fast/1411636,Q3591;Q300
"Sacro Bosco, Joannes de, active 1230. Sphaera mundi",0,a;d;t,http://id.loc.gov/authorities/names/n86026018,"Sphaera mundi (Sacro Bosco, Joannes de)",http://id.worldcat.org/fast/1361687,Q2947
"Sacro Bosco, Joannes de, active 1230. Sphaera mundi.",0,a;d;t,http://id.loc.gov/authorities/names/n86026018,"Sphaera mundi (Sacro Bosco, Joannes de)",http://id.worldcat.org/fast/1361687,Q2947
"Saint-Bertin (Monastery : Saint-Omer, Pas-de-Calais, France)",0,a,,"Saint-Bertin (Monastery : Saint-Omer, Pas-de-Calais, France)",http://id.worldcat.org/fast/621255,Q38769
"Sainte-Chapelle (Paris, France)",0,a,,"Sainte-Chapelle (Paris, France)",http://id.worldcat.org/fast/521327,Q38770
"Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad, active 12th century. Farāʼiḍ al-Sirājīyah",0,a;d;t,,"Farāʼiḍ al-Sirājīyah (Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1781891,Q3011
"Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad, active 12th century. Farāʼiḍ al-Sirājīyah",0,a;d;t,http://id.loc.gov/authorities/names/n2008037847,"Farāʼiḍ al-Sirājīyah (Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1781891,Q3011
"Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad, active 12th century. Farāʼiḍ al-Sirājīyah.",0,a;d;t,http://id.loc.gov/authorities/names/n2008037847,"Farāʼiḍ al-Sirājīyah (Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1781891,Q3011
"Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad, active 12th century. Farāʼiḍ al-Sirājīyah.",0,a;d;t,,"Farāʼiḍ al-Sirājīyah (Sajāwandī, Sirāj al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1781891,Q3011
"Sakkākī, Yūsuf ibn Abī Bakr, 1160- Miftāḥ al-ʻulūm",0,a;d;t,,"Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)",http://id.worldcat.org/fast/1915402,Q11425
"Sakkākī, Yūsuf ibn Abī Bakr, 1160- Miftāḥ al-ʻulūm.--Part 3",0,a;d;t--n,,"Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)",http://id.worldcat.org/fast/1915402,Q11425
"Sakkākī, Yūsuf ibn Abī Bakr, 1160- Miftāḥ al-ʻulūm.--Part 3.",0,a;d;t--n,,"Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)",http://id.worldcat.org/fast/1915402,Q11425
Śakti,0,a,http://id.loc.gov/authorities/names/n89235542,Śakti,http://id.worldcat.org/fast/359505,Q26934
Śakti,fast,a,http://id.worldcat.org/fast/359505,Śakti,http://id.worldcat.org/fast/359505,Q26934
Śakti (Hindu deity),fast,a;c,http://id.worldcat.org/fast/1185112,Śakti (Hindu deity),http://id.worldcat.org/fast/1185112,Q26818
Śakti (Hindu deity),0,a;c,http://id.loc.gov/authorities/names/n2018245486,Śakti (Hindu deity),http://id.worldcat.org/fast/1185112,Q26818
