row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
229,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094355Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874393Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666019Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588957Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148840Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867832Z","Cistercian monastery of Morimondo (1298) (first part only); Count Francesco Giovio of Como (1796-1873); Joseph Martini of Lugano (catalogue XXVII, n. 2); bequest of James K. Moffit to Bancroft Library UC Berkeley (1956). Formerly MAR 26, 2MS B765 T5S3.",former owner,,,,,
230,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094360Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874402Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666027Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588966Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148856Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867836Z","Cistercian monastery of Morimondo (?) (late 12th century); Paolo Giovio (1483-1552); Joseph Martini (cat. ? after 1931, n. 12); bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 23, 2MS BS1145 I8.",former owner,,,,,
231,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094367Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874408Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666032Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588969Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148862Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867842Z",Cistercian monastery of Morimondo (late 12th century) (?); Paolo Giovio (1483-1552); Joseph Martini (1930-38 catalogues); bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call number 2MS BL624 H8.,former owner,,,,,
232,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094373Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874413Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666036Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588972Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148867Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867846Z","Clark, Clarence H. (Clarence Howard), 1833-1906",former owner,,,human,"Clarence Howard Clark, Sr.",Q5126591
233,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094378Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874421Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666046Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588977Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148877Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867850Z",Claudianus Osbern of Gloucester,author,,,human,Osbern of Gloucester,Q680829
234,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094391Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874427Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666051Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588980Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148882Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867866Z","Coat of arms for the Duke of Cleves, f. 1; Gift of Phoebe A. Hearst to the Bancroft Library UC Berkeley ca. 1909. Previous call number 2MS BT306.28 1450.",former owner,,,,,
235,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094397Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874433Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666058Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588983Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148886Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867870Z","Cockerell, Sidney C.",former owner,,,human,Sydney Cockerell,Q966843
236,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094402Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874450Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666065Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588988Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148894Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867874Z","Cockerell, Sydney Carlyle, Sir, 1867-1962",former owner,,,human,Sydney Cockerell,Q966843
237,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094411Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874456Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666071Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588991Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148899Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867881Z","Collegio Mayor de Cuenca, shelfmark 94 (18th century); Frank Kissner; acquired by the Bancroft Library UC Berkeley from H. P. Kraus (1989). Previous call number 2MS BF1584 S7V2 1611.",former owner,,,,,
238,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094416Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874462Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666153Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588994Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148904Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867885Z",Coluccio Salutati,author,,,human,Coluccio Salutati,Q93113
239,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094422Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874471Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666159Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.588999Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148911Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867888Z","Comb-lining from a binding. Annotated in pencil ""Dutch 17 cent.""",former owner,,,,,
240,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094430Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874476Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666164Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589002Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148916Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867897Z","Comte de Rochechouart arms on ff. 1, 84; Castel-Lodève arms on f. 2. Frederick Perkins of Chipstead, Kent to Bennett; Simon J. Schwartz of New Orleans to G. D. Smith; Smith sale to G. Wells; Waters S. Davis by whose children it was given to the Grolier.",former owner,,,,,
241,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094435Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874482Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666171Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589004Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148920Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867901Z","Conant, Samuel",former owner,,,human,S. S. Conant,Q110226047
242,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094440Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874490Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666179Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589012Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148932Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867905Z",Constantine the African,author,,,human,Constantine the African,Q468641
243,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094448Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874496Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666184Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589015Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148936Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867911Z","Contemporary note on f. 22v, ""Benedicay Al(?)icy Lemancy (?)""; acquired by the Bancroft Library UC Berkeley from H. P. Kraus, date unrecorded. Previous call number 2MS DG812.6 S15.",former owner,,,,,
244,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094454Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874502Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666193Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589020Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148941Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867916Z",Convent of San Paolo,former owner,,,organization,Convento di San Paolo,Q18486849
245,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094459Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874511Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666198Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589023Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148952Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867920Z","Cooper, Martin J",former owner,,,human,Martin J. Cooper,Q113818464
246,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094477Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874517Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666203Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589026Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148956Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867933Z","Copied for Sion Abby in Switzerland; the see was originally located in Octodurum, now called Marigny/Martinach, and later moved to Sion (or Sitten in the German spelling of the name). On f. 247v, in the lower margin, in pencil, ""Joannes Aloysius Brochman acceptus anno 1749, mansit usque ad 1757"" (below feast of Agatha; perhaps that being the date of him having been accepted or having left). On the front pastedown, as sticker reading, ""Purchased from the fund bequeathed to the Seminary by Eugene Augustus Hoffman, D.D., Dean, 1879-1902.""",former owner,,,,,
247,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094482Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874522Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666212Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589031Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148961Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867937Z",Cornelius Nepos,author,,,human,Cornelius Nepos,Q109594
248,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094490Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874542Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666234Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589034Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148972Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867941Z","Count Giacomo Maria Manzoni (1816-1889), Roman minister of finance, Guglielmo Libri’s executor; his sale, IV, Rome, 23 April 1894, lot 67; Edward Robinson (1858-1931), classicist and later director of the Metropolitan Museum, New York, bought in Venice from L. S. Olschki, 1894, given by him on 31 January 1906 to Henry W. Poor (1844-1915), ""as a souvenir of the happy days with which I have begun my life in New York"" (letter enclosed), with Poor’s leather booklabel; his sale, New York, 17 November 1908, lot 799, to Morris; Walter T. Wallace (1866-1922), with his armorial bookplate; his sale, New York, 22 March 1920, lot 229, to C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
249,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094495Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874548Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666241Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589037Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148977Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867951Z","Count Grigori Stroganoff (1829-1910, died in Rome), with his stamp on verso; doubtless from his sale, Jandolo and Travazzi, Rome, 18-24 April 1910; C. L. Ricketts, bought in 1911 from C. E. Rappaport, Rome; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
250,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094500Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874553Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666249Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589041Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148982Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867955Z","Court, Antoine de, 16th cent",former owner,,,human,Antoine de la Court,Q55909108
251,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094508Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874562Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666254Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589044Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148990Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867959Z","Court, Benoît de",former owner,,,human,Benoît Le Court,Q106904178
252,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094513Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874567Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666258Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589047Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148995Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867967Z","Cover of a binding, illegible on what was the outer side.",former owner,,,,,
253,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094518Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874572Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666266Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589054Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.148999Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867971Z","Crescenzi, Pietro de', approximately 1233-approximately 1320",author,,,human,Pietro de' Crescenzi,Q1933377
254,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094621Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874580Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666271Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589057Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149010Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867975Z","Creswick, H. R., 1902-1988",former owner,,,human,Harry Creswick,Q5668143
255,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094628Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874586Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666281Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589060Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149015Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867980Z","Cyprian, Saint, Bishop of Carthage",author,,http://viaf.org/viaf/100179090,human,Cyprian,Q190240
256,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094633Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874603Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666287Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589065Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149020Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867984Z","Dackomb, Jacob",former owner,,,human,Jacob Dackomb,Q113818650
257,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094651Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874614Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666291Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589068Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149028Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.867988Z","Dackomb, Thomas",former owner,,,human,Thomas Dackomb,Q113818672
258,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094662Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874620Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666299Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589071Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149032Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.868001Z","Damascène Morgand, Bulletin mensuel 29 (November 1891), no. 19790 (cutting inside upper cover); Elisabeth Ball (1897-1982); part of her bequest to the Lilly Library, 1982.",former owner,,,,,
259,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094672Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874640Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666304Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589076Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149038Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.868005Z",Damasio de Frías,author,,,human,Damasio de Frías,Q113818701
260,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094688Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874647Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666308Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589079Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149048Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.868009Z",Daniele Barbaro,author,,,human,Daniele Barbaro,Q378870
261,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094698Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874652Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666316Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589082Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149054Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.868017Z",Dante Alighieri,author,,,human,Dante Alighieri,Q1067
262,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094708Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874661Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666321Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589086Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149058Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.868022Z","Darvīsh Abū Bakr ibn ʻUthmān, active 1792",scribe,درويش ابو بكر بن عثمان، active 1792,,human,Darvīsh Abū Bakr ibn ʻUthmān,Q114242432
263,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094724Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874667Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666326Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589089Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149067Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.868026Z","Dated ""Die 26 septembris 1467"" (f. 240v); Karl & Faber, Munich, their Auktion 61 (1957), lot 123 , sold to Bernard M. Rosenthal; purchased from Bernard M. Rosenthal in February 1958",former owner,,,,,
264,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094733Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874672Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666333Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589092Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149072Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.868034Z","Dated 1449 in a colophon: ""Explicit speculum ecclesie . . . Scriptium Mcccxlviiij(o) die v Aprilis "" (f. 58v); Bernard M. Rosenthal, Catalogue IX(New York, 1959), no. 34A, with ill.",former owner,,,,,
265,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094747Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874680Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666338Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589101Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149077Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.868038Z",David ap Phillip,author,,,human,David ap Phillip,Q113818743
266,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094759Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874686Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666342Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589104Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149090Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.868042Z",Davis & Orioli (Firm),former owner,,,organization,Davis & Orioli,Q113818768
267,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-10-07T00:45:17.094768Z | NAME RECON STEP 3: START HUMAN RECON 2022-10-07T00:46:18.874692Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-10-07T00:46:27.666357Z | NAME RECON STEP 6: START ORG RECON 2022-10-07T00:50:00.589107Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-10-07T00:50:09.149096Z | NAME RECON STEP 9: FINALIZED 2022-10-07T00:52:23.868047Z","Dārendevī, Muḥammad ibn Ismāʻīl, active 17th century-18th century",author,دارندوي، محمد بن اسماعىل، active 17th century-18th century,,human,Muḥammad ibn Ismāʻīl Dārendevī,Q114242433
