row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_label,instance_of,structured_value
341,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.533Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","George A. Poole, bought from H. P. Kraus, cat. 75 (1955), no. 19, and acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
342,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.533Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",George Bruce collection; given to the Grolier Club in July 1894 by David Wolfe Bruce.,former owner,,,,,
343,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.533Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","George Stevens of Copenhagen 1851; Hermann Suchier (1848-1914); John Perry Tatlock (1876-1948); bequest of Tatlock to the Bancroft Library UC Berkeley 1948. Previous call numbers MAR 43, 2MS PQ4299 C7G4.",former owner,,,,,
344,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.534Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Gervase, of Tilbury, approximately 1160-approximately 1211.",author,,,Gervase of Tilbury,human,Q531883
345,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.534Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Ghalyūn, Nafīsah bint al-Ḥājj Muḥammad,",former owner.,غليون، نفيسة بنت الحاج محمد.,,,,
346,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.534Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Ghamrī, Aḥmad ibn Muḥammad, -1499 or 1500.",author,غمري، احمد بن محمد، -1499 أو 1500.,,,,
347,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.534Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Ghaznawī, Aḥmad, -1196 or 1197.",author,غزنوي، احمد، -1196 or 1197.,,,,
348,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.534Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Ghazzālī, 1058-1111.",author,,http://id.loc.gov/authorities/names/n82097778,Al-Ghazali,human,Q9546
349,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Gherardo, del Fora, approximately 1444-1497",artist,,,Gherardo di Giovanni del Fora,human,Q3104832
350,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Gift in 1975 of Dr. Martin Picker (1929-2005). Earlier call number: Ac. 2834.,former owner,,,,,
351,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Gift in January 1898 by Samuel Putnam Avery,",former owner,,,,,
352,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Gift of Audry Wilkens (1910-2003).,former owner,,,,,
353,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Gift of Carrol J. Rogers to the Bancroft Library UC Berkeley (1957). Previous call numbers MAR 19, ff2MS DP402 T73D4.",former owner,,,,,
354,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Gift of Edith Wetmore (1870-1966) in 1955 to the Providence Public Library.,former owner,,,,,
355,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Gift of Marilyn Carbonell and David Weinglass, April 2013 and given to the Karen Gould Collection of the Nelson-Atkins Museum of Art in 2012. Purchased from Eleven Eleven Books, March 2013.",former owner,,,,,
356,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Gift of Phoebe A Hearst to Bancroft Library UC Berkeley, 1890. Previous call numbers MAR 9, 2MS JX1551 Z7G72.",former owner,,,,,
357,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Gift of Phoebe A. Hearst to Bancroft Library UC Berkeley (1890). Previous call number 2MS BP118 M6 1547.,former owner,,,,,
358,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Gift of Professor Charles W. Jones to the Bancroft Library UC Berkeley (1980). Previous call number 2MS BR65 A8.,former owner,,,,,
359,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Gift of Professor Charles W. Jones to the Bancroft Library UC Berkeley 1980. Previous call number 2MS BX2080 S2 14xx,former owner,,,,,
360,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Gift of Señora María de Rodríguez-Moñino to the Bancroft Library UC Berkeley (1971). Previous call number f2MS PQ6274.,former owner,,,,,
361,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Gift to the Grolier Club by Miss Ellen King.,former owner,,,,,
362,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Gilbert de la Porrée,author,,,Gilbert de La Porrée,human,Q583119
363,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Gilbert, W. J.",former owner,,,,,
364,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Gioacchino, di Giovanni,",illuminator.,,,Gioacchino di Giovanni,human,Q20830652
365,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Giordano Ruffo,author,,,,,
366,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Giovannella Caracciolo, Duchess of Termoli (1474); George Folliott; his sale, Sotheby's (May 12, 1930, lot 80) to Quaritch; gift of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 40, f2MS BR1705 A2H6.",former owner,,,,,
367,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Giovanni Antonio Flaminio (Giovanni Antonius Flaminio),author,,,Giovanni Antonio Flaminio,human,Q17284944
368,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Giovanni Battista Guarini,author,,,,,
369,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Giovanni Battista Poggio-Bracciolini,author,,,,,
370,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z",Giovanni Boccaccio,author,,,Giovanni Boccaccio,human,Q1402
371,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.451Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Giulantonio di Acquaviva, duke of Atri 1464-81, or possibly his young son, Andrea Matteo Acquaviva (1458-1529), with their arms on fol. 1r; Gilhofer and Ranschburg, cat. 265 (1936), no. 12a; evidently confiscated by the Nazis, with the purple stamp of the Zentralstelle für Denkmalschutz dated 26.III.37 inside the lower cover; apparently returned; A. Rosenthal, cat. 1 (1939), no. 21; Reichner cat. 2 (1940), no. 113; Lathrop Harper, cat. 3 (1953), no. 72; George A. Poole, bought from Harper in 1955, and acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
372,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.452Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Giuliano di Nofri del Moscho of Pisa; Milanese bookstore, Il Polifilo, their list 40, n. 82 (1958); acquired by the Bancroft Library UC Berkeley by 1966 (actual date unrecorded). Previous call number 2MS HF5616 I9D2.",former owner,,,,,
373,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.452Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z",Giuseppe Biondo,author,,,,,
374,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.452Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z",Giusto de' Conti,author,,,Giusto de' Conti,human,Q3771771
375,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.452Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Given by Rudolf, priest of Lindau, to a monastery, doubtless the Premonstratensian imperial abbey of Weissenau (founded in 1145, suppressed in 1803), where it was by the time of the eighteenth-century inscription on fol. 1r, Bibliothecę Weissenaw probably one of the two twelfth- to thirteenth-century Psalter commentaries noted by M. Gerbert on his visit to Weissenau in 1760 (Lehmann 1918, p. 408); many manuscripts from Weissenau were appropriated by the last abbot, Bonaventura Brem (1755-1818), who retired to Schloss Liebenau, whence they were bought c. 1842 by Georg von Waldburg-Zeil, S.J. 1823-1866), for the Jesuit College at Fribourg-en-Suisse, but were dispersed in 1854 before the presentation had been made; bound in London, c. 1860; probably not lot 106 in the Savile sale, Sotheby’s, 6 February 1861 (as suggested by de Ricci); Sir Thomas Brooke (1830-1908), by 1891; his sale, Sotheby’s, 24 November 1913, lot 13; bought from W. M. Voynich in January 1917 by C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
376,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.375Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.535Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.452Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.973Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.184Z","Given to C. L. Ricketts in 1913 by Dr. B. L. Riese, of Chicago; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
