row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
131,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.264Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.310Z","Benedictine monastery of Saint Peter in Erfurt (known as Petersburg), reputedly founded by King Dagobert in the seventh century, and suppressed in 1803, with their ownership inscription on fol. 1r, liber s. petri in erphordand other localised inscriptions; no. 34 in the monastery’s library catalogue of 1783, Anonymi: Missale pergameno inscriptum 1321(Theele 1920, p. 60; the inscription of 1321 is on fol. 2r); Dr Leander van Ess (1772-1847), of Darmstadt, his no. 36 (label on spine); Sir Thomas Phillipps (1792-1872), bought with the van Ess library in 1824, his MS 421; bought in 1955 by George A. Poole from Messrs. W. H. Robinson, who had acquired the residue of the Phillipps library in 1945-46; acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
132,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.264Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.310Z","Benedictine monastery of St. Mathias at Trier (11th century); Dr.Leander van Ess of Darmstadt (1772-1847); Sir Thomas Phillipps (1823), his n. 391; acquired by TBL UC Berkeley from Sotheby's (30 November 1965, lot 4). Formerly 2MS BS1235 H5Q2.",former owner,,,,,
133,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.264Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.310Z","Bequeathed to Conception Abbey by Dr. Charles D. Humberd of Barnard, Missouri.",former owner,,,,,
134,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.264Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.310Z","Bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 33, 2MS PA6804 A2 1400.",former owner,,,,,
135,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.264Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.310Z","Bequest of James K. Moffitt to the Bancroft Library UC Berkeley, 1956. Previous call numbers MAR 38, 2MS BX890 B506.",former owner,,,,,
136,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.264Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z",Bergendal Collection,former owner.,,,,,
137,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.264Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bernard M. Rosenthal cat. 9, item 33",former owner,,,,,
138,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.264Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bernard M. Rosenthal offer 12.4168:12; acquired in January,1969",former owner,,,,,
139,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.264Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bernard M. Rosenthal offer 26, June 1975",former owner,,,,,
140,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bernard M. Rosenthal offer 26, June, 1975",former owner,,,,,
141,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z",Bernard Quaritch (Firm),former owner,,,organization,Bernard Quaritch Ltd,Q65034936
142,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z",Bernard of Clairvaux,author,,,human,Bernard of Clairvaux,Q188411
143,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z",Bernard of Clairvaux (Bernardus Claraevallensis),author,,,human,Bernard of Clairvaux,Q188411
144,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z",Bernard of Clairvaux?,author,,,human,Bernard of Clairvaux,Q188411
145,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bernard, of Clairvaux, Saint, 1090 or 1091-1153",author,,http://viaf.org/viaf/59875293,human,Bernard of Clairvaux,Q188411
146,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bernard, of Clairvaux, Saint, 1090 or 1091-1153",author.,,,human,Bernard of Clairvaux,Q188411
147,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bernard, of Clairvaux, Saint, 1090 or 1091-1153",author,,http://id.loc.gov/authorities/names/n79059107.html,human,Bernard of Clairvaux,Q188411
148,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z",Bernardino Ochino,author,,,human,Bernardino Ochino,Q822924
149,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.293Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bernardo Mendel (1895-1967); given to the Lilly Library with the Mendel Collection of travel books, 1964.",former owner,,,,,
150,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bhāskarācārya, 1114-",author,"باسکراکاریا, 1114-",,human,Bhāskara II,Q213385
151,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bhāskarācārya, 1114-",author,باسكراكاريا، - 1114-,,human,Bhāskara II,Q213385
152,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bibliotheca Yelensi; Fernando Moscosso; Marqués de Astorga; bought of Thorpe by Phillipps (1792-1872), his n. 2697; sold at Sotheby's (26 June 1973, lot 2112); acquired by TBL from Warren Howell (1973). Formerly f2MS PQ6390 F74L4 1590.",former owner,,,,,
153,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bigod, Roger, Earl of Norfolk, d. 1221",author,,,human,"Roger Bigod, 2nd Earl of Norfolk",Q3438704
154,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bilicich, Stephanus",scribe.,,,,,
155,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Birjandī, ʻAbd al-ʻAlī ibn Muḥammad ibn Ḥusayn, active 16th century",author,برجندي، عبد العلي بن محمد بن حسين، active 16th century,,,,
156,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bliss sale, Sotheby’s, 21 August 1858, lots 100 and 119, afterwards Phillipps MSS 15659 and 18133; from the collection of specimen leaves formed by Messrs. W. H. Robinson, who bought the residue of the Phillipps library in 1945-46, sold by them to George A. Poole in 1947, and acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
157,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Block, Gordon A., Jr., 1914-1973",former owner.,,,,,
158,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Boccaccio, Giovanni, 1313-1375",author,,,human,Giovanni Boccaccio,Q1402
159,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bodley bookshop, cat. 155, no. 39",former owner,,,,,
160,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z",Boethius (Anicius Manlius Severinus Boethius),author,,,human,Boethius,Q102851
161,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Boethius, -524",author,,http://id.loc.gov/authorities/names/n79029805.html,human,Boethius,Q102851
162,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Boethius, -524",author,,,human,Boethius,Q102851
163,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bohic, Henri, 1310-approximately 1390",author,,http://id.loc.gov/authorities/names/n2015042280.html,human,Henri Bohic,Q3130702
164,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bohn, John, 1757-1843",former owner.,,,,,
165,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bonaventure, Saint, Cardinal, approximately 1217-1274",author.,,,human,Bonaventure,Q43746
166,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.206Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bonfils, Immanuel ben Jacob, 14th cent",author,,,human,Immanuel Bonfils,Q354517
167,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.207Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z","Bookdealer's stamp ""Libreria Luigi Gonnelli. Via Ricasoli. 6. Firenze""; bookplate ""Ex Libris Petri Ginori Conti""; purchased from Bernard M. Rosenthal in 1963",former owner,,,,,
168,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.207Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z",Bookplate ex libris Sigurd and Gudrun Wandel,former owner,,,,,
169,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.207Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.311Z",Bookplate from the Gawdy Hall Library; acquired by Bancroft Library UC Berkeley with the library of Isaac Foot in 1962. Previous call number 2MS BS135.4 W9,former owner,,,,,
170,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.207Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.312Z",Bookplate of C.S. Ascherson,former owner,,,,,
171,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.207Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.312Z",Bookplate of J. Farlow Wilson on back cover; purchased from Bernard M. Rosenthal,former owner,,,,,
172,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.207Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.312Z",Bookplate of Lord Amherst of Hackney; purchased in 1957 from C.A. Stonehill,former owner,,,,,
173,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.207Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.312Z",Bookplate of Richard Towneley (1702); gift of an anonymous donor to the Bancroft Library UC Berkeley 1983. Previous call number 2MS BX2080 S2 146x.,former owner,,,,,
174,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.130Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.265Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.207Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.127Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.294Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.312Z","Bookplate on inside front cover: ""Marbury Hall. Arthur Hugh Smith Barry"" with arms (Burke's Landed Gentry identifies as Smith-Barry, b.1843)",former owner,,,,,
