row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_name,instance_of,structured_value
254,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.530Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Damascène Morgand, Bulletin mensuel 29 (November 1891), no. 19790 (cutting inside upper cover); Elisabeth Ball (1897-1982); part of her bequest to the Lilly Library, 1982.",former owner,,,,,
255,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.530Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z",Damasio de Frías,author,,,,,
258,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.530Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Darvīsh Abū Bakr ibn ʻUthmān, active 1792,",scribe.,"درويش ابو بكر بن عثمان، active 1792,",,,,
259,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.530Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Dated ""Die 26 septembris 1467"" (f. 240v); Karl & Faber, Munich, their Auktion 61 (1957), lot 123 , sold to Bernard M. Rosenthal; purchased from Bernard M. Rosenthal in February 1958",former owner,,,,,
260,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.530Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Dated 1449 in a colophon: ""Explicit speculum ecclesie . . . Scriptium Mcccxlviiij(o) die v Aprilis "" (f. 58v); Bernard M. Rosenthal, Catalogue IX(New York, 1959), no. 34A, with ill.",former owner,,,,,
261,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.530Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z",David ap Phillip,author,,,,,
262,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.530Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z",Davis & Orioli (Firm),former owner,,,,,
263,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.530Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Dārendevī, Muḥammad ibn Ismāʻīl, active 17th century-18th century",author,دارندوي، محمد بن اسماعىل، active 17th century-18th century.,,,,
264,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Dedicated ""Al molto magnifico Signor Patrone M. Z. N. B.""; Sir Thomas Phillipps (1792-1872), his n. 1364. Previous call number 2MS DG975 T807.",former owner,,,,,
266,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Discovered in the Grolier Club's files, September 2009.",former owner,,,,,
267,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Diyārbakrī, Musṭafá ibn ʻUmar.",author,,,,,
268,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Dloss, Edwin,",former owner.,,,,,
269,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Dominican congregation, diocese of Trier; Dr. Leander van Ess of Darmstadt (1772-1847); Sir Thomas Phillipps (1823), his n. 430; acquired by Bancroft Library UC Berkeley from Sotheby's (29 November 1966, lot 45). Previous call number 2MS BX2033 A2 1150.",former owner,,,,,
270,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Draycot House (eighteenthcentury inscription on front pastedown), presumably the former country house near Chippenham, Wiltshire, built in 1784 for Sir James Tylney-Long (1736-1794), seventh baronet; C. L. Ricketts, bought from Maggs, December 1922; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
271,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Dunn, George",former owner,,,,,
273,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Earlier (pre-1956?) call number: Cabinet 28, Folder 3.",former owner,,,,,
274,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Earls of Hopetown, at Hopetown House, West Lothian, Scotland, and by descent to John Hope 860-1908, seventh earl, succeeded in 1873, created marquess of Linlithgow in 1902, first Governor General of Australia); his sale, Sotheby’s, 25 February 1889, lot 499, to Ridler; George Dunn (1865-1912); his sale, Sotheby’s, 11 February 1913, lot 535, to Maggs (their cat. 308, 1913, no. 76, and cat. 341, 1914, no. 235); Herschel V. Jones (1861-1928), of Minneapolis, MN; his sale, Anderson, New York, 29 January 1919, lot 1069a, to Martini, with his collation note; bought by C. L. Ricketts from Martini, cat. 15 (1919), no. 10a, and acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
275,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Easson, Henry, Reverend,",former owner.,,,,,
279,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.449Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Edwin Tross; Henry Hucks Gibbs; Baron Aldenham; bequest of James K Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 35, 2MS QA451 E8.",former owner,,,,,
280,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Ellis, John Henry, 1839 or 1840-1912",former owner,,,,,
281,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Entered the library between 1877 and 1900 as suggested by the hyphenated form of the city name in the library stamp on f. 1 as ""The College of the City of New-York.""",former owner,,,,,
282,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Erzurūmī, Ibrāhīm ibn ʻUthmān ḥaqqī, d. 1781.",author,,,,,
285,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Estmond, John",former owner,,,,,
286,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.968Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Eucherius, archbishop of Lyons",author,,,,,
290,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z",Eusebius,author,,,,,
295,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Fārūqī, Fatḥ Allāh ibn Muṣṭafá ibn ʻAbd al-Shakūr, active approximately 16th century-17th century.",author,فاروقى، فتح الله بن مصطفى بن عبد الشکور، active approximately 16th century-17th century,,,,
296,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.531Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Fāsī, Muḥammad ibn ʻAbd al-Wāḥid ibn ʻAbd al-Qādir,",scribe.,فاسي، محمد بن عبد الواحد بن عبد القادر.,,,,
298,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.532Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Fenâî, Laʻlî Meḥmed.",author,فنائى، لعلى محمد.,,,,
299,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.532Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Fenn, John, 1739-1794,",former owner.,,,,,
301,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.532Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Feutrier, Imbert,",compiler.,,,,,
303,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.532Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Firenze, Andrea de, 15th cent.,",illuminator.,,,,,
305,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.863Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.532Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Fitzwilliam, George W",former owner,,,,,
308,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.532Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z",Former binding of 17th century collection of sermons from Leipzig,former owner,,,,,
309,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.532Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Formerly leaves 43 and 89 in the parent manuscript; gift of W.P. Albrecht, acquired in 1964.",former owner,,,,,
310,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.532Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Formery used as a wrapper for a book; inscribed, 18th(?)-century: ""Memoriam fecit Mirabilium""(?), ""Sanatorum Regularirum"", and ""Monsieur della Caja""(?)",former owner,,,,,
311,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.532Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.182Z","Found and acquired probably in the region of Rome by George N. Olcott (1869-1912), American classicist in Rome; given by his widow to the American Academy in Rome by 1927; sold by the Academy through B. l. Ullman to George A. Poole in 1951, and acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
312,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.374Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.864Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.532Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.180Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.450Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.972Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.183Z","Found and first published by Anton Birlinger (1834-1891, of Bonn) who describes it as having been in the possession of Karl Strauven (d. 1886), notary in Düsseldorf; by 1870 acquired by Karl Anton, Fürst von Hohenzollern- Sigmaringen (1811-1885, prime minister of Prussia 1858-62) for the court library at Sigmaringen; bought from there by the bookseller Herbert Reichner (1899-1971), of Stockbridge, Mass., who sold it to the Lilly Library in 1960.",former owner,,,,,
